"","gene","module_n","module_color"
"14421","Cep135",30,"steelblue"
"14422","Kiaa1211",1,"turquoise"
"14423","Aasdh",2,"blue"
"14424","Ppat",2,"blue"
"14425","Paics",6,"red"
"14426","Srp72",6,"red"
"14427","Oplah",7,"black"
"14428","Arl9",1,"turquoise"
"14429","Hopx",8,"pink"
"14430","Rest",2,"blue"
"14431","Noa1",1,"turquoise"
"14432","Polr2b",3,"brown"
"14433","Igfbp7",1,"turquoise"
"14434","Smpd5",3,"brown"
"14435","Otud7a",0,"grey"
"14436","Klf13",8,"pink"
"14437","Mtmr10",8,"pink"
"14438","Fan1",1,"turquoise"
"14439","Mphosph10",1,"turquoise"
"14440","Mcee",1,"turquoise"
"14441","Apba2",28,"skyblue"
"14442","Fam189a1",1,"turquoise"
"14443","Nsmce3",2,"blue"
"14444","Tjp1",2,"blue"
"14445","Tarsl2",11,"greenyellow"
"14446","Tm2d3",1,"turquoise"
"14447","LOC106144746",5,"green"
"14448","Pcsk6",8,"pink"
"14449","Snrpa1",3,"brown"
"14450","Selenos",1,"turquoise"
"14451","Chsy1",2,"blue"
"14452","Lrrk1",4,"yellow"
"14453","Aldh1a3",6,"red"
"14454","Asb7",2,"blue"
"14455","Lins1",2,"blue"
"14456","Parp10",35,"sienna3"
"14457","Cers3",1,"turquoise"
"14458","Lysmd4",15,"midnightblue"
"14459","Mef2a",41,"lightsteelblue1"
"14460","Lrrc28",1,"turquoise"
"14461","Ttc23",36,"yellowgreen"
"14462","Synm",13,"salmon"
"14463","Igf1r",2,"blue"
"14464","Grina",9,"magenta"
"14465","Arrdc4",2,"blue"
"14466","Nr2f2",1,"turquoise"
"14467","LOC110597658",32,"violet"
"14468","LOC110597659",4,"yellow"
"14469","LOC101957084",37,"skyblue3"
"14470","MKRN1_like_gene3980",3,"brown"
"14471","Mctp2",5,"green"
"14472","Rgma",1,"turquoise"
"14473","Chd2",3,"brown"
"14474","FAM174B_containing",3,"brown"
"14475","St8sia2",1,"turquoise"
"14476","Slco3a1",3,"brown"
"14477","Sv2b",0,"grey"
"14478","EPPK1_containing",5,"green"
"14479","Akap13",1,"turquoise"
"14480","Klhl25",2,"blue"
"14481","Ntrk3",7,"black"
"14482","Zcchc9",1,"turquoise"
"14483","Nrbp2",4,"yellow"
"14484","Mrpl46",10,"purple"
"14485","Mrps11",6,"red"
"14486","Det1",0,"grey"
"14487","Aen",3,"brown"
"14488","Isg20",3,"brown"
"14489","Acan",1,"turquoise"
"14490","Hapln3",1,"turquoise"
"14491","Mfge8",1,"turquoise"
"14492","Puf60",1,"turquoise"
"14493","Abhd2",1,"turquoise"
"14494","Rlbp1",1,"turquoise"
"14495","Fanci",1,"turquoise"
"14496","Polg",1,"turquoise"
"14497","MIR9-3HG_containing",4,"yellow"
"14498","Scrib",2,"blue"
"14499","Kif7",1,"turquoise"
"14500","Pex11a",0,"grey"
"14501","Wdr93",25,"orange"
"14502","Anpep",1,"turquoise"
"14503","AP3S2",2,"blue"
"14504","Arpin",8,"pink"
"14505","Iqank1",9,"magenta"
"14506","Znf710",2,"blue"
"14507","Idh2",3,"brown"
"14508","Sema4b",2,"blue"
"14509","Cib1",1,"turquoise"
"14510","Gdpgp1",1,"turquoise"
"14511","TTLL13P_containing",4,"yellow"
"14512","Ngrn",7,"black"
"14513","Vps33b",1,"turquoise"
"14514","Fam83h",2,"blue"
"14515","Prc1",1,"turquoise"
"14516","Rccd1",3,"brown"
"14517","Unc45a",1,"turquoise"
"14518","Hddc3",4,"yellow"
"14519","Man2a2",6,"red"
"14520","Fes",1,"turquoise"
"14521","Furin",2,"blue"
"14522","LOC106144706",1,"turquoise"
"14523","Blm",1,"turquoise"
"14524","Mapk15",20,"royalblue"
"14525","Crtc3",2,"blue"
"14526","Iqgap1",3,"brown"
"14527","Znf774",1,"turquoise"
"14528","Zscan2",2,"blue"
"14529","Wdr73",1,"turquoise"
"14530","Nmb",2,"blue"
"14531","Sec11a",3,"brown"
"14532","Znf592",2,"blue"
"14533","Alpk3",1,"turquoise"
"14534","Ccdc166",3,"brown"
"14535","Pde8a",8,"pink"
"14536","Rps17",1,"turquoise"
"14537","Cpeb1",3,"brown"
"14538","Ap3b2",1,"turquoise"
"14539","Znf707",2,"blue"
"14540","Whamm",2,"blue"
"14541","Homer2",3,"brown"
"14542","Fam103a1",27,"white"
"14543","CUNH15orf40",1,"turquoise"
"14544","Btbd1",2,"blue"
"14545","HDGFL3_containing",0,"grey"
"14546","Tm6sf1",0,"grey"
"14547","Znf623",2,"blue"
"14548","Hdgfl3",11,"greenyellow"
"14549","Sh3gl3",1,"turquoise"
"14550","Adamtsl3",5,"green"
"14551","Efl1",2,"blue"
"14552","Mex3b",2,"blue"
"14553","Stard5",2,"blue"
"14554","Il16",2,"blue"
"14555","Tsta3",1,"turquoise"
"14556","Cfap161",0,"grey"
"14557","Tlnrd1",7,"black"
"14558","Mesd",10,"purple"
"14559","Cemip",39,"orangered4"
"14560","Abhd17c",0,"grey"
"14561","Arnt2",1,"turquoise"
"14562","Kiaa1217",29,"saddlebrown"
"14563","Lysmd3",2,"blue"
"14564","Pycr3",10,"purple"
"14565","Arhgap21",8,"pink"
"14566","Prtfdc1",8,"pink"
"14567","Enkur",5,"green"
"14568","Thnsl1",17,"grey60"
"14569","Gpr158",10,"purple"
"14570","Myo3a",4,"yellow"
"14571","Gad2",9,"magenta"
"14572","Apbb1ip",0,"grey"
"14573","Tigd5",2,"blue"
"14574","LOC101961113",1,"turquoise"
"14575","Pdss1",2,"blue"
"14576","Abi1",3,"brown"
"14577","Acbd5",2,"blue"
"14578","Yme1l1",3,"brown"
"14579","Ccdc3",5,"green"
"14580","Camk1d",1,"turquoise"
"14581","Eef1d",1,"turquoise"
"14582","Cdc123",1,"turquoise"
"14583","Nudt5",10,"purple"
"14584","Sec61a2",2,"blue"
"14585","Dhtkd1",1,"turquoise"
"14586","Upf2",2,"blue"
"14587","Proser2",3,"brown"
"14588","Echdc3",1,"turquoise"
"14589","Naprt",3,"brown"
"14590","Usp6nl",2,"blue"
"14591","Celf2",2,"blue"
"14592","Taf3",16,"lightcyan"
"14593","LOC106144712",1,"turquoise"
"14594","Atp5c1",1,"turquoise"
"14595","Kin",2,"blue"
"14596","Itih5",12,"tan"
"14597","Sfmbt2",2,"blue"
"14598","Prkcq",6,"red"
"14599","Pfkfb3",3,"brown"
"14600","Rbm17",1,"turquoise"
"14601","Gsdmd",1,"turquoise"
"14602","Fbxo18",1,"turquoise"
"14603","Ankrd16",19,"lightyellow"
"14604","Gdi2",6,"red"
"14605","Fam208b",2,"blue"
"14606","Asb13",1,"turquoise"
"14607","Zc3h3",31,"paleturquoise"
"14608","Net1",13,"salmon"
"14609","AKR1C3_like",1,"turquoise"
"14610","Akr1e2",0,"grey"
"14611","Klf6",22,"darkgreen"
"14612","Pitrm1",1,"turquoise"
"14613","Pfkp",11,"greenyellow"
"14614","Adarb2",36,"yellowgreen"
"14615","Wdr37",3,"brown"
"14616","Idi1",3,"brown"
"14617","Rhpn1",8,"pink"
"14618","Gtpbp4",1,"turquoise"
"14619","Larp4b",2,"blue"
"14620","Dip2c",2,"blue"
"14621","Zmynd11",2,"blue"
"14622","Chrm3",4,"yellow"
"14623","Znf696",0,"grey"
"14624","Ryr2",5,"green"
"14625","Mtr",1,"turquoise"
"14626","Actn2",1,"turquoise"
"14627","Heatr1",2,"blue"
"14628","Lgals8",2,"blue"
"14629","Adgrv1",16,"lightcyan"
"14630","Gli4",3,"brown"
"14631","Ero1b",2,"blue"
"14632","Gpr137b",1,"turquoise"
"14633","Nid1",12,"tan"
"14634","Lyst",30,"steelblue"
"14635","Gng4",15,"midnightblue"
"14636","VAMP3_like",1,"turquoise"
"14637","B3galnt2",2,"blue"
"14638","Tbce",1,"turquoise"
"14639","Zfp41",1,"turquoise"
"14640","Ggps1",2,"blue"
"14641","Arid4b",2,"blue"
"14642","Rbm34",2,"blue"
"14643","Tomm20",1,"turquoise"
"14644","Irf2bp2",2,"blue"
"14645","Tarbp1",2,"blue"
"14646","COA6_containing",2,"blue"
"14647","Slc35f3",3,"brown"
"14648","Kcnk1",8,"pink"
"14649","Map3k21",1,"turquoise"
"14650","Pcnx2",11,"greenyellow"
"14651","Ntpcr",6,"red"
"14652","Map10",2,"blue"
"14653","Sipa1l2",2,"blue"
"14654","Tsnax",1,"turquoise"
"14655","Ly6h",3,"brown"
"14656","Egln1",3,"brown"
"14657","Sprtn",2,"blue"
"14658","Exoc8",3,"brown"
"14659","Gnpat",1,"turquoise"
"14660","CUNH1orf131",2,"blue"
"14661","Trim67",19,"lightyellow"
"14662","Arv1",3,"brown"
"14663","Ttc13",3,"brown"
"14664","CUNH1orf198",3,"brown"
"14665","Ly6e",1,"turquoise"
"14666","Agt",2,"blue"
"14667","Cog2",2,"blue"
"14668","Pgbd5",3,"brown"
"14669","Galnt2",3,"brown"
"14670","Urb2",3,"brown"
"14671","Taf5l",3,"brown"
"14672","Abcb10",2,"blue"
"14673","Nup133",1,"turquoise"
"14674","Ccsap",13,"salmon"
"14675","Rab4a",1,"turquoise"
"14676","Rhou",2,"blue"
"14677","RALGAPA2_containing",1,"turquoise"
"14678","Insm1",2,"blue"
"14679","Cfap61",25,"orange"
"14680","Crnkl1",2,"blue"
"14681","Naa20",3,"brown"
"14682","Rin2",2,"blue"
"14683","Slc24a3",4,"yellow"
"14684","LOC106144725",1,"turquoise"
"14685","Dtd1",1,"turquoise"
"14686","Sec23b",14,"cyan"
"14687","Rbbp9",10,"purple"
"14688","Polr3f",1,"turquoise"
"14689","Dzank1",4,"yellow"
"14690","Znf133",5,"green"
"14691","Kat14",2,"blue"
"14692","Pet117",1,"turquoise"
"14693","Mgme1",14,"cyan"
"14694","Snx5",3,"brown"
"14695","Rrbp1",1,"turquoise"
"14696","Dstn",1,"turquoise"
"14697","Bfsp1",4,"yellow"
"14698","Pcsk2",1,"turquoise"
"14699","Snrpb2",3,"brown"
"14700","Kif16b",13,"salmon"
"14701","Macrod2",5,"green"
"14702","Flrt3",2,"blue"
"14703","Ndufaf5",1,"turquoise"
"14704","Esf1",2,"blue"
"14705","Tasp1",4,"yellow"
"14706","Lynx1",9,"magenta"
"14707","Ism1",4,"yellow"
"14708","Sptlc3",1,"turquoise"
"14709","Btbd3",2,"blue"
"14710","Jag1",2,"blue"
"14711","Slx4ip",10,"purple"
"14712","Mkks",6,"red"
"14713","Snap25",9,"magenta"
"14714","Pak5",4,"yellow"
"14715","Lamp5",1,"turquoise"
"14716","Plcb4",10,"purple"
"14717","Plcb1",11,"greenyellow"
"14718","Tmx4",11,"greenyellow"
"14719","Bmp2",31,"paleturquoise"
"14720","Crls1",2,"blue"
"14721","Mcm8",3,"brown"
"14722","Trmt6",24,"darkgrey"
"14723","Chgb",4,"yellow"
"14724","SHLD1_containing",1,"turquoise"
"14725","Gpcpd1",4,"yellow"
"14726","Prokr2",2,"blue"
"14727","Cds2",16,"lightcyan"
"14728","Pcna",2,"blue"
"14729","Tmem230",2,"blue"
"14730","Slc23a2",3,"brown"
"14731","Rassf2",1,"turquoise"
"14732","Them6",1,"turquoise"
"14733","Prnp",6,"red"
"14734","Adra1d",2,"blue"
"14735","Smox",4,"yellow"
"14736","Rnf24",2,"blue"
"14737","Pank2",2,"blue"
"14738","Mavs",3,"brown"
"14739","Ap5s1",1,"turquoise"
"14740","Cdc25b",4,"yellow"
"14741","Cenpb",8,"pink"
"14742","Spef1",29,"saddlebrown"
"14743","CUNH20orf27",1,"turquoise"
"14744","Hspa12b",12,"tan"
"14745","Jrk",2,"blue"
"14746","ATRN_like_gene4360",0,"grey"
"14747","Gfra4",1,"turquoise"
"14748","ATRN",1,"turquoise"
"14749","CUNH20orf194",2,"blue"
"14750","Slc4a11",2,"blue"
"14751","Itpa",0,"grey"
"14752","Ddrgk1",1,"turquoise"
"14753","Lzts3",9,"magenta"
"14754","Fastkd5",3,"brown"
"14755","Ubox5",2,"blue"
"14756","Arc",2,"blue"
"14757","AVP_like",5,"green"
"14758","OXT_gene4371",5,"green"
"14759","OXT_gene4374",5,"green"
"14760","Mrps26",9,"magenta"
"14761","Gnrh2",2,"blue"
"14762","Ptpra",4,"yellow"
"14763","Vps16",1,"turquoise"
"14764","LOC101964424",7,"black"
"14765","Pced1a",1,"turquoise"
"14766","Cpxm1",1,"turquoise"
"14767","Ebf4",5,"green"
"14768","Idh3b",1,"turquoise"
"14769","Nop56",2,"blue"
"14770","Snrpb",1,"turquoise"
"14771","SNRPB_like",1,"turquoise"
"14772","Adgrb1",4,"yellow"
"14773","Tgm3",0,"grey"
"14774","Stk35",2,"blue"
"14775","Pdyn",4,"yellow"
"14776","Sirpa",7,"black"
"14777","Tsnare1",3,"brown"
"14778","Nsfl1c",3,"brown"
"14779","Fkbp1a",6,"red"
"14780","Sdcbp2",7,"black"
"14781","Snph",1,"turquoise"
"14782","HSPBP1_like",1,"turquoise"
"14783","Tmem74b",5,"green"
"14784","Psmf1",1,"turquoise"
"14785","Fam110a",15,"midnightblue"
"14786","LOC106144721",1,"turquoise"
"14787","Srxn1",6,"red"
"14788","Csnk2a1",3,"brown"
"14789","Tbc1d20",1,"turquoise"
"14790","Rbck1",1,"turquoise"
"14791","Nrsn2",7,"black"
"14792","Sox12",2,"blue"
"14793","Ptp4a3",0,"grey"
"14794","CUNH20orf96",1,"turquoise"
"14795","LOC106144722",7,"black"
"14796","Rem1",0,"grey"
"14797","Hm13",3,"brown"
"14798","MCTS1_like_gene4445",1,"turquoise"
"14799","Id1",4,"yellow"
"14800","Bcl2l1",1,"turquoise"
"14801","Slc45a4",3,"brown"
"14802","Tpx2",8,"pink"
"14803","Dusp15",1,"turquoise"
"14804","Ttll9",5,"green"
"14805","Pdrg1",2,"blue"
"14806","Xkr7",2,"blue"
"14807","Ccm2l",1,"turquoise"
"14808","Tm9sf4",1,"turquoise"
"14809","Dennd3",3,"brown"
"14810","TSPY26P_containing",1,"turquoise"
"14811","Plagl2",2,"blue"
"14812","Pofut1",6,"red"
"14813","Kif3b",6,"red"
"14814","Asxl1",1,"turquoise"
"14815","Nol4l",2,"blue"
"14816","Commd7",1,"turquoise"
"14817","Dnmt3b",2,"blue"
"14818","Mapre1",3,"brown"
"14819","Ptk2",17,"grey60"
"14820","Ago2",2,"blue"
"14821","Xpnpep1",3,"brown"
"14822","Add3",26,"darkorange"
"14823","Mxi1",2,"blue"
"14824","Smndc1",2,"blue"
"14825","Smc3",2,"blue"
"14826","Chrac1",1,"turquoise"
"14827","Rbm20",2,"blue"
"14828","Pdcd4",2,"blue"
"14829","Bbip1",1,"turquoise"
"14830","Shoc2",2,"blue"
"14831","Adra2a",2,"blue"
"14832","Gpam",1,"turquoise"
"14833","Arrdc3",2,"blue"
"14834","Acsl5",3,"brown"
"14835","Zdhhc6",0,"grey"
"14836","Vti1a",10,"purple"
"14837","Tcf7l2",9,"magenta"
"14838","Trappc9",1,"turquoise"
"14839","Dclre1a",2,"blue"
"14840","Nhlrc2",2,"blue"
"14841","Ccdc186",2,"blue"
"14842","Vwa2",1,"turquoise"
"14843","Kcnk9",9,"magenta"
"14844","Afap1l2",2,"blue"
"14845","Ablim1",1,"turquoise"
"14846","Fam160b1",2,"blue"
"14847","Trub1",1,"turquoise"
"14848","Atrnl1",11,"greenyellow"
"14849","Gfra1",9,"magenta"
"14850","Col22a1",4,"yellow"
"14851","Hspa12a",9,"magenta"
"14852","Eno4",20,"royalblue"
"14853","Shtn1",8,"pink"
"14854","Slc18a2",10,"purple"
"14855","Fam135b",28,"skyblue"
"14856","Pdzd8",3,"brown"
"14857","Emx2",10,"purple"
"14858","Rab11fip2",2,"blue"
"14859","Fam204a",1,"turquoise"
"14860","Prlhr",34,"darkmagenta"
"14861","Cacul1",2,"blue"
"14862","LOC110597715",3,"brown"
"14863","Eif3a",3,"brown"
"14864","Fam45a",1,"turquoise"
"14865","Sfxn4",1,"turquoise"
"14866","Prdx3",1,"turquoise"
"14867","Grk5",2,"blue"
"14868","Rgs10",1,"turquoise"
"14869","Tial1",1,"turquoise"
"14870","Bag3",2,"blue"
"14871","INPP5F",1,"turquoise"
"14872","Inpp5f",5,"green"
"14873","Mcmbp",3,"brown"
"14874","Sec23ip",2,"blue"
"14875","Plpp4",7,"black"
"14876","Wdr11",6,"red"
"14877","Fgfr2",2,"blue"
"14878","Ate1",1,"turquoise"
"14879","Nsmce4a",1,"turquoise"
"14880","Tacc2",15,"midnightblue"
"14881","Plekha1",2,"blue"
"14882","Htra1",8,"pink"
"14883","Khdrbs3",1,"turquoise"
"14884","LOC101959978",0,"grey"
"14885","Pstk",6,"red"
"14886","Ikzf5",2,"blue"
"14887","Acadsb",1,"turquoise"
"14888","Hmx3",11,"greenyellow"
"14889","Hmx2",2,"blue"
"14890","Bub3",1,"turquoise"
"14891","Gpr26",43,"ivory"
"14892","Cpxm2",12,"tan"
"14893","Chst15",12,"tan"
"14894","Oat",7,"black"
"14895","Lhpp",4,"yellow"
"14896","Fam53b",8,"pink"
"14897","EEF1AKMT2_containing",3,"brown"
"14898","EEF1AKMT2_like",26,"darkorange"
"14899","Abraxas2",40,"mediumpurple3"
"14900","Zranb1",0,"grey"
"14901","Ctbp2",2,"blue"
"14902","Edrf1",2,"blue"
"14903","Uros",23,"darkturquoise"
"14904","Zfat",4,"yellow"
"14905","Bccip",3,"brown"
"14906","Dhx32",3,"brown"
"14907","Fank1",5,"green"
"14908","CUNH10orf90",1,"turquoise"
"14909","Dock1",6,"red"
"14910","Fam196a",19,"lightyellow"
"14911","Ptpre",0,"grey"
"14912","Ebf3",11,"greenyellow"
"14913","Glrx3",6,"red"
"14914","TCERG1L_like",2,"blue"
"14915","Ppp2r2d",3,"brown"
"14916","Bnip3",1,"turquoise"
"14917","Jakmip3",5,"green"
"14918","Dpysl4",3,"brown"
"14919","Stk32c",7,"black"
"14920","Lrrc27",1,"turquoise"
"14921","Pwwp2b",3,"brown"
"14922","Inpp5a",2,"blue"
"14923","Nkx6-2",3,"brown"
"14924","Cfap46",4,"yellow"
"14925","LOC110597723",4,"yellow"
"14926","Adgra1",1,"turquoise"
"14927","Kndc1",9,"magenta"
"14928","LOC101964821",1,"turquoise"
"14929","Adam8",3,"brown"
"14930","Tubgcp2",1,"turquoise"
"14931","St3gal1",3,"brown"
"14932","Znf511",1,"turquoise"
"14933","Caly",9,"magenta"
"14934","Echs1",1,"turquoise"
"14935","Paox",1,"turquoise"
"14936","Mtg1",1,"turquoise"
"14937","Sprn",1,"turquoise"
"14938","Ndrg1",3,"brown"
"14939","Ercc6l2",2,"blue"
"14940","Slc35d2",1,"turquoise"
"14941","Znf367",2,"blue"
"14942","Habp4",28,"skyblue"
"14943","Cdc14b",5,"green"
"14944","Znf782",30,"steelblue"
"14945","Ctsv",3,"brown"
"14946","CNTNAP3B_containing",11,"greenyellow"
"14947","Znf658",2,"blue"
"14948","ZNF717_containing_gene4682",2,"blue"
"14949","Mfsd14b",2,"blue"
"14950","ZNF345_containing",2,"blue"
"14951","Znf484",2,"blue"
"14952","Iars",3,"brown"
"14953","Nol8",4,"yellow"
"14954","Sla",2,"blue"
"14955","Ogn",12,"tan"
"14956","Omd",13,"salmon"
"14957","Aspn",13,"salmon"
"14958","Ecm2",25,"orange"
"14959","Ippk",3,"brown"
"14960","Bicd2",2,"blue"
"14961","Fgd3",13,"salmon"
"14962","Susd3",1,"turquoise"
"14963","Lrp2",39,"orangered4"
"14964","Phf20l1",2,"blue"
"14965","Card19",1,"turquoise"
"14966","Ninj1",3,"brown"
"14967","Wnk2",1,"turquoise"
"14968","FAM120A_gene4703",1,"turquoise"
"14969","Phf2",0,"grey"
"14970","Znf618",2,"blue"
"14971","Col27a1",5,"green"
"14972","Akna",3,"brown"
"14973","Whrn",2,"blue"
"14974","Atp6v1g1",3,"brown"
"14975","Tmem268",3,"brown"
"14976","Lrrc6",0,"grey"
"14977","Tnc",3,"brown"
"14978","Pappa",5,"green"
"14979","Astn2",4,"yellow"
"14980","Trim32",2,"blue"
"14981","ASTN2_like_gene4724",4,"yellow"
"14982","Tlr4",34,"darkmagenta"
"14983","Kcnq3",11,"greenyellow"
"14984","Brinp1",1,"turquoise"
"14985","Cdk5rap2",5,"green"
"14986","Megf9",1,"turquoise"
"14987","HMGN2_gene4734",1,"turquoise"
"14988","Fbxw2",1,"turquoise"
"14989","Psmd5",3,"brown"
"14990","LOC101959125",3,"brown"
"14991","Phf19",1,"turquoise"
"14992","Traf1",13,"salmon"
"14993","Cntrl",2,"blue"
"14994","Rab14",6,"red"
"14995","Gsn",1,"turquoise"
"14996","Stom",5,"green"
"14997","LOC101962071",3,"brown"
"14998","Dab2ip",3,"brown"
"14999","Ttll11",2,"blue"
"15000","Ndufa8",1,"turquoise"
"15001","Lhx6",7,"black"
"15002","Rbm18",3,"brown"
"15003","Mrrf",1,"turquoise"
"15004","Efr3a",10,"purple"
"15005","Ptgs1",1,"turquoise"
"15006","Adcy8",4,"yellow"
"15007","Pdcl",2,"blue"
"15008","Rc3h2",1,"turquoise"
"15009","Zbtb6",2,"blue"
"15010","Zbtb26",0,"grey"
"15011","Rabgap1",2,"blue"
"15012","Asap1",3,"brown"
"15013","Strbp",6,"red"
"15014","Crb2",2,"blue"
"15015","Dennd1a",1,"turquoise"
"15016","Lhx2",1,"turquoise"
"15017","Nek6",3,"brown"
"15018","Psmb7",1,"turquoise"
"15019","Nr5a1",5,"green"
"15020","Nr6a1",22,"darkgreen"
"15021","Olfml2a",1,"turquoise"
"15022","Rpl35",1,"turquoise"
"15023","Arpc5l",6,"red"
"15024","Golga1",2,"blue"
"15025","Scai",1,"turquoise"
"15026","Ppp6c",2,"blue"
"15027","Rabepk",1,"turquoise"
"15028","Hspa5",6,"red"
"15029","Gapvd1",3,"brown"
"15030","Mapkap1",6,"red"
"15031","Fam49b",1,"turquoise"
"15032","Pbx3",4,"yellow"
"15033","Mvb12b",4,"yellow"
"15034","Lmx1b",10,"purple"
"15035","Zbtb43",2,"blue"
"15036","Zbtb34",2,"blue"
"15037","Ralgps1",2,"blue"
"15038","Angptl2",7,"black"
"15039","Garnl3",4,"yellow"
"15040","Slc2a8",2,"blue"
"15041","ZNF79_containing",2,"blue"
"15042","Rpl12",1,"turquoise"
"15043","Lrsam1",1,"turquoise"
"15044","Fam129b",3,"brown"
"15045","Stxbp1",9,"magenta"
"15046","Ptrh1",1,"turquoise"
"15047","Ttc16",1,"turquoise"
"15048","Tor2a",2,"blue"
"15049","Sh2d3c",4,"yellow"
"15050","Cdk9",9,"magenta"
"15051","Fpgs",3,"brown"
"15052","Eng",2,"blue"
"15053","Ak1",7,"black"
"15054","St6galnac6",1,"turquoise"
"15055","St6galnac4",2,"blue"
"15056","Pip5kl1",5,"green"
"15057","Dpm2",9,"magenta"
"15058","Fam102a",3,"brown"
"15059","Naif1",2,"blue"
"15060","LOC106144726",1,"turquoise"
"15061","Slc25a25",29,"saddlebrown"
"15062","Ptges2",3,"brown"
"15063","Lcn2",1,"turquoise"
"15064","CUNH9orf16",1,"turquoise"
"15065","Ciz1",4,"yellow"
"15066","Dnm1",9,"magenta"
"15067","Golga2",1,"turquoise"
"15068","Swi5",1,"turquoise"
"15069","Trub2",1,"turquoise"
"15070","Slc27a4",1,"turquoise"
"15071","Myc",22,"darkgreen"
"15072","Urm1",1,"turquoise"
"15073","Cercam",1,"turquoise"
"15074","CERCAM",1,"turquoise"
"15075","RPSAP9",1,"turquoise"
"15076","Odf2",4,"yellow"
"15077","Gle1",2,"blue"
"15078","Sptan1",4,"yellow"
"15079","Wdr34",0,"grey"
"15080","Set",6,"red"
"15081","Pkn3",1,"turquoise"
"15082","Zdhhc12",3,"brown"
"15083","Zer1",3,"brown"
"15084","Tbc1d13",13,"salmon"
"15085","Endog",42,"lightcyan1"
"15086","Spout1",3,"brown"
"15087","Kyat1",7,"black"
"15088","Lrrc8a",2,"blue"
"15089","Phyhd1",1,"turquoise"
"15090","Dolk",1,"turquoise"
"15091","Nup188",2,"blue"
"15092","Sh3glb2",1,"turquoise"
"15093","Miga2",2,"blue"
"15094","Dolpp1",3,"brown"
"15095","Crat",1,"turquoise"
"15096","Ptpa",1,"turquoise"
"15097","LOC110597743",5,"green"
"15098","LOC110597745",1,"turquoise"
"15099","Ntmt1",3,"brown"
"15100","Asb6",3,"brown"
"15101","Ptges",1,"turquoise"
"15102","Tor1b",2,"blue"
"15103","Fam84b",4,"yellow"
"15104","Tor1a",3,"brown"
"15105","CUNH9orf78",1,"turquoise"
"15106","Usp20",4,"yellow"
"15107","Fnbp1",2,"blue"
"15108","Gpr107",1,"turquoise"
"15109","Hmcn2",1,"turquoise"
"15110","Ass1",1,"turquoise"
"15111","Fubp3",1,"turquoise"
"15112","Prdm12",4,"yellow"
"15113","Exosc2",2,"blue"
"15114","Abl1",19,"lightyellow"
"15115","Lamc3",12,"tan"
"15116","Aif1l",10,"purple"
"15117","Nup214",1,"turquoise"
"15118","Fam78a",2,"blue"
"15119","Plpp7",7,"black"
"15120","Prrc2b",7,"black"
"15121","Pomt1",1,"turquoise"
"15122","Uck1",3,"brown"
"15123","Rapgef1",1,"turquoise"
"15124","Med27",1,"turquoise"
"15125","Ntng2",7,"black"
"15126","Setx",1,"turquoise"
"15127","Ttf1",2,"blue"
"15128","Trib1",40,"mediumpurple3"
"15129","Ddx31",1,"turquoise"
"15130","Gtf3c4",1,"turquoise"
"15131","Ak8",1,"turquoise"
"15132","Spaca9",25,"orange"
"15133","Tsc1",3,"brown"
"15134","Gtf3c5",1,"turquoise"
"15135","Nsmce2",21,"darkred"
"15136","Ralgds",2,"blue"
"15137","Gbgt1",40,"mediumpurple3"
"15138","Med6",1,"turquoise"
"15139","Ttc9",2,"blue"
"15140","Map3k9",2,"blue"
"15141","Washc5",6,"red"
"15142","Pcnx1",32,"violet"
"15143","Sipa1l1",11,"greenyellow"
"15144","Rgs6",10,"purple"
"15145","Dpf3",45,"darkorange2"
"15146","Dcaf4",2,"blue"
"15147","Zfyve1",3,"brown"
"15148","Rbm25",1,"turquoise"
"15149","Psen1",2,"blue"
"15150","Sqle",3,"brown"
"15151","Papln",2,"blue"
"15152","Numb",2,"blue"
"15153","Riox1",7,"black"
"15154","ACOT2_containing",26,"darkorange"
"15155","ACOT2_like",1,"turquoise"
"15156","Acot6",1,"turquoise"
"15157","Dnal1",10,"purple"
"15158","Znf572",2,"blue"
"15159","Pnma1",1,"turquoise"
"15160","Elmsan1",2,"blue"
"15161","Ptgr2",1,"turquoise"
"15162","Znf410",2,"blue"
"15163","Fam161b",2,"blue"
"15164","Coq6",2,"blue"
"15165","Entpd5",1,"turquoise"
"15166","Mtss1",3,"brown"
"15167","RNF113A_like",8,"pink"
"15168","Aldh6a1",3,"brown"
"15169","Lin52",2,"blue"
"15170","Abcd4",4,"yellow"
"15171","Syndig1l",7,"black"
"15172","Npc2",3,"brown"
"15173","Acot12",9,"magenta"
"15174","Isca2",2,"blue"
"15175","Ltbp2",13,"salmon"
"15176","Arel1",3,"brown"
"15177","Fcf1",1,"turquoise"
"15178","Ylpm1",11,"greenyellow"
"15179","Dlst",3,"brown"
"15180","Rps6kl1",5,"green"
"15181","Ndufb9",1,"turquoise"
"15182","Pgf",3,"brown"
"15183","Eif2b2",2,"blue"
"15184","Mlh3",2,"blue"
"15185","Acyp1",1,"turquoise"
"15186","Nek9",3,"brown"
"15187","Tmed10",1,"turquoise"
"15188","Fos",1,"turquoise"
"15189","Jdp2",2,"blue"
"15190","Tatdn1",1,"turquoise"
"15191","Flvcr2",7,"black"
"15192","Erg28",2,"blue"
"15193","Ttll5",45,"darkorange2"
"15194","Tgfb3",8,"pink"
"15195","Ift43",2,"blue"
"15196","Gpatch2l",2,"blue"
