"","gene","module_n","module_color"
"15951","Vcpip1",14,"cyan"
"15952","Mybl1",4,"yellow"
"15953","VXN_containing",3,"brown"
"15954","Adhfe1",5,"green"
"15955","Rrs1",5,"green"
"15956","Gpr176",1,"turquoise"
"15957","Crh",5,"green"
"15958","Pde7a",20,"royalblue"
"15959","Galnt3",6,"red"
"15960","Eif2ak4",1,"turquoise"
"15961","Mtfr1",6,"red"
"15962","Armc1",7,"black"
"15963","CYP7B1",4,"yellow"
"15964","Bhlhe22",3,"brown"
"15965","Ythdf3",6,"red"
"15966","Ttpa",14,"cyan"
"15967","Ggh",7,"black"
"15968","Nkain3",3,"brown"
"15969","Asph",14,"cyan"
"15970","Clvs1",0,"grey"
"15971","Chd7",5,"green"
"15972","Rab2a",7,"black"
"15973","LINC01301_like",11,"greenyellow"
"15974","Ca8",3,"brown"
"15975","Tox",3,"brown"
"15976","Srp14",1,"turquoise"
"15977","Nsmaf",11,"greenyellow"
"15978","Sdcbp",7,"black"
"15979","Slco5a1",23,"darkturquoise"
"15980","Ncoa2",6,"red"
"15981","Tram1",7,"black"
"15982","Bmf",2,"blue"
"15983","Lactb2",1,"turquoise"
"15984","Cdh7",5,"green"
"15985","SERPINB8_like",1,"turquoise"
"15986","Vps4b",4,"yellow"
"15987","Kdsr",4,"yellow"
"15988","Bcl2",2,"blue"
"15989","Phlpp1",2,"blue"
"15990","BUB1B-PAK6",3,"brown"
"15991","Zcchc2",2,"blue"
"15992","Kiaa1468",1,"turquoise"
"15993","Pign",9,"magenta"
"15994","Rnf152",17,"grey60"
"15995","Cdh20",2,"blue"
"15996","Mc4r",2,"blue"
"15997","LOC110597912",11,"greenyellow"
"15998","Ccbe1",5,"green"
"15999","Lman1",4,"yellow"
"16000","Cplx4",10,"purple"
"16001","Grp",11,"greenyellow"
"16002","Ankrd63",3,"brown"
"16003","Sec11c",1,"turquoise"
"16004","OACYLP_containing",3,"brown"
"16005","Znf532",2,"blue"
"16006","Malt1",1,"turquoise"
"16007","Nedd4l",3,"brown"
"16008","Atp8b1",2,"blue"
"16009","Nars",1,"turquoise"
"16010","Fech",7,"black"
"16011","Plcb2",19,"lightyellow"
"16012","St8sia3",3,"brown"
"16013","Wdr7",7,"black"
"16014","Txnl1",1,"turquoise"
"16015","Tcf4",3,"brown"
"16016","Rab27b",14,"cyan"
"16017","LOC101973512",2,"blue"
"16018","Csrnp3",9,"magenta"
"16019","Inafm2",6,"red"
"16020","CUNH18orf54",2,"blue"
"16021","Poli",6,"red"
"16022","Mbd2",1,"turquoise"
"16023","Dcc",10,"purple"
"16024","Mex3c",2,"blue"
"16025","CCDC9B_containing",1,"turquoise"
"16026","Smad4",2,"blue"
"16027","Elac1",10,"purple"
"16028","Me2",1,"turquoise"
"16029","Mro",5,"green"
"16030","Mapk4",18,"lightgreen"
"16031","Cxxc1",23,"darkturquoise"
"16032","Disp2",21,"darkred"
"16033","Mbd1",23,"darkturquoise"
"16034","Cfap53",28,"skyblue"
"16035","Myo5b",3,"brown"
"16036","Acaa2",1,"turquoise"
"16037","RPL17_gene6625",1,"turquoise"
"16038","CUNH18orf32",1,"turquoise"
"16039","Dym",1,"turquoise"
"16040","Smad7",2,"blue"
"16041","Ctif",21,"darkred"
"16042","Zbtb7c",3,"brown"
"16043","Smad2",2,"blue"
"16044","Ivd",1,"turquoise"
"16045","Bahd1",3,"brown"
"16046","Chst14",0,"grey"
"16047","Trim68",2,"blue"
"16048","Ccdc32",7,"black"
"16049","Trim21",2,"blue"
"16050","Rrm1",1,"turquoise"
"16051","Rpusd2",0,"grey"
"16052","Stim1",5,"green"
"16053","Rhog",1,"turquoise"
"16054","Pgap2",11,"greenyellow"
"16055","Nup98",2,"blue"
"16056","Scn2a",3,"brown"
"16057","LOC106144648",11,"greenyellow"
"16058","Rnf121",2,"blue"
"16059","Il18bp",2,"blue"
"16060","Numa1",2,"blue"
"16061","Lamtor1",1,"turquoise"
"16062","Anapc15",1,"turquoise"
"16063","FOLR1_like",22,"darkgreen"
"16064","Inppl1",1,"turquoise"
"16065","Clpb",1,"turquoise"
"16066","Pde2a",3,"brown"
"16067","Arap1",5,"green"
"16068","Stard10",1,"turquoise"
"16069","Knl1",1,"turquoise"
"16070","Atg16l2",2,"blue"
"16071","Fchsd2",5,"green"
"16072","P2ry2",4,"yellow"
"16073","Arhgef17",2,"blue"
"16074","Relt",4,"yellow"
"16075","Fam168a",17,"grey60"
"16076","Plekhb1",5,"green"
"16077","Rab6a",7,"black"
"16078","Mrpl48",1,"turquoise"
"16079","COA4_like",34,"darkmagenta"
"16080","Paaf1",1,"turquoise"
"16081","Dnajb13",15,"midnightblue"
"16082","Rmdn3",1,"turquoise"
"16083","Ucp2",1,"turquoise"
"16084","C2cd3",2,"blue"
"16085","Ppme1",1,"turquoise"
"16086","P4ha3",1,"turquoise"
"16087","Pgm2l1",2,"blue"
"16088","Lipt2",6,"red"
"16089","Gchfr",5,"green"
"16090","Pold3",5,"green"
"16091","Chrdl2",8,"pink"
"16092","Rnf169",6,"red"
"16093","Xrra1",1,"turquoise"
"16094","Spcs2",1,"turquoise"
"16095","Neu3",11,"greenyellow"
"16096","CUNH15orf62",5,"green"
"16097","Slco2b1",21,"darkred"
"16098","Tpbgl",17,"grey60"
"16099","Arrb1",5,"green"
"16100","Rps3",1,"turquoise"
"16101","Gdpd5",8,"pink"
"16102","Dnajc17",16,"lightcyan"
"16103","Serpinh1",2,"blue"
"16104","Map6",21,"darkred"
"16105","Dgat2",3,"brown"
"16106","Uvrag",7,"black"
"16107","Wnt11",22,"darkgreen"
"16108","Zfyve19",2,"blue"
"16109","GVQW3_gene6781",19,"lightyellow"
"16110","Emsy",2,"blue"
"16111","LOC101961988",1,"turquoise"
"16112","Lrrc32",17,"grey60"
"16113","Tsku",1,"turquoise"
"16114","Acer3",1,"turquoise"
"16115","Capn5",3,"brown"
"16116","Myo7a",22,"darkgreen"
"16117","Pak1",3,"brown"
"16118","Aqp11",10,"purple"
"16119","Clns1a",4,"yellow"
"16120","Scn3a",5,"green"
"16121","Spint1",1,"turquoise"
"16122","Rsf1",9,"magenta"
"16123","Aamdc",1,"turquoise"
"16124","Ints4",14,"cyan"
"16125","Ndufc2",1,"turquoise"
"16126","Alg8",1,"turquoise"
"16127","Rhov",18,"lightgreen"
"16128","Kctd21",2,"blue"
"16129","Usp35",23,"darkturquoise"
"16130","Gab2",1,"turquoise"
"16131","Nars2",5,"green"
"16132","Tenm4",2,"blue"
"16133","Vps18",23,"darkturquoise"
"16134","Prcp",5,"green"
"16135","Rab30",9,"magenta"
"16136","Pcf11",15,"midnightblue"
"16137","Ankrd42",2,"blue"
"16138","Ccdc90b",1,"turquoise"
"16139","Dlg2",3,"brown"
"16140","Dll4",2,"blue"
"16141","Tmem126b",1,"turquoise"
"16142","Tmem126a",1,"turquoise"
"16143","Crebzf",16,"lightcyan"
"16144","Sytl2",1,"turquoise"
"16145","Picalm",4,"yellow"
"16146","Eed",2,"blue"
"16147","Hikeshi",1,"turquoise"
"16148","Me3",8,"pink"
"16149","Prss23",4,"yellow"
"16150","Fzd4",2,"blue"
"16151","LOC110597922",5,"green"
"16152","Chac1",11,"greenyellow"
"16153","LOC110597949",3,"brown"
"16154","Pls3",1,"turquoise"
"16155","Lrch2",6,"red"
"16156","Htr2c",1,"turquoise"
"16157","Ino80",2,"blue"
"16158","Amot",1,"turquoise"
"16159","Trpc5",9,"magenta"
"16160","Alg13",2,"blue"
"16161","Dcx",3,"brown"
"16162","Pak3",9,"magenta"
"16163","Chrdl1",5,"green"
"16164","Ammecr1",1,"turquoise"
"16165","Tmem164",3,"brown"
"16166","Acsl4",13,"salmon"
"16167","Kcne5",1,"turquoise"
"16168","Nxt2",5,"green"
"16169","Irs4",5,"green"
"16170","Col4a5",24,"darkgrey"
"16171","Col4a6",22,"darkgreen"
"16172","Atg4a",1,"turquoise"
"16173","Psmd10",5,"green"
"16174","Mid2",1,"turquoise"
"16175","Tsc22d3",2,"blue"
"16176","Chp1",13,"salmon"
"16177","Prps1",1,"turquoise"
"16178","Frmpd3",2,"blue"
"16179","Rbm41",30,"steelblue"
"16180","Morc4",2,"blue"
"16181","Cldn2",22,"darkgreen"
"16182","Tbc1d8b",7,"black"
"16183","Rnf128",1,"turquoise"
"16184","RADX",1,"turquoise"
"16185","Mum1l1",5,"green"
"16186","Il1rapl2",10,"purple"
"16187","Oip5",10,"purple"
"16188","Fam199x",14,"cyan"
"16189","Zcchc18",1,"turquoise"
"16190","LOC110597941",1,"turquoise"
"16191","Slc25a53",25,"orange"
"16192","Tmsb15b",1,"turquoise"
"16193","Rab9b",14,"cyan"
"16194","Plp1",10,"purple"
"16195","MORF4L2",1,"turquoise"
"16196","Tceal1",5,"green"
"16197","Tceal3",1,"turquoise"
"16198","Tceal4",13,"salmon"
"16199","LL0XNC01-250H12.3_containing",27,"white"
"16200","LOC110597943",6,"red"
"16201","LOC110597944",12,"tan"
"16202","Klhl4",7,"black"
"16203","Ndufaf1",7,"black"
"16204","Trpm2",2,"blue"
"16205","CFAP410_containing",2,"blue"
"16206","Pfkl",0,"grey"
"16207","Rtf1",6,"red"
"16208","Icoslg",4,"yellow"
"16209","GATD3A_containing",1,"turquoise"
"16210","Pwp2",2,"blue"
"16211","Trappc10",1,"turquoise"
"16212","Agpat3",1,"turquoise"
"16213","Rrp1",4,"yellow"
"16214","Cstb",1,"turquoise"
"16215","Pdxk",2,"blue"
"16216","Itpka",3,"brown"
"16217","Rrp1b",2,"blue"
"16218","Hsf2bp",4,"yellow"
"16219","Sik1",2,"blue"
"16220","U2af1",4,"yellow"
"16221","Cbs",1,"turquoise"
"16222","Pknox1",2,"blue"
"16223","Ndufv3",1,"turquoise"
"16224","Ltk",10,"purple"
"16225","Wdr4",2,"blue"
"16226","Pde9a",15,"midnightblue"
"16227","Slc37a1",23,"darkturquoise"
"16228","Rsph1",16,"lightcyan"
"16229","Abcg1",2,"blue"
"16230","Rpap1",8,"pink"
"16231","Zbtb21",3,"brown"
"16232","C2cd2",17,"grey60"
"16233","Prdm15",2,"blue"
"16234","MX1_like",1,"turquoise"
"16235","Bace2",2,"blue"
"16236","Dscam",21,"darkred"
"16237","Atg10",14,"cyan"
"16238","Slc38a11",22,"darkgreen"
"16239","Tyro3",3,"brown"
"16240","TPM3_like_gene7000",13,"salmon"
"16241","Pcp4",31,"paleturquoise"
"16242","B3galt5",5,"green"
"16243","SH3BGR_containing",3,"brown"
"16244","Wrb",7,"black"
"16245","Mga",2,"blue"
"16246","Hmgn1",5,"green"
"16247","Brwd1",9,"magenta"
"16248","Psmg1",1,"turquoise"
"16249","Ets2",2,"blue"
"16250","Erg",24,"darkgrey"
"16251","Kcnj6",3,"brown"
"16252","KCNJ6",3,"brown"
"16253","Mapkbp1",2,"blue"
"16254","Dyrk1a",13,"salmon"
"16255","Dscr3",1,"turquoise"
"16256","Ttc3",10,"purple"
"16257","Pigp",1,"turquoise"
"16258","Ripply3",1,"turquoise"
"16259","Hlcs",1,"turquoise"
"16260","Chaf1b",16,"lightcyan"
"16261","Jmjd7",1,"turquoise"
"16262","Morc3",6,"red"
"16263","Dopey2",8,"pink"
"16264","Cbr3",18,"lightgreen"
"16265","CBR1_like",18,"lightgreen"
"16266","Setd4",1,"turquoise"
"16267","Runx1",1,"turquoise"
"16268","Clic6",0,"grey"
"16269","Pla2g4b",11,"greenyellow"
"16270","Rcan1",5,"green"
"16271","Smim11a",1,"turquoise"
"16272","LOC110597963",1,"turquoise"
"16273","Mrps6",14,"cyan"
"16274","Slc5a3",14,"cyan"
"16275","Atp5o",1,"turquoise"
"16276","ITSN1_like",11,"greenyellow"
"16277","Itsn1",11,"greenyellow"
"16278","Cryzl1",1,"turquoise"
"16279","Donson",0,"grey"
"16280","Son",1,"turquoise"
"16281","Gart",4,"yellow"
"16282","Dnajc28",25,"orange"
"16283","Ehd4",23,"darkturquoise"
"16284","Tmem50b",1,"turquoise"
"16285","Ifngr2",13,"salmon"
"16286","Ifnar1",1,"turquoise"
"16287","Il10rb",4,"yellow"
"16288","Ifnar2",23,"darkturquoise"
"16289","Olig1",1,"turquoise"
"16290","Olig2",1,"turquoise"
"16291","CUNH21orf62",10,"purple"
"16292","Paxbp1",2,"blue"
"16293","Synj1",3,"brown"
"16294","CFAP298_like",1,"turquoise"
"16295","Eva1c",0,"grey"
"16296","Urb1",2,"blue"
"16297","Hunk",20,"royalblue"
"16298","Scaf4",2,"blue"
"16299","Sod1",1,"turquoise"
"16300","Tiam1",3,"brown"
"16301","Cobll1",1,"turquoise"
"16302","Grik1",5,"green"
"16303","Bach1",2,"blue"
"16304","Cct8",1,"turquoise"
"16305","Usp16",1,"turquoise"
"16306","Rwdd2b",1,"turquoise"
"16307","Ltn1",7,"black"
"16308","Vps39",27,"white"
"16309","N6amt1",1,"turquoise"
"16310","Sox8",2,"blue"
"16311","Lmf1",1,"turquoise"
"16312","Gng13",1,"turquoise"
"16313","Chtf18",4,"yellow"
"16314","Rpusd1",4,"yellow"
"16315","Narfl",23,"darkturquoise"
"16316","Haghl",1,"turquoise"
"16317","Fam173a",11,"greenyellow"
"16318","Metrn",1,"turquoise"
"16319","Fbxl16",3,"brown"
"16320","Wdr24",8,"pink"
"16321","Jmjd8",3,"brown"
"16322","Tmem87a",1,"turquoise"
"16323","Stub1",1,"turquoise"
"16324","Rhbdl1",8,"pink"
"16325","Rhot2",12,"tan"
"16326","Wdr90",12,"tan"
"16327","Mcrip2",23,"darkturquoise"
"16328","Mettl26",1,"turquoise"
"16329","Wfikkn1",2,"blue"
"16330","Rab40c",3,"brown"
"16331","Pigq",8,"pink"
"16332","Ganc",9,"magenta"
"16333","Capn15",2,"blue"
"16334","Rab11fip3",2,"blue"
"16335","Decr2",1,"turquoise"
"16336","Nme4",22,"darkgreen"
"16337","Tmem8a",12,"tan"
"16338","Mrpl28",18,"lightgreen"
"16339","Axin1",2,"blue"
"16340","Pdia2",11,"greenyellow"
"16341","Capn3",2,"blue"
"16342","Arhgdig",11,"greenyellow"
"16343","Rgs11",20,"royalblue"
"16344","Fam234a",17,"grey60"
"16345","Luc7l",16,"lightcyan"
"16346","HBA1",0,"grey"
"16347","Nprl3",8,"pink"
"16348","Mpg",8,"pink"
"16349","Rhbdf1",4,"yellow"
"16350","Snrnp25",1,"turquoise"
"16351","Polr3k",1,"turquoise"
"16352","Snx29",4,"yellow"
"16353","Cpped1",1,"turquoise"
"16354","Shisa9",5,"green"
"16355","Znf106",7,"black"
"16356","Ercc4",2,"blue"
"16357","Mkl2",3,"brown"
"16358","LOC106144826",6,"red"
"16359","Parn",1,"turquoise"
"16360","Bfar",2,"blue"
"16361","LOC110598510",27,"white"
"16362","Snap23",2,"blue"
"16363","Tmem238",1,"turquoise"
"16364","Rrn3",4,"yellow"
"16365","Ntan1",13,"salmon"
"16366","Pdxdc1",4,"yellow"
"16367","Mpv17l",3,"brown"
"16368","CUNH16orf45",1,"turquoise"
"16369","Marf1",2,"blue"
"16370","Nde1",4,"yellow"
"16371","Myh11",17,"grey60"
"16372","Fopnl",14,"cyan"
"16373","Abcc1",2,"blue"
"16374","Abcc6",34,"darkmagenta"
"16375","Nomo2",21,"darkred"
"16376","LOC106144822",11,"greenyellow"
"16377","Xylt1",2,"blue"
"16378","Arl6ip1",1,"turquoise"
"16379","Lrrc57",13,"salmon"
"16380","Rps15a",1,"turquoise"
"16381","Smg1",2,"blue"
"16382","Syt17",3,"brown"
"16383","Itpripl2",5,"green"
"16384","Coq7",1,"turquoise"
"16385","Tmc7",36,"yellowgreen"
"16386","Tmc5",1,"turquoise"
"16387","Gde1",1,"turquoise"
"16388","Haus2",1,"turquoise"
"16389","Ccp110",2,"blue"
"16390","VPS35L",1,"turquoise"
"16391","Knop1",2,"blue"
"16392","Iqck",1,"turquoise"
"16393","Gprc5b",1,"turquoise"
"16394","Acsm5",32,"violet"
"16395","ACSM1_containing",25,"orange"
"16396","Thumpd1",6,"red"
"16397","Eri2",16,"lightcyan"
"16398","Rexo5",7,"black"
"16399","Dcun1d3",2,"blue"
"16400","Lyrm1",1,"turquoise"
"16401","Stard9",20,"royalblue"
"16402","Dnah3",10,"purple"
"16403","Tmem159",6,"red"
"16404","Crym",3,"brown"
"16405","UQCRC2",1,"turquoise"
"16406","MOSMO_like",2,"blue"
"16407","Vwa3a",22,"darkgreen"
"16408","Eef2k",11,"greenyellow"
"16409","Polr3e",2,"blue"
"16410","Cdr2",5,"green"
"16411","Mettl9",14,"cyan"
"16412","Igsf6",4,"yellow"
"16413","Otoa",17,"grey60"
"16414","Hs3st2",3,"brown"
"16415","Usp31",2,"blue"
"16416","Cog7",8,"pink"
"16417","Gga2",3,"brown"
"16418","Ears2",1,"turquoise"
"16419","Ubfd1",2,"blue"
"16420","Ndufab1",1,"turquoise"
"16421","Palb2",16,"lightcyan"
"16422","Dctn5",1,"turquoise"
"16423","Cdan1",12,"tan"
"16424","Prkcb",3,"brown"
"16425","Cacng3",3,"brown"
"16426","Rbbp6",12,"tan"
"16427","Tnrc6a",2,"blue"
"16428","Slc5a11",1,"turquoise"
"16429","Arhgap17",32,"violet"
"16430","Lcmt1",1,"turquoise"
"16431","Zkscan2",2,"blue"
"16432","Grb14",15,"midnightblue"
"16433","Ttbk2",5,"green"
"16434","Hs3st4",3,"brown"
"16435","Kdm8",2,"blue"
"16436","Nsmce1",1,"turquoise"
"16437","Il4r",1,"turquoise"
"16438","Gtf3c1",2,"blue"
"16439","Kiaa0556",21,"darkred"
"16440","Gsg1l",11,"greenyellow"
"16441","Xpo6",23,"darkturquoise"
"16442","Sbk1",2,"blue"
"16443","Spns1",23,"darkturquoise"
"16444","Nfatc2ip",2,"blue"
"16445","Rabep2",5,"green"
"16446","Atp2a1",1,"turquoise"
"16447","Ubr1",4,"yellow"
"16448","Sh2b1",8,"pink"
"16449","Tufm",1,"turquoise"
"16450","Atxn2l",12,"tan"
"16451","EIF3CL",1,"turquoise"
"16452","Cln3",18,"lightgreen"
"16453","Nupr1",4,"yellow"
"16454","Sgf29",8,"pink"
"16455","Tmem62",1,"turquoise"
"16456","SULT1A1_like",0,"grey"
"16457","Slx1a",18,"lightgreen"
"16458","Bola2b",1,"turquoise"
"16459","Ccndbp1",21,"darkred"
"16460","Coro1a",3,"brown"
"16461","Mapk3",1,"turquoise"
"16462","Ypel3",18,"lightgreen"
"16463","Ppp4c",4,"yellow"
"16464","Aldoa",1,"turquoise"
"16465","LOC110597981",0,"grey"
"16466","Fam57b",21,"darkred"
"16467","Doc2a",3,"brown"
"16468","Ino80e",8,"pink"
"16469","Hirip3",2,"blue"
"16470","Taok2",2,"blue"
"16471","Tmem219",1,"turquoise"
"16472","Kctd13",3,"brown"
"16473","Asphd1",11,"greenyellow"
"16474","Sez6l2",8,"pink"
"16475","LOC110597983",1,"turquoise"
"16476","Cdipt",1,"turquoise"
"16477","Mvp",1,"turquoise"
"16478","MVP_like",1,"turquoise"
"16479","Pagr1",1,"turquoise"
"16480","Prrt2",3,"brown"
"16481","Maz",11,"greenyellow"
"16482","Kif22",1,"turquoise"
"16483","CUNH16orf54",22,"darkgreen"
"16484","Qprt",1,"turquoise"
"16485","Cd2bp2",8,"pink"
"16486","Tbc1d10b",2,"blue"
"16487","Znf48",8,"pink"
"16488","Lcmt2",6,"red"
"16489","Znf771",8,"pink"
"16490","Dctpp1",1,"turquoise"
"16491","Sephs2",4,"yellow"
"16492","ZNF768_containing",2,"blue"
"16493","Znf688",2,"blue"
"16494","Znf689",2,"blue"
"16495","Prr14",2,"blue"
"16496","Fbrs",12,"tan"
"16497","Adal",6,"red"
"16498","Srcap",2,"blue"
"16499","Tmem265",2,"blue"
"16500","Phkg2",1,"turquoise"
"16501","Ccdc189",10,"purple"
"16502","Rnf40",12,"tan"
"16503","Znf629",2,"blue"
"16504","Bcl7c",1,"turquoise"
"16505","Zscan29",2,"blue"
"16506","Fbxl19",2,"blue"
"16507","Orai3",2,"blue"
"16508","Setd1a",12,"tan"
"16509","Hsd3b7",25,"orange"
"16510","Stx1b",21,"darkred"
"16511","Stx4",1,"turquoise"
"16512","Znf668",2,"blue"
"16513","Znf646",2,"blue"
"16514","Vkorc1",1,"turquoise"
"16515","Tubgcp4",27,"white"
"16516","Bckdk",1,"turquoise"
"16517","Kat8",8,"pink"
"16518","Fus",1,"turquoise"
"16519","Trim72",1,"turquoise"
"16520","DMD",9,"magenta"
"16521","Tp53bp1",2,"blue"
"16522","TMEM47_like",1,"turquoise"
"16523","Cfap47",10,"purple"
"16524","Map1a",21,"darkred"
"16525","Prrg1",5,"green"
"16526","Lancl3",9,"magenta"
"16527","Xk",3,"brown"
"16528","Ppip5k1",1,"turquoise"
"16529","CYBB_containing",4,"yellow"
"16530","Dynlt3",5,"green"
"16531","Sytl5",5,"green"
"16532","Srpx",2,"blue"
"16533","Rpgr",1,"turquoise"
"16534","Tspan7",3,"brown"
"16535","Mid1ip1",2,"blue"
"16536","Ckmt1a",5,"green"
"16537","Bcor",2,"blue"
"16538","Atp6ap2",7,"black"
"16539","CUNHXorf38",7,"black"
"16540","Med14",12,"tan"
"16541","Usp9x",1,"turquoise"
"16542","Ddx3x",7,"black"
"16543","Cask",1,"turquoise"
"16544","Gpr34",16,"lightcyan"
"16545","Maoa",1,"turquoise"
"16546","Catsper2",1,"turquoise"
"16547","Maob",5,"green"
"16548","Ndp",1,"turquoise"
"16549","Efhc2",22,"darkgreen"
"16550","Fundc1",1,"turquoise"
"16551","Kdm6a",0,"grey"
"16552","Pdia3",1,"turquoise"
"16553","Fign",2,"blue"
"16554","Slc9a7",1,"turquoise"
"16555","Rp2",0,"grey"
"16556","Jade3",2,"blue"
"16557","Ndufb11",1,"turquoise"
"16558","Rbm10",2,"blue"
"16559","Uba1",1,"turquoise"
"16560","Cdk16",3,"brown"
"16561","Serf2",18,"lightgreen"
"16562","Usp11",1,"turquoise"
"16563","Znf157",3,"brown"
"16564","Znf41",2,"blue"
"16565","Araf",1,"turquoise"
"16566","Syn1",3,"brown"
"16567","Timp1",1,"turquoise"
"16568","Cfp",2,"blue"
"16569","Elk1",3,"brown"
"16570","Uxt",1,"turquoise"
"16571","LOC106144831",1,"turquoise"
"16572","Znf81",9,"magenta"
"16573","Hypk",4,"yellow"
"16574","Jak2",6,"red"
"16575","Rcl1",4,"yellow"
"16576","Ak3",1,"turquoise"
"16577","Cdc37l1",5,"green"
"16578","Spata6l",1,"turquoise"
"16579","Plpp6",1,"turquoise"
"16580","Slc1a1",3,"brown"
"16581","Mfap1",2,"blue"
"16582","Glis3",4,"yellow"
"16583","Rfx3",3,"brown"
"16584","Pum3",27,"white"
"16585","Vldlr",2,"blue"
"16586","Wdr76",25,"orange"
"16587","Smarca2",14,"cyan"
"16588","Kank1",4,"yellow"
"16589","Dock8",2,"blue"
"16590","Frmd5",12,"tan"
"16591","CBWD6",1,"turquoise"
"16592","Pgm5",1,"turquoise"
"16593","Fam122a",2,"blue"
"16594","Pip5k1b",13,"salmon"
"16595","Fxn",1,"turquoise"
"16596","Tjp2",4,"yellow"
"16597","Fam189a2",1,"turquoise"
"16598","Apba1",5,"green"
"16599","Ptar1",9,"magenta"
"16600","Smc5",9,"magenta"
"16601","Casc4",1,"turquoise"
"16602","Klf9",10,"purple"
"16603","Trpm3",5,"green"
"16604","Tmem2",2,"blue"
"16605","Abhd17b",5,"green"
"16606","CUNH9orf85",7,"black"
"16607","Gda",3,"brown"
"16608","Zfand5",3,"brown"
"16609","Aldh1a1",5,"green"
"16610","Anxa1",1,"turquoise"
"16611","Rorb",3,"brown"
"16612","Trpm6",22,"darkgreen"
"16613","Carnmt1",2,"blue"
"16614","Ctdspl2",3,"brown"
"16615","Nmrk1",10,"purple"
"16616","Ostf1",3,"brown"
"16617","Pcsk5",10,"purple"
"16618","Rfk",1,"turquoise"
"16619","Eif3j",4,"yellow"
"16620","Prune2",5,"green"
"16621","Vps13a",2,"blue"
"16622","Gna14",36,"yellowgreen"
"16623","Gnaq",13,"salmon"
"16624","Spg11",1,"turquoise"
"16625","CEP78_like",27,"white"
"16626","Phax",14,"cyan"
"16627","ZNF121_containing_gene7625",14,"cyan"
"16628","Lmnb1",1,"turquoise"
"16629","March3",25,"orange"
"16630","CUNH5orf63",1,"turquoise"
"16631","Megf10",5,"green"
"16632","Prrc1",2,"blue"
"16633","Ctxn3",10,"purple"
"16634","Slc12a2",1,"turquoise"
"16635","Fbn2",33,"darkolivegreen"
"16636","B2m",1,"turquoise"
"16637","Isoc1",1,"turquoise"
"16638","Adamts19",19,"lightyellow"
"16639","Kiaa1024l",5,"green"
"16640","Chsy3",2,"blue"
"16641","Znf300",10,"purple"
"16642","Smim3",1,"turquoise"
"16643","Dctn4",4,"yellow"
"16644","Rbm22",1,"turquoise"
"16645","Synpo",3,"brown"
"16646","Ndst1",5,"green"
"16647","Rps14",1,"turquoise"
"16648","Cd74",1,"turquoise"
"16649","Tcof1",2,"blue"
"16650","Camk2a",3,"brown"
"16651","Slc6a7",3,"brown"
"16652","Pdgfrb",12,"tan"
"16653","Csf1r",1,"turquoise"
"16654","Hmgxb3",2,"blue"
"16655","Tigd6",2,"blue"
"16656","Slc26a2",2,"blue"
"16657","Ppargc1b",2,"blue"
"16658","Arhgef37",5,"green"
"16659","Csnk1a1",1,"turquoise"
"16660","CARMN_containing",2,"blue"
"16661","Pcyox1l",2,"blue"
"16662","Grpel2",6,"red"
"16663","Afap1l1",1,"turquoise"
"16664","Ablim3",2,"blue"
"16665","Sh3tc2",3,"brown"
"16666","Sord",1,"turquoise"
"16667","Adrb2",2,"blue"
"16668","Htr4",5,"green"
"16669","Fbxo38",6,"red"
"16670","Jakmip2",3,"brown"
"16671","Dpysl3",5,"green"
"16672","Stk32a",1,"turquoise"
"16673","Ppp2r2b",13,"salmon"
"16674","Gpr151",22,"darkgreen"
"16675","Tcerg1",16,"lightcyan"
"16676","Rbm27",6,"red"
"16677","Lars",1,"turquoise"
"16678","Sh3rf2",31,"paleturquoise"
"16679","Kctd16",3,"brown"
"16680","Yipf5",1,"turquoise"
"16681","Nr3c1",3,"brown"
"16682","Arhgap26",3,"brown"
"16683","Fgf1",1,"turquoise"
"16684","Spry4",2,"blue"
"16685","Ndfip1",7,"black"
"16686","Gnpda1",6,"red"
"16687","Rnf14",1,"turquoise"
"16688","Pcdh12",8,"pink"
"16689","Kiaa0141",21,"darkred"
"16690","Shf",11,"greenyellow"
"16691","Pcdh1",3,"brown"
"16692","Arap3",2,"blue"
"16693","Fchsd1",5,"green"
"16694","Rell2",1,"turquoise"
"16695","Hdac3",1,"turquoise"
"16696","Diaph1",23,"darkturquoise"
"16697","PCDHGC4_like",1,"turquoise"
"16698","PCDHGA12",0,"grey"
"16699","PCDHGB8P_containing",22,"darkgreen"
"16700","Pcdhga11",24,"darkgrey"
"16701","PCDHGB7",11,"greenyellow"
"16702","PCDHGA9_like_gene7752",3,"brown"
"16703","PCDHGB7_like",1,"turquoise"
"16704","PCDHGA9_like_gene7754",2,"blue"
"16705","PCDHGB5",11,"greenyellow"
"16706","PCDHGA8",2,"blue"
"16707","PCDHGB4",2,"blue"
"16708","PCDHGA7_like",15,"midnightblue"
"16709","PCDHGA5_like",10,"purple"
"16710","PCDHGB2",15,"midnightblue"
"16711","PCDHGA4",11,"greenyellow"
"16712","PCDHGB1_like",15,"midnightblue"
"16713","PCDHGA3",11,"greenyellow"
"16714","PCDHGA2",5,"green"
"16715","PCDHGA1_like",28,"skyblue"
"16716","Taf7",2,"blue"
"16717","PCDHB15_containing",15,"midnightblue"
"16718","PCDHB18P_like",9,"magenta"
"16719","Pcdhb14",11,"greenyellow"
"16720","PCDHB12_like",11,"greenyellow"
