"","gene","n","module_n","module_color"
"1454","G32337",5,1,"turquoise"
"1455","G32610",55,2,"blue"
"1456","G32719",12,17,"grey60"
"1457","G32880",224,1,"turquoise"
"1458","G33303",2,11,"greenyellow"
"1459","G33788",104,1,"turquoise"
"1460","G33798",9,17,"grey60"
"1461","G33840",8,0,"grey"
"1462","G34488",117,2,"blue"
"1463","G3480",6,19,"lightyellow"
"1464","G34888",38,2,"blue"
"1465","G34932",44,1,"turquoise"
"1466","G35463",62,2,"blue"
"1467","G35676",30,17,"grey60"
"1468","G35682",50,2,"blue"
"1469","G35858",23,1,"turquoise"
"1470","G36588",3,4,"yellow"
"1471","G36794",11,8,"pink"
"1472","G37222",4,18,"lightgreen"
"1473","G37446",6,11,"greenyellow"
"1474","G3766",16,2,"blue"
"1475","G37705",3,11,"greenyellow"
"1476","G38032",10,2,"blue"
"1477","G3859",255,2,"blue"
"1478","G3860",92,2,"blue"
"1479","G38760",22,2,"blue"
"1480","G38771",3,1,"turquoise"
"1481","G38948",8,3,"brown"
"1482","G38978",151,18,"lightgreen"
"1483","G39319",5,2,"blue"
"1484","G39395",18,2,"blue"
"1485","G39662",108,1,"turquoise"
"1486","G39681",9,14,"cyan"
"1487","G3bp1",9,7,"black"
"1488","G3bp2",94,5,"green"
"1489","G40331",9,2,"blue"
"1490","G40490",84,2,"blue"
"1491","G40515",3,1,"turquoise"
"1492","G40961",217,2,"blue"
"1493","G41041",55,2,"blue"
"1494","G41047",10,0,"grey"
"1495","G41049",9,0,"grey"
"1496","G4271",104,2,"blue"
"1497","G4530",109,2,"blue"
"1498","G4605",96,1,"turquoise"
"1499","G4620",20,9,"magenta"
"1500","G4868",27,5,"green"
"1501","G4928",16,5,"green"
"1502","G5128",3,8,"pink"
"1503","G5156",26,1,"turquoise"
"1504","G5158",189,2,"blue"
"1505","G5224",196,1,"turquoise"
"1506","G5599",2,1,"turquoise"
"1507","G613",23,1,"turquoise"
"1508","G6222",70,2,"blue"
"1509","G6407",17,18,"lightgreen"
"1510","G652",87,2,"blue"
"1511","G6814",4,2,"blue"
"1512","G6825",4,2,"blue"
"1513","G6830",4,2,"blue"
"1514","G7433",20,3,"brown"
"1515","G7611",2,4,"yellow"
"1516","G7656",124,2,"blue"
"1517","G7750",6,2,"blue"
"1518","G7921",52,11,"greenyellow"
"1519","G7932",28,8,"pink"
"1520","G8032",29,6,"red"
"1521","G8434",10,1,"turquoise"
"1522","G8456",1,0,"grey"
"1523","G8462",50,6,"red"
"1524","G8491",5,11,"greenyellow"
"1525","G8576",2,0,"grey"
"1526","G8585",3,17,"grey60"
"1527","G8875",29,1,"turquoise"
"1528","G8879",17,2,"blue"
"1529","G8955",4,17,"grey60"
"1530","G8956",4,17,"grey60"
"1531","G8982",7,2,"blue"
"1532","G9499",4,5,"green"
"1533","G9747",26,8,"pink"
"1534","G9748",11,2,"blue"
"1535","G9749",17,2,"blue"
"1536","G9756",12,8,"pink"
"1537","Gabarap",73,1,"turquoise"
"1538","Gabarapl2",19,1,"turquoise"
"1539","Gabbr1",3,8,"pink"
"1540","Gabbr2",8,6,"red"
"1541","Gabpb2",14,2,"blue"
"1542","GABPB2_containing",71,2,"blue"
"1543","Gabra1",9,6,"red"
"1544","Gabra2",3,5,"green"
"1545","Gabrb1",10,5,"green"
"1546","Gabrb2",13,5,"green"
"1547","Gabrb3",49,6,"red"
"1548","Gabrg2",73,6,"red"
"1549","Gabrq",72,6,"red"
"1550","Gad1",6,6,"red"
"1551","Gad2",7,0,"grey"
"1552","Gadd45a",7,1,"turquoise"
"1553","Gadd45b",45,1,"turquoise"
"1554","Gadd45gip1",9,1,"turquoise"
"1555","Gak",5,1,"turquoise"
"1556","Galk1",14,1,"turquoise"
"1557","Galk2",33,1,"turquoise"
"1558","Galnt16",24,6,"red"
"1559","Galnt17",61,6,"red"
"1560","Galnt2",18,1,"turquoise"
"1561","Gamt",4,1,"turquoise"
"1562","Gapdh",120,1,"turquoise"
"1563","Gapvd1",73,3,"brown"
"1564","Gars",44,1,"turquoise"
"1565","Gas6",71,1,"turquoise"
"1566","Gatad1",32,2,"blue"
"1567","Gatad2b",2,23,"darkturquoise"
"1568","GATD3A_containing",201,1,"turquoise"
"1569","Gba2",5,6,"red"
"1570","Gbf1",11,20,"royalblue"
"1571","Gcc1",71,2,"blue"
"1572","Gcc2",17,3,"brown"
"1573","Gclm",3,7,"black"
"1574","Gdap1",94,6,"red"
"1575","Gdap1l1",137,1,"turquoise"
"1576","Gdi1",128,9,"magenta"
"1577","Gdpd1",21,6,"red"
"1578","Gemin5",56,2,"blue"
"1579","GEMIN8_like",3,1,"turquoise"
"1580","Get4",71,1,"turquoise"
"1581","Gfer",4,1,"turquoise"
"1582","Gfpt1",46,3,"brown"
"1583","Gfra1",20,5,"green"
"1584","Gga2",55,2,"blue"
"1585","Ggnbp2",19,13,"salmon"
"1586","Ggt7",8,1,"turquoise"
"1587","Ghdc",6,1,"turquoise"
"1588","Ghitm",67,6,"red"
"1589","Gid4",31,2,"blue"
"1590","Gid8",18,1,"turquoise"
"1591","GIGYF1",12,4,"yellow"
"1592","Gigyf2",72,2,"blue"
"1593","Gipc1",4,1,"turquoise"
"1594","Git2",15,3,"brown"
"1595","Gjb1",13,1,"turquoise"
"1596","Gjc2",7,4,"yellow"
"1597","Glcci1",16,2,"blue"
"1598","Glg1",88,5,"green"
"1599","Gli2",3,17,"grey60"
"1600","Glo1",4,1,"turquoise"
"1601","Glra1",42,5,"green"
"1602","Glrb",24,6,"red"
"1603","Glrx3",4,1,"turquoise"
"1604","GLRX5_containing",44,1,"turquoise"
"1605","Gls2",3,13,"salmon"
"1606","Gltp",8,4,"yellow"
"1607","Glyr1",25,7,"black"
"1608","Gmfb",4,7,"black"
"1609","Gmnn",10,1,"turquoise"
"1610","Gmpr2",48,1,"turquoise"
"1611","GMPR2",15,1,"turquoise"
"1612","Gna13",9,3,"brown"
"1613","Gnai2",11,4,"yellow"
"1614","Gnal",2,5,"green"
"1615","Gnaq",32,7,"black"
"1616","GNAS_gene10323",5,9,"magenta"
"1617","Gnb1",62,1,"turquoise"
"1618","Gnb2",68,1,"turquoise"
"1619","Gne",7,3,"brown"
"1620","Gng2",41,6,"red"
"1621","Gng3",42,9,"magenta"
"1622","Gng5",11,1,"turquoise"
"1623","Gnl1",13,5,"green"
"1624","Gnl2",89,1,"turquoise"
"1625","Gnl3",18,1,"turquoise"
"1626","Gnl3l",29,3,"brown"
"1627","Gnpnat1",2,2,"blue"
"1628","Gnptab",3,7,"black"
"1629","Gnptg",5,1,"turquoise"
"1630","Gns",29,5,"green"
"1631","Golga2",33,1,"turquoise"
"1632","Golga3",8,5,"green"
"1633","Golga4",16,3,"brown"
"1634","Golim4",42,2,"blue"
"1635","Golm1",31,6,"red"
"1636","Golt1b",12,3,"brown"
"1637","Gon4l",5,0,"grey"
"1638","Gopc",17,3,"brown"
"1639","Gorasp2",29,1,"turquoise"
"1640","Gosr1",25,3,"brown"
"1641","Got1",34,13,"salmon"
"1642","Got2",77,6,"red"
"1643","Gpaa1",7,1,"turquoise"
"1644","Gpat4",22,7,"black"
"1645","Gpatch11",18,1,"turquoise"
"1646","Gpatch2",4,2,"blue"
"1647","Gpatch2l",69,3,"brown"
"1648","Gpatch8",12,2,"blue"
"1649","Gpbp1l1",8,2,"blue"
"1650","Gpi",87,1,"turquoise"
"1651","Gpr107",3,6,"red"
"1652","Gpr108",4,1,"turquoise"
"1653","Gpr137",103,1,"turquoise"
"1654","Gpr137c",12,6,"red"
"1655","Gpr158",137,5,"green"
"1656","Gpr22",4,2,"blue"
"1657","Gpr75",2,3,"brown"
"1658","Gpr89a",81,1,"turquoise"
"1659","Gprasp1",9,6,"red"
"1660","Gprasp2",28,6,"red"
"1661","Gps1",57,1,"turquoise"
"1662","Gpx1",3,1,"turquoise"
"1663","Gpx3",7,9,"magenta"
"1664","Gpx4",31,1,"turquoise"
"1665","Gramd1a",24,1,"turquoise"
"1666","Grb2",159,1,"turquoise"
"1667","Grem2",16,5,"green"
"1668","Grhpr",92,1,"turquoise"
"1669","Gria2",13,3,"brown"
"1670","Gria4",24,5,"green"
"1671","Grid1",28,20,"royalblue"
"1672","Grik3",3,5,"green"
"1673","Grin2a",127,5,"green"
"1674","Grin3a",5,11,"greenyellow"
"1675","Grina",100,1,"turquoise"
"1676","Grk2",4,9,"magenta"
"1677","Grk5",6,2,"blue"
"1678","Grm1",5,5,"green"
"1679","Grm5",2,3,"brown"
"1680","Grpel1",27,1,"turquoise"
"1681","Gsk3a",149,1,"turquoise"
"1682","Gsk3b",115,5,"green"
"1683","Gsn",5,1,"turquoise"
"1684","Gspt1",10,7,"black"
"1685","Gsta4",102,1,"turquoise"
"1686","GSTM2_containing",3,8,"pink"
"1687","Gstm3",8,14,"cyan"
"1688","Gsto1",12,1,"turquoise"
"1689","Gstp1",62,1,"turquoise"
"1690","Gstz1",57,14,"cyan"
"1691","Gtf2e1",7,2,"blue"
"1692","Gtf2f1",54,1,"turquoise"
"1693","Gtf2f2",15,1,"turquoise"
"1694","Gtf2h1",2,7,"black"
"1695","Gtf2h3",6,1,"turquoise"
"1696","Gtf2ird1",6,1,"turquoise"
"1697","Gtf3c2",32,2,"blue"
"1698","Gtf3c4",5,5,"green"
"1699","Gtpbp2",11,2,"blue"
"1700","Gtpbp4",4,1,"turquoise"
"1701","Gucd1",80,2,"blue"
"1702","GUCY1A2_containing_G21932",3,3,"brown"
"1703","Gucy1a3",16,5,"green"
"1704","Gucy1b3",23,6,"red"
"1705","Guk1",252,1,"turquoise"
"1706","Gulp1",29,15,"midnightblue"
"1707","Gyg1",30,1,"turquoise"
"1708","H1F0_gene5906",51,1,"turquoise"
"1709","H2AFX_containing",2,4,"yellow"
"1710","H3F3AP4",3,19,"lightyellow"
"1711","H3F3B",6,1,"turquoise"
"1712","Hacd3",10,0,"grey"
"1713","Hadh",6,14,"cyan"
"1714","Hagh",107,1,"turquoise"
"1715","Hars",14,1,"turquoise"
"1716","Haus1",27,1,"turquoise"
"1717","Hax1",10,1,"turquoise"
"1718","Hbp1",84,2,"blue"
"1719","Hcfc1",10,5,"green"
"1720","Hcfc1r1",47,1,"turquoise"
"1721","Hcn1",28,6,"red"
"1722","Hdac1",9,8,"pink"
"1723","Hdac3",100,1,"turquoise"
"1724","Hdac4",26,0,"grey"
"1725","Hdac5",2,8,"pink"
"1726","Hdac6",13,1,"turquoise"
"1727","Hdgf",52,1,"turquoise"
"1728","Hdgfl2",4,12,"tan"
"1729","Hdgfl3",4,5,"green"
"1730","Heatr1",30,2,"blue"
"1731","Heatr3",6,2,"blue"
"1732","Heatr5a",8,17,"grey60"
"1733","Heatr5b",127,5,"green"
"1734","Hectd1",44,7,"black"
"1735","Hectd4",15,3,"brown"
"1736","Hecw1",87,5,"green"
"1737","Hecw2",33,3,"brown"
"1738","Helz",138,3,"brown"
"1739","Herc1",11,3,"brown"
"1740","Herc2",52,3,"brown"
"1741","Herpud2",27,1,"turquoise"
"1742","Hic1",26,2,"blue"
"1743","Hif1a",7,5,"green"
"1744","Hif1an",42,3,"brown"
"1745","Higd1a",37,1,"turquoise"
"1746","Higd2a",84,1,"turquoise"
"1747","Hint1",26,1,"turquoise"
"1748","Hint2",9,1,"turquoise"
"1749","Hip1r",2,1,"turquoise"
"1750","Hipk1",16,5,"green"
"1751","Hipk2",22,3,"brown"
"1752","Hipk3",5,0,"grey"
"1753","HIST1H1C_containing",15,1,"turquoise"
"1754","Hivep1",5,17,"grey60"
"1755","Hivep2",4,3,"brown"
"1756","Hivep3",19,5,"green"
"1757","Hk1",40,6,"red"
"1758","Hk2",46,2,"blue"
"1759","Hltf",4,7,"black"
"1760","Hm13",14,1,"turquoise"
"1761","Hmbox1",16,3,"brown"
"1762","Hmg20a",5,6,"red"
"1763","Hmga1",3,9,"magenta"
"1764","Hmgb1",3,1,"turquoise"
"1765","HMGB1_gene8864",5,1,"turquoise"
"1766","Hmgcs1",3,2,"blue"
"1767","Hmox1",7,1,"turquoise"
"1768","Hmox2",136,1,"turquoise"
"1769","Hnrnpa2b1",40,8,"pink"
"1770","Hnrnpa3",4,7,"black"
"1771","Hnrnpd",22,1,"turquoise"
"1772","Hnrnpf",3,7,"black"
"1773","Hnrnph3",21,2,"blue"
"1774","Hnrnpk",23,6,"red"
"1775","Hnrnpl",66,1,"turquoise"
"1776","Hnrnpu",6,8,"pink"
"1777","Homer2",24,3,"brown"
"1778","Hook2",4,21,"darkred"
"1779","Hoxa4",4,9,"magenta"
"1780","Hoxb5",11,9,"magenta"
"1781","Hoxc4",3,9,"magenta"
"1782","Hoxd1",182,2,"blue"
"1783","Hoxd3",14,8,"pink"
"1784","Hoxd4",76,8,"pink"
"1785","Hpca",3,1,"turquoise"
"1786","Hpcal1",23,1,"turquoise"
"1787","Hpn",3,21,"darkred"
"1788","Hprt1",14,13,"salmon"
"1789","Hras",8,12,"tan"
"1790","Hs3st2",3,0,"grey"
"1791","Hs6st2",56,6,"red"
"1792","Hs6st3",31,5,"green"
"1793","Hsbp1",7,1,"turquoise"
"1794","Hspa12a",21,5,"green"
"1795","Hspa13",56,7,"black"
"1796","HSPA14_like",245,2,"blue"
"1797","Hspa1a",3,10,"purple"
"1798","Hspa4",23,7,"black"
"1799","Hspa9",18,1,"turquoise"
"1800","Hspb6",38,1,"turquoise"
"1801","Hspbp1",58,1,"turquoise"
"1802","Hspe1",10,1,"turquoise"
"1803","Htatsf1",14,1,"turquoise"
"1804","Htr2a",4,5,"green"
"1805","Htr2c",16,15,"midnightblue"
"1806","HTR2C",11,15,"midnightblue"
"1807","Htt",7,3,"brown"
"1808","Hus1",13,16,"lightcyan"
"1809","Huwe1",7,5,"green"
"1810","Iars",6,7,"black"
"1811","Ice1",6,3,"brown"
"1812","Ick",73,2,"blue"
"1813","Id2",133,1,"turquoise"
"1814","Ide",5,3,"brown"
"1815","Idh2",7,1,"turquoise"
"1816","Idh3a",160,1,"turquoise"
"1817","Idh3b",334,1,"turquoise"
"1818","Idh3g",198,1,"turquoise"
"1819","Ids",9,6,"red"
"1820","Ifngr1",49,3,"brown"
"1821","Ift172",3,25,"orange"
"1822","Ift22",3,1,"turquoise"
"1823","Ift46",3,1,"turquoise"
"1824","Ift74",9,1,"turquoise"
"1825","Igbp1",26,1,"turquoise"
"1826","Igf1r",14,2,"blue"
"1827","Iglon5",4,9,"magenta"
"1828","Igsf3",6,5,"green"
"1829","Igsf8",62,1,"turquoise"
"1830","Igsf9b",13,3,"brown"
"1831","Ik",14,1,"turquoise"
"1832","Ikbkb",16,17,"grey60"
"1833","Ikbkg",5,3,"brown"
"1834","Ikzf4",43,2,"blue"
"1835","Ikzf5",3,3,"brown"
"1836","Il6st",5,3,"brown"
"1837","Ilf3",33,5,"green"
"1838","Ilvbl",19,1,"turquoise"
"1839","Immt",307,1,"turquoise"
"1840","Impad1",70,5,"green"
"1841","Impdh2",13,1,"turquoise"
"1842","Ing3",3,2,"blue"
"1843","Ing4",30,2,"blue"
"1844","Inhba",3,8,"pink"
"1845","Ino80c",85,14,"cyan"
"1846","Ino80d",18,3,"brown"
"1847","Ino80e",62,1,"turquoise"
"1848","Inpp4a",109,5,"green"
"1849","Inpp5b",3,2,"blue"
"1850","Inpp5f",6,13,"salmon"
"1851","Inpp5j",8,1,"turquoise"
"1852","Insm1",18,2,"blue"
"1853","Insr",43,2,"blue"
"1854","Ints11",103,1,"turquoise"
"1855","Ints13",138,2,"blue"
"1856","Ipo11",5,6,"red"
"1857","Ipo13",116,1,"turquoise"
"1858","Ipo4",6,1,"turquoise"
"1859","Ipo7",2,0,"grey"
"1860","Ipo8",16,3,"brown"
"1861","Iqsec2",36,1,"turquoise"
"1862","Iqsec3",20,5,"green"
"1863","Irak1",55,1,"turquoise"
"1864","Irak2",4,2,"blue"
"1865","Ireb2",19,2,"blue"
"1866","Irf2",24,2,"blue"
"1867","Irgq",3,7,"black"
"1868","Irs1",24,0,"grey"
"1869","Irs4",2,6,"red"
"1870","Isca1",49,1,"turquoise"
"1871","Iscu",70,1,"turquoise"
"1872","Isg20l2",3,2,"blue"
"1873","Isoc2",11,1,"turquoise"
"1874","Ist1",4,2,"blue"
"1875","Itch",5,3,"brown"
"1876","Itfg1",68,6,"red"
"1877","Itga6",3,16,"lightcyan"
"1878","Itgb8",141,2,"blue"
"1879","Itm2b",8,1,"turquoise"
"1880","Itpk1",21,1,"turquoise"
"1881","Itsn1",39,3,"brown"
"1882","ITSN1_like",16,5,"green"
"1883","Itsn2",61,2,"blue"
"1884","Ivns1abp",15,2,"blue"
"1885","Jak1",4,7,"black"
"1886","Jak2",3,7,"black"
"1887","Jcad",13,2,"blue"
"1888","Jdp2",22,10,"purple"
"1889","Jmjd1c",32,3,"brown"
"1890","Jmjd4",54,2,"blue"
"1891","Jmjd6",117,2,"blue"
"1892","Jmy",71,2,"blue"
"1893","Jph1",24,15,"midnightblue"
"1894","Jpt1",88,1,"turquoise"
"1895","Jrkl",70,2,"blue"
"1896","Jtb",3,1,"turquoise"
"1897","Jun",15,1,"turquoise"
"1898","Junb",10,1,"turquoise"
"1899","Kank1",3,2,"blue"
"1900","Kansl2",3,10,"purple"
"1901","Kars",250,1,"turquoise"
"1902","Kat2b",8,11,"greenyellow"
"1903","Kat5",28,1,"turquoise"
"1904","Kat6a",88,3,"brown"
"1905","Kat6b",10,3,"brown"
"1906","Kat8",8,1,"turquoise"
"1907","Katnal1",3,7,"black"
"1908","Katnb1",18,1,"turquoise"
"1909","KBTBD7",124,2,"blue"
"1910","Kcna1",74,5,"green"
"1911","Kcna2",126,5,"green"
"1912","Kcna3",42,5,"green"
"1913","Kcna6",3,3,"brown"
"1914","KCNA6_G11483",5,3,"brown"
"1915","Kcnab2",3,9,"magenta"
"1916","Kcnc1",4,6,"red"
"1917","Kcnc2",5,5,"green"
"1918","Kcnip1",13,1,"turquoise"
"1919","Kcnj13",46,15,"midnightblue"
"1920","Kcnj2",139,2,"blue"
"1921","Kcnk9",18,6,"red"
"1922","Kcnma1",6,5,"green"
"1923","Kcnq3",32,5,"green"
"1924","Kcns1",3,1,"turquoise"
"1925","Kctd2",9,1,"turquoise"
"1926","Kctd21",16,2,"blue"
"1927","Kctd4",10,8,"pink"
"1928","Kctd6",3,8,"pink"
"1929","Kdm2a",14,0,"grey"
"1930","Kdm3b",19,3,"brown"
"1931","Kdm4c",26,8,"pink"
"1932","Kdm5a",109,3,"brown"
"1933","Kdm5b",125,2,"blue"
"1934","Kdm6b",7,17,"grey60"
"1935","Kdm7a",34,3,"brown"
"1936","Khdrbs1",8,1,"turquoise"
"1937","Khsrp",3,0,"grey"
"1938","Kiaa0100",33,5,"green"
"1939","Kiaa0141",1,1,"turquoise"
"1940","KIAA0232",47,3,"brown"
"1941","Kiaa0355",11,3,"brown"
"1942","Kiaa0408",24,3,"brown"
"1943","Kiaa0513",1,23,"darkturquoise"
"1944","Kiaa0754",18,3,"brown"
"1945","Kiaa1024",88,5,"green"
"1946","Kiaa1024l",3,9,"magenta"
"1947","Kiaa1109",26,3,"brown"
"1948","Kiaa1147",17,2,"blue"
"1949","Kiaa1211",99,5,"green"
"1950","Kiaa1324l",52,5,"green"
"1951","Kiaa1468",31,6,"red"
"1952","Kiaa1551",3,2,"blue"
"1953","Kiaa1841",3,11,"greenyellow"
"1954","KIAA1958_containing",3,2,"blue"
"1955","Kiaa2013",15,1,"turquoise"
"1956","Kiaa2026",40,2,"blue"
"1957","Kidins220",5,11,"greenyellow"
"1958","Kif13b",160,2,"blue"
"1959","Kif1b",78,5,"green"
"1960","Kif1c",12,8,"pink"
"1961","Kif21a",16,5,"green"
"1962","Kif21b",14,17,"grey60"
"1963","Kif2a",24,5,"green"
"1964","Kif3a",47,5,"green"
"1965","Kif3c",105,5,"green"
"1966","Kif5a",75,5,"green"
"1967","Kif5c",162,5,"green"
"1968","Kifap3",14,13,"salmon"
"1969","Kifc2",16,21,"darkred"
"1970","Kifc3",4,1,"turquoise"
"1971","Kin",5,10,"purple"
"1972","Kiz",27,6,"red"
"1973","Kl",44,15,"midnightblue"
"1974","Klc1",4,1,"turquoise"
"1975","Klc2",3,9,"magenta"
"1976","Klf10",17,1,"turquoise"
"1977","Klf12",7,5,"green"
"1978","KLF15_like",43,8,"pink"
"1979","Klhdc10",93,6,"red"
"1980","Klhdc3",37,1,"turquoise"
"1981","Klhl11",75,5,"green"
"1982","Klhl12",41,1,"turquoise"
"1983","Klhl13",28,6,"red"
"1984","Klhl15",19,3,"brown"
"1985","Klhl2",9,16,"lightcyan"
"1986","Klhl20",6,8,"pink"
"1987","Klhl21",26,0,"grey"
"1988","Klhl22",68,1,"turquoise"
"1989","Klhl24",23,3,"brown"
"1990","Klhl42",14,7,"black"
"1991","Klhl9",24,2,"blue"
"1992","Klk6",12,1,"turquoise"
"1993","Kmt2a",123,3,"brown"
"1994","Kmt2b",5,25,"orange"
"1995","Kmt2c",110,17,"grey60"
"1996","Kmt2d",86,17,"grey60"
"1997","Kmt2e",164,2,"blue"
"1998","Kmt5a",11,2,"blue"
"1999","Kmt5b",31,2,"blue"
"2000","Kpna1",13,6,"red"
"2001","Kpna4",3,7,"black"
"2002","Kpnb1",2,7,"black"
"2003","Kras",22,7,"black"
"2004","Krit1",172,2,"blue"
"2005","Krtcap2",32,1,"turquoise"
"2006","Ksr1",9,23,"darkturquoise"
"2007","Ksr2",48,5,"green"
"2008","Kxd1",48,1,"turquoise"
"2009","Kyat1",33,1,"turquoise"
"2010","L1cam",5,6,"red"
"2011","L3mbtl1",3,21,"darkred"
"2012","L3mbtl2",58,1,"turquoise"
"2013","Lamp1",167,1,"turquoise"
"2014","Lamp5",57,6,"red"
"2015","LAMP5",4,1,"turquoise"
"2016","Lamtor1",170,1,"turquoise"
"2017","Lamtor4",27,4,"yellow"
"2018","Lamtor5",3,1,"turquoise"
"2019","Lancl1",67,6,"red"
"2020","Lancl2",41,6,"red"
"2021","Larp1",88,5,"green"
"2022","Larp4",6,3,"brown"
"2023","Larp4b",12,7,"black"
"2024","Larp7",21,14,"cyan"
"2025","Lats1",21,3,"brown"
"2026","Lats2",119,2,"blue"
"2027","Lca5",80,2,"blue"
"2028","Lcmt1",135,1,"turquoise"
"2029","Lcor",73,3,"brown"
"2030","Lcorl",8,3,"brown"
"2031","Ldhb",137,1,"turquoise"
"2032","Ldhd",5,1,"turquoise"
"2033","Ldlr",28,8,"pink"
"2034","Ldoc1",14,1,"turquoise"
"2035","LEFTY2_like",54,1,"turquoise"
"2036","Lemd3",25,2,"blue"
"2037","Leng1",4,2,"blue"
"2038","Leng8",8,21,"darkred"
"2039","Leprotl1",15,6,"red"
"2040","Letm1",6,5,"green"
"2041","Lgi2",117,5,"green"
"2042","Lgi3",93,1,"turquoise"
"2043","Lhfpl4",39,6,"red"
"2044","Lifr",50,3,"brown"
"2045","LIFR",32,2,"blue"
"2046","Lig4",201,2,"blue"
"2047","Limch1",8,3,"brown"
"2048","Lims1",3,11,"greenyellow"
"2049","Lin52",8,2,"blue"
"2050","Lin7a",66,5,"green"
"2051","Lin7b",14,1,"turquoise"
"2052","LINC00461_gene35",214,2,"blue"
"2053","LINC00599_containing",20,8,"pink"
"2054","LINC01578_containing",7,1,"turquoise"
"2055","LINC02035_containing",35,2,"blue"
"2056","Lingo2",6,20,"royalblue"
"2057","Lins1",187,2,"blue"
"2058","Litaf",4,1,"turquoise"
"2059","Lix1l",7,2,"blue"
"2060","Lman1",17,11,"greenyellow"
"2061","Lmbrd2",51,11,"greenyellow"
"2062","Lmtk2",137,5,"green"
"2063","Lmtk3",28,1,"turquoise"
"2064","Lnpep",79,3,"brown"
"2065","LOC101955110",166,1,"turquoise"
"2066","LOC101955775",6,0,"grey"
"2067","LOC101958269",28,4,"yellow"
"2068","LOC101959835",7,1,"turquoise"
"2069","LOC101961988",34,1,"turquoise"
"2070","LOC101963015",4,10,"purple"
"2071","LOC101963449",36,1,"turquoise"
"2072","LOC101964795",32,1,"turquoise"
"2073","LOC101965466",9,8,"pink"
"2074","LOC101968480",5,1,"turquoise"
"2075","LOC101971842",42,5,"green"
"2076","LOC101972068",2,1,"turquoise"
"2077","LOC101975916",6,1,"turquoise"
"2078","LOC101976508",76,2,"blue"
"2079","LOC101977890",27,2,"blue"
"2080","LOC106144648",29,8,"pink"
"2081","LOC106145166",8,8,"pink"
"2082","LOC106145267",39,9,"magenta"
"2083","LOC106145343",10,1,"turquoise"
"2084","LOC106145427",5,1,"turquoise"
"2085","LOC110596996",39,8,"pink"
"2086","LOC110596997",89,8,"pink"
"2087","LOC110597196",172,2,"blue"
"2088","LOC110597941",25,6,"red"
"2089","LOC110597983",5,1,"turquoise"
"2090","LOC110598126",142,2,"blue"
"2091","LOC110598472",3,1,"turquoise"
"2092","LOC110598614",49,8,"pink"
"2093","LOC110598733",4,3,"brown"
"2094","LOC110598749",2,4,"yellow"
"2095","LOC110598858",84,2,"blue"
"2096","LOC110599093",3,10,"purple"
"2097","LOC110599274",4,17,"grey60"
"2098","LOC110599393",18,3,"brown"
"2099","LOC110599459",3,0,"grey"
"2100","Lonp1",243,1,"turquoise"
"2101","Loxl1",4,15,"midnightblue"
"2102","Lpar6",127,2,"blue"
"2103","Lpin2",46,6,"red"
"2104","Lrch1",20,2,"blue"
"2105","Lrch3",5,2,"blue"
"2106","Lrfn2",18,1,"turquoise"
"2107","Lrfn4",30,1,"turquoise"
"2108","Lrif1",31,2,"blue"
"2109","Lrp11",51,6,"red"
"2110","Lrp12",5,7,"black"
"2111","Lrp1b",21,16,"lightcyan"
"2112","Lrp3",27,1,"turquoise"
"2113","Lrp6",127,3,"brown"
"2114","LRP6_containing",30,2,"blue"
"2115","Lrpap1",20,1,"turquoise"
"2116","Lrpprc",119,6,"red"
"2117","Lrrc23",1,15,"midnightblue"
"2118","Lrrc41",14,1,"turquoise"
"2119","Lrrc49",41,1,"turquoise"
"2120","Lrrc58",24,3,"brown"
"2121","Lrrc59",2,7,"black"
"2122","Lrrc75b",9,4,"yellow"
"2123","Lrrfip2",27,1,"turquoise"
"2124","Lrrk2",9,16,"lightcyan"
"2125","Lrrn2",57,1,"turquoise"
"2126","Lrrtm4",7,20,"royalblue"
"2127","Lrwd1",9,1,"turquoise"
"2128","Lsamp",15,5,"green"
"2129","Lsm12",8,1,"turquoise"
"2130","Lsm14a",4,7,"black"
"2131","Lsm3",10,1,"turquoise"
"2132","Lsm7",16,1,"turquoise"
"2133","Lsr",12,1,"turquoise"
"2134","Lta4h",7,1,"turquoise"
"2135","Ltbp2",11,15,"midnightblue"
"2136","Ltn1",35,7,"black"
"2137","Luc7l3",173,2,"blue"
"2138","Luzp1",23,5,"green"
"2139","Lxn",26,1,"turquoise"
"2140","Lyar",68,2,"blue"
"2141","Lynx1",12,9,"magenta"
"2142","Lypla1",4,7,"black"
"2143","Lyrm9",18,1,"turquoise"
"2144","Lysmd3",150,2,"blue"
"2145","Lzts2",20,10,"purple"
"2146","Macf1",24,3,"brown"
"2147","Mad2l2",28,1,"turquoise"
"2148","Madd",15,6,"red"
"2149","Mafb",11,10,"purple"
"2150","Mafg",11,0,"grey"
"2151","Mag",3,1,"turquoise"
"2152","Maged1",101,1,"turquoise"
"2153","Maged2",26,14,"cyan"
"2154","Magee1",33,6,"red"
"2155","Magi2",9,3,"brown"
"2156","MAGI2_G16473",10,4,"yellow"
"2157","Magt1",4,11,"greenyellow"
"2158","Malsu1",98,1,"turquoise"
"2159","Maml1",5,2,"blue"
"2160","MAML2_gene20478",6,11,"greenyellow"
"2161","Man1a2",10,0,"grey"
"2162","Manbal",15,1,"turquoise"
"2163","Mansc1",43,1,"turquoise"
"2164","Maoa",33,6,"red"
