"","topcorgene","module_color","module_n","module_genes","membership"
"336","Fer","lightcyan",16,157,0.872705045110177
"337","Fat1","lightcyan",16,157,0.869734335279625
"338","Srek1","lightcyan",16,157,0.867601925566855
"339","Map3k20","lightcyan",16,157,0.866211931281249
"340","Cep85l","lightcyan",16,157,0.858656425777293
"341","Znf236","grey60",17,133,0.945892956109515
"342","Numa1","grey60",17,133,0.916260181855751
"343","Kmt2c","grey60",17,133,0.915325879373855
"344","Kif21b","grey60",17,133,0.912870131337665
"345","G33798","grey60",17,133,0.911549878431169
"346","Znf532","grey60",17,133,0.898656550040016
"347","Kmt2d","grey60",17,133,0.897637802278081
"348","Znf462","grey60",17,133,0.894614060910414
"349","Mllt6","grey60",17,133,0.888744611968625
"350","Adcy6","grey60",17,133,0.886099586350231
"351","Ddx17","grey60",17,133,0.885090435762177
"352","G10810","grey60",17,133,0.874205021170737
"353","Atp13a4","grey60",17,133,0.872497521696559
"354","Arnt","grey60",17,133,0.86966834746315
"355","Bicral","grey60",17,133,0.86965670615339
"356","Setd1b","grey60",17,133,0.868482893149661
"357","G29696","grey60",17,133,0.866818536475612
"358","PTPRS_containing","grey60",17,133,0.864434259849738
"359","LOC110599274","grey60",17,133,0.860877199096934
"360","Atf7","grey60",17,133,0.860651123289329
"361","G14318","lightgreen",18,132,0.916359958572111
"362","G38978","lightgreen",18,132,0.907349675357158
"363","Fubp3","lightgreen",18,132,0.894115689594169
"364","G6407","lightgreen",18,132,0.89119502753358
"365","Tmtc2","lightgreen",18,132,0.885951822596629
"366","Mgat4c","lightgreen",18,132,0.885361608316725
"367","Smoc1","lightgreen",18,132,0.883540804117431
"368","G21065","lightgreen",18,132,0.882905584439214
"369","G37222","lightgreen",18,132,0.878897256587206
"370","Ninl","lightgreen",18,132,0.874829704988124
"371","SNX1_containing","lightgreen",18,132,0.868366465666392
"372","Bhlhe40","lightgreen",18,132,0.859449510522263
"373","SNRNP200","lightgreen",18,132,0.858059025811736
"374","Ldlrad3","lightgreen",18,132,0.848514212229357
"375","Tmem94","lightgreen",18,132,0.846981316993186
"376","Gng12","lightgreen",18,132,0.84574925640132
"377","Cercam","lightgreen",18,132,0.844492573226086
"378","Polg","lightgreen",18,132,0.835173469173185
"379","Nrde2","lightgreen",18,132,0.826690918179749
"380","Alk","lightgreen",18,132,0.826268184660502
"381","RPL27A_containing_G5064","lightyellow",19,120,0.900284117788075
"382","Mageh1","lightyellow",19,120,0.894053043295322
"383","Sec62","lightyellow",19,120,0.89402468667712
"384","PABPC1","lightyellow",19,120,0.886081834700232
"385","Hmgn1","lightyellow",19,120,0.870194164606913
"386","Llph","lightyellow",19,120,0.862833814804034
"387","H3F3AP4","lightyellow",19,120,0.861696168052872
"388","G33312","lightyellow",19,120,0.841573797916859
"389","FBXW7","lightyellow",19,120,0.84027781710249
"390","G8227","lightyellow",19,120,0.835011670183165
"391","Eif5b","lightyellow",19,120,0.826744712129463
"392","TMEM184C_like","lightyellow",19,120,0.817673954896093
"393","LSAMP_containing","lightyellow",19,120,0.817573370468428
"394","G3480","lightyellow",19,120,0.817524960832843
"395","CUNH6orf203","lightyellow",19,120,0.816175515124933
"396","Phax","lightyellow",19,120,0.812167408385249
"397","PNPLA8_containing","lightyellow",19,120,0.811552456619866
"398","Sccpdh","lightyellow",19,120,0.801784412584546
"399","G3870","lightyellow",19,120,0.799247120577319
"400","SPTLC2_like","lightyellow",19,120,0.793868253474663
"401","Mapk8ip3","royalblue",20,119,0.907508990545273
"402","Nrxn2","royalblue",20,119,0.906089949420397
"403","Atp9a","royalblue",20,119,0.888081111795456
"404","Adgra1","royalblue",20,119,0.884661526539916
"405","Gbf1","royalblue",20,119,0.883234705258184
"406","Ctnnd2","royalblue",20,119,0.873281332587004
"407","Grid1","royalblue",20,119,0.866133988924074
"408","Ctif","royalblue",20,119,0.863121123157566
"409","Dlk1","royalblue",20,119,0.860136039011748
"410","Ap3d1","royalblue",20,119,0.855263556951533
"411","Cdk15","royalblue",20,119,0.853899443205935
"412","Cep170b","royalblue",20,119,0.849310879243953
"413","Ogdh","royalblue",20,119,0.839793089167574
"414","Dpp6","royalblue",20,119,0.839089311187575
"415","Clpb","royalblue",20,119,0.836748546245622
"416","Tmem131","royalblue",20,119,0.836589866114482
"417","Dscam","royalblue",20,119,0.833291230036447
"418","Tenm2","royalblue",20,119,0.833088707020968
"419","Dopey2","royalblue",20,119,0.832480211400057
"420","Pcnx2","royalblue",20,119,0.827206766405711
"421","Leng8","darkred",21,115,0.943837525024163
"422","Ciz1","darkred",21,115,0.936377510459757
"423","Ssc5d","darkred",21,115,0.931042484481605
"424","Kifc2","darkred",21,115,0.930797705480021
"425","Znf692","darkred",21,115,0.911493400781533
"426","Col4a2","darkred",21,115,0.910930508338403
"427","Crocc","darkred",21,115,0.909285065884028
"428","Npr2","darkred",21,115,0.900950629487384
"429","Rgs11","darkred",21,115,0.899793346670692
"430","Col16a1","darkred",21,115,0.897228352974192
"431","Vwa5b2","darkred",21,115,0.885623091835503
"432","Map3k6","darkred",21,115,0.88341563588308
"433","Fuz","darkred",21,115,0.877659657942293
"434","L3mbtl1","darkred",21,115,0.875511691455284
"435","Actn4","darkred",21,115,0.865708002717375
"436","Abca7","darkred",21,115,0.861718961624317
"437","Rhot2","darkred",21,115,0.855369118591072
"438","Snrnp70","darkred",21,115,0.851750161904336
"439","Tns2","darkred",21,115,0.847705331962395
"440","Amt","darkred",21,115,0.846075684957691
"441","Akirin2","darkgreen",22,114,0.919496278834497
"442","Trmt10c","darkgreen",22,114,0.905477489012136
"443","Arpc5","darkgreen",22,114,0.894668334194676
"444","Exosc3","darkgreen",22,114,0.858466044920195
"445","Eif1b","darkgreen",22,114,0.857320934768698
"446","NUDT11","darkgreen",22,114,0.857063922165808
"447","Mesd","darkgreen",22,114,0.850587048706486
"448","Inafm2","darkgreen",22,114,0.840834162540932
"449","Sec61a2","darkgreen",22,114,0.823538074247406
"450","TOR1AIP2_containing","darkgreen",22,114,0.823156934886079
"451","Tsc22d1","darkgreen",22,114,0.820896295472648
"452","Ncbp2","darkgreen",22,114,0.816312760011964
"453","Cept1","darkgreen",22,114,0.815940511646643
"454","Naa20","darkgreen",22,114,0.814226304458411
"455","Fam220a","darkgreen",22,114,0.811854145028959
"456","Ppcs","darkgreen",22,114,0.808743924684609
"457","Mphosph6","darkgreen",22,114,0.808223329603163
"458","Med17","darkgreen",22,114,0.805213796479603
"459","CUNH1orf131","darkgreen",22,114,0.799938259580982
"460","Med7","darkgreen",22,114,0.798996550761578
"461","Cdyl2","darkturquoise",23,105,0.909966761518568
"462","Mecp2","darkturquoise",23,105,0.907338273780051
"463","Ankrd52","darkturquoise",23,105,0.904213780077313
"464","Rai1","darkturquoise",23,105,0.896168420579205
"465","Coro2a","darkturquoise",23,105,0.887901171839954
"466","Cacna1i","darkturquoise",23,105,0.88421575763391
"467","Srrm4","darkturquoise",23,105,0.882369906516875
"468","Ss18l1","darkturquoise",23,105,0.882087975952239
"469","Atxn7l1","darkturquoise",23,105,0.881056341182739
"470","Mef2d","darkturquoise",23,105,0.870300502771851
"471","Fbxo41","darkturquoise",23,105,0.864853936256834
"472","Wipf2","darkturquoise",23,105,0.862806981651045
"473","Arid1b","darkturquoise",23,105,0.862133037750937
"474","Setd5","darkturquoise",23,105,0.86085543943652
"475","Nav1","darkturquoise",23,105,0.857277652698389
"476","Cnnm3","darkturquoise",23,105,0.856810988683471
"477","Rcor1","darkturquoise",23,105,0.856040130336192
"478","Mkl2","darkturquoise",23,105,0.855663135725017
"479","Ksr1","darkturquoise",23,105,0.853833441700053
"480","Ripor1","darkturquoise",23,105,0.853435987280789
"481","Dmtf1","darkgrey",24,86,0.901154414346388
"482","Rimklb","darkgrey",24,86,0.861758202601774
"483","Dpyd","darkgrey",24,86,0.858990962514503
"484","Podxl","darkgrey",24,86,0.856469172150969
"485","Galnt6","darkgrey",24,86,0.851352354368064
"486","Klhl4","darkgrey",24,86,0.845440851960708
"487","Adgrl3","darkgrey",24,86,0.840905728258855
"488","Cobll1","darkgrey",24,86,0.833724089818502
"489","Pcdh9","darkgrey",24,86,0.833468530463981
"490","Dpy19l4","darkgrey",24,86,0.828412233575492
"491","Dennd5a","darkgrey",24,86,0.819031666475039
"492","Tbc1d5","darkgrey",24,86,0.816737653025758
"493","Slc4a4","darkgrey",24,86,0.815261132516628
"494","Edil3","darkgrey",24,86,0.809464699378893
"495","B3gat1","darkgrey",24,86,0.80673165398785
"496","Gas7","darkgrey",24,86,0.79339628012585
"497","Lama3","darkgrey",24,86,0.792643677909245
"498","Npas3","darkgrey",24,86,0.787801297655396
"499","Srsf11","darkgrey",24,86,0.783501793490373
"500","Vwa8","darkgrey",24,86,0.778739283800395
"501","Cul9","orange",25,86,0.932560400860608
"502","Lama5","orange",25,86,0.918410766363997
"503","Szt2","orange",25,86,0.916385122584103
"504","Adamts10","orange",25,86,0.908689162916785
"505","Pxn","orange",25,86,0.908499532671554
"506","Abcc10","orange",25,86,0.900801094264922
"507","Phc1","orange",25,86,0.899420421330843
"508","Idua","orange",25,86,0.898723684007966
"509","Speg","orange",25,86,0.893234259088645
"510","Med12","orange",25,86,0.884823158397274
"511","Kmt2b","orange",25,86,0.881000461356528
"512","Plxna3","orange",25,86,0.877127025263947
"513","Hdac7","orange",25,86,0.874314326469008
"514","Phldb1","orange",25,86,0.87425689858298
"515","Mink1","orange",25,86,0.868931504962462
"516","Celsr3","orange",25,86,0.868116128066995
"517","Abca2","orange",25,86,0.86178095367767
"518","Ift172","orange",25,86,0.858312864138764
"519","G13788","orange",25,86,0.85623316927937
"520","Ccdc159","orange",25,86,0.851433471882705
"521","Gnb5","darkorange",26,82,0.887354100932151
"522","Rgs8","darkorange",26,82,0.852572934255974
"523","Hs3st4","darkorange",26,82,0.850148003176033
"524","Spryd3","darkorange",26,82,0.842657687333688
"525","PABPC1L2B_like_gene25887","darkorange",26,82,0.827004652650029
"526","Ece2","darkorange",26,82,0.825264121104757
"527","Fbxo9","darkorange",26,82,0.823438880589425
"528","Dbh","darkorange",26,82,0.82261860867814
"529","PGRMC2_like_G11440","darkorange",26,82,0.806669498387087
"530","Th","darkorange",26,82,0.795837092799901
"531","G26032","darkorange",26,82,0.792006144248158
"532","Ap3m2","darkorange",26,82,0.788912714369028
"533","Ankrd34a","darkorange",26,82,0.781158182758883
"534","Hoxb4","darkorange",26,82,0.779625356085506
"535","Trh","darkorange",26,82,0.77591797872032
"536","G14044","darkorange",26,82,0.768376527196341
"537","MINAR1_like","darkorange",26,82,0.762584391564989
"538","Tmie","darkorange",26,82,0.758608485048189
"539","Ntng1","darkorange",26,82,0.756052525000315
"540","Cntnap4","darkorange",26,82,0.751638803555089
"541","Col1a2","white",27,68,0.921393934798661
"542","Colec12","white",27,68,0.89133555266425
"543","Mfap4","white",27,68,0.88630178956972
"544","Ranbp3l","white",27,68,0.873790719919488
