"","topcorgene","module_color","module_n","module_genes","membership"
"388","Plekhg2","lightyellow",19,162,0.871091219029589
"389","Pigt","lightyellow",19,162,0.859287939755813
"390","SNRNP200","lightyellow",19,162,0.855309389324961
"391","Polr3c","lightyellow",19,162,0.849086461808685
"392","Chpf2","lightyellow",19,162,0.847907663888945
"393","CUNH16orf58","lightyellow",19,162,0.845198031231054
"394","Hspb6","lightyellow",19,162,0.843812754476953
"395","Exosc10","lightyellow",19,162,0.840428215112186
"396","Qars","lightyellow",19,162,0.837801261092586
"397","Gusb","lightyellow",19,162,0.836047482969997
"398","Vars","lightyellow",19,162,0.826312413590764
"399","Slc35b1","lightyellow",19,162,0.825281512369287
"400","Trappc12","lightyellow",19,162,0.824282928410303
"401","Pgd","royalblue",20,152,0.927187568494856
"402","Zpr1","royalblue",20,152,0.926200679314594
"403","Cd63","royalblue",20,152,0.925280159210047
"404","Psmd2","royalblue",20,152,0.903653171245808
"405","Dlst","royalblue",20,152,0.902124391584229
"406","Psmc4","royalblue",20,152,0.902056554180404
"407","Ctsd","royalblue",20,152,0.901064651197696
"408","P4hb","royalblue",20,152,0.89716609865489
"409","Anxa7","royalblue",20,152,0.893249182917892
"410","Slc39a6","royalblue",20,152,0.890894133606118
"411","Phkg2","royalblue",20,152,0.889732584095008
"412","Ctsv","royalblue",20,152,0.885630666875732
"413","Rbm8a","royalblue",20,152,0.884810961011612
"414","Hspa9","royalblue",20,152,0.883475180800807
"415","Cnppd1","royalblue",20,152,0.880596234787714
"416","Plcd3","royalblue",20,152,0.87165386016949
"417","Rtcb","royalblue",20,152,0.870586266554296
"418","Pmpca","royalblue",20,152,0.869997657683715
"419","Pcyox1","royalblue",20,152,0.869070736471044
"420","Mrpl2","royalblue",20,152,0.866769229989471
"421","Mcf2l2","darkred",21,132,0.955444987923772
"422","Aldh1l1","darkred",21,132,0.927447985910157
"423","Plekhb1","darkred",21,132,0.915181938428359
"424","Mobp","darkred",21,132,0.91175112293871
"425","Habp4","darkred",21,132,0.906494616511395
"426","Paqr6","darkred",21,132,0.889770606761371
"427","Rnd2","darkred",21,132,0.877783624949391
"428","Baiap3","darkred",21,132,0.866936191158688
"429","Proca1","darkred",21,132,0.866783322069625
"430","LOC110599150","darkred",21,132,0.865297049012417
"431","Foxo4","darkred",21,132,0.857735746359343
"432","Mbp","darkred",21,132,0.853694969172464
