"","gene","r","module_color","module_n"
"9519","Btbd11",0.739223926176735,"green",5
"9520","Cry1",0.791193162118862,"grey",0
"9521","Mterf2",0.635860494947903,"skyblue",28
"9522","Tmem263",0.646501561957463,"red",6
"9523","Ric8b",0.506075113734377,"brown",3
"9524","Rfx4",0.837208653081476,"royalblue",20
"9525","Polr3b",0.660935915035947,"steelblue",30
"9526","Tcp11l2",0.614403611997786,"lightcyan",16
"9527","Ckap4",0.583332359501063,"black",7
"9528","Nuak1",0.684125368141672,"magenta",9
"9529","Appl2",0.663300060459115,"purple",10
"9530","Washc4",0.79726617582827,"orange",25
"9531","CUNH12orf45",0.50236498999592,"lightcyan",16
"9532","Slc41a2",0.597757801456108,"turquoise",1
"9533","Chst11",0.531689135104356,"greenyellow",11
"9534","Txnrd1",0.727088235620331,"black",7
"9535","Nfyb",0.823611065343859,"skyblue",28
"9536","Hcfc2",0.568754606171384,"grey",0
"9537","Tdg",0.590132360654609,"brown",3
"9538","CUNH12orf73",0.730282025884003,"turquoise",1
"9539","Hsp90b1",0.549153960005397,"turquoise",1
"9540","TMEM230_gene5997",0.506382889199679,"violet",32
"9541","Nt5dc3",0.895382591451132,"brown",3
"9542","Ssbp2",0.865988676971239,"salmon",13
"9543","Znf706",0.840445327986424,"red",6
"9544","Igf1",0.65662440235263,"purple",10
"9545","Washc3",0.654834982455464,"green",5
"9546","Gnptab",0.739339842792286,"lightcyan",16
"9547","Chpt1",0.839299550612305,"turquoise",1
"9548","Arl1",0.865282262666462,"red",6
"9549","Utp20",-0.186894449797848,"grey",0
"9550","Ywhaz",0.743065030901659,"brown",3
"9551","Ano4",0.301314035117011,"grey",0
"9552","Scyl2",0.655810394417966,"red",6
"9553","Actr6",0.375781537022261,"turquoise",1
"9554","Uhrf1bp1l",0.520829070065293,"turquoise",1
"9555","Anks1b",0.859545339952064,"brown",3
"9556","Apaf1",0.573290915390036,"yellow",4
"9557","Ikbip",0.532204528368464,"red",6
"9558","Slc25a3",0.68816256610993,"turquoise",1
"9559","Tmpo",0.77584828375856,"red",6
"9560","Pabpc1",0.516825598824503,"turquoise",1
"9561","Fam98a",0.765839747952534,"yellow",4
"9562","Rasgrp3",0.501765339969379,"green",5
"9563","Ttc27",0.639112401092227,"lightgreen",18
"9564","Birc6",0.85410953184049,"orange",25
"9565","Yipf4",0.84001044254982,"red",6
"9566","Slc30a6",0.543805001052333,"green",5
"9567","Spast",0.743898881466658,"red",6
"9568","Dpy30",0.767633611926445,"turquoise",1
"9569","Memo1",0.6672664772605,"salmon",13
"9570","Ehd3",0.793851658381576,"darkorange",26
"9571","Ankrd46",0.923084577680053,"red",6
"9572","Galnt14",0.536122565916943,"cyan",14
"9573","Lclat1",0.6982733317655,"lightcyan",16
"9574","Lbh",0.680220944991211,"green",5
"9575","Ypel5",0.601529714942775,"red",6
"9576","Alk",0.6975693907652,"green",5
"9577","Clip4",0.78891838341257,"green",5
"9578","Wdr43",0.600877957030807,"black",7
"9579","Trmt61b",0.689109143671222,"yellow",4
"9580","Spdya",0.700820897045086,"steelblue",30
"9581","Ppp1cb",0.952669969275313,"red",6
"9582","Fosl2",0.705446959765141,"brown",3
"9583","Babam2",0.746686622625786,"pink",8
"9584","Rnf19a",0.707583891207471,"yellow",4
"9585","Mrpl33",0.675462214926553,"turquoise",1
"9586","Slc4a1ap",0.575500238933711,"lightgreen",18
"9587","Supt7l",0.236118098374721,"grey",0
"9588","Gpn1",0.752150487365785,"turquoise",1
"9589","Znf512",0.622820768059307,"brown",3
"9590","Fndc4",0.611377820862755,"pink",8
"9591","Spag1",0.674327266824758,"purple",10
"9592","Ift172",0.733332413809258,"midnightblue",15
"9593","Nrbp1",0.702947199641998,"royalblue",20
"9594","Ppm1g",0.61185734860547,"black",7
"9595","Znf513",0.599939410392214,"cyan",14
"9596","Snx17",0.876442930253958,"turquoise",1
"9597","Eif2b4",0.146837070972577,"grey",0
"9598","Gtf3c2",0.772548751978208,"midnightblue",15
"9599","Mpv17",0.766401935679366,"pink",8
"9600","Polr2k",0.893662912320732,"turquoise",1
"9601","Slc30a3",0.823045236239546,"brown",3
"9602","Cad",0.87176759503269,"darkorange",26
"9603","Atraid",0.864776094240898,"turquoise",1
"9604","Slc5a6",0.708525705304821,"darkorange",26
"9605","Preb",0.849771175941752,"yellow",4
"9606","Cgref1",0.61413991846548,"turquoise",1
"9607","Khk",0.630477906770334,"turquoise",1
"9608","Emilin1",0.548778218996161,"blue",2
"9609","Ost4",0.785730598598754,"turquoise",1
"9610","Agbl5",0.540093022328602,"green",5
"9611","Tmem214",0.652806962036437,"pink",8
"9612","Mapre3",0.656856605365591,"cyan",14
