"","gene","n","module_n","module_color"
"1453","LOC110598452",31,1,"turquoise"
"1454","LOC110598614",16,4,"yellow"
"1455","LOC110598749",14,2,"blue"
"1456","LOC110599013",5,1,"turquoise"
"1457","LOC110599093",25,1,"turquoise"
"1458","LOC110599226",16,4,"yellow"
"1459","LOC110599459",9,0,"grey"
"1460","Lonp1",78,2,"blue"
"1461","Lrch3",14,1,"turquoise"
"1462","Lrif1",257,1,"turquoise"
"1463","Lrig1",174,2,"blue"
"1464","Lrp1",3,3,"brown"
"1465","Lrp1b",18,7,"black"
"1466","Lrp3",12,2,"blue"
"1467","Lrp5",42,1,"turquoise"
"1468","Lrp6",161,1,"turquoise"
"1469","Lrpprc",14,10,"purple"
"1470","Lrrc20",12,2,"blue"
"1471","Lrrc27",3,2,"blue"
"1472","Lrrc42",4,1,"turquoise"
"1473","Lrrc59",3,1,"turquoise"
"1474","Lrrc75b",5,11,"greenyellow"
"1475","Lrrc8c",57,1,"turquoise"
"1476","Lrrtm2",11,4,"yellow"
"1477","Lrrtm4",16,3,"brown"
"1478","Lrsam1",6,2,"blue"
"1479","Lsm11",55,1,"turquoise"
"1480","Lsr",57,2,"blue"
"1481","Lta4h",12,5,"green"
"1482","Ltbp4",14,3,"brown"
"1483","Luc7l3",39,4,"yellow"
"1484","Luzp1",135,4,"yellow"
"1485","Luzp2",12,7,"black"
"1486","Ly6e",12,2,"blue"
"1487","Lyar",104,1,"turquoise"
"1488","Lynx1",14,6,"red"
"1489","Lyrm1",3,2,"blue"
"1490","Lyrm9",80,2,"blue"
"1491","Lysmd1",12,1,"turquoise"
"1492","Lysmd3",415,1,"turquoise"
"1493","Lztr1",9,3,"brown"
"1494","Lzts2",7,14,"cyan"
"1495","Lzts3",41,6,"red"
"1496","Macrod2",57,4,"yellow"
"1497","Madd",2,9,"magenta"
"1498","Maea",10,5,"green"
"1499","Mafk",6,1,"turquoise"
"1500","Mag",10,11,"greenyellow"
"1501","Maged1",26,2,"blue"
"1502","Magi1",133,4,"yellow"
"1503","Mak16",23,1,"turquoise"
"1504","Maml1",140,1,"turquoise"
"1505","Man2a1",9,14,"cyan"
"1506","Man2b2",48,2,"blue"
"1507","Manea",4,1,"turquoise"
"1508","Map1a",5,9,"magenta"
"1509","Map1b",3,9,"magenta"
"1510","Map2",2,6,"red"
"1511","Map2k2",60,2,"blue"
"1512","Map2k3",26,1,"turquoise"
"1513","Map3k13",384,1,"turquoise"
"1514","Map3k14",19,4,"yellow"
"1515","Map3k5",21,1,"turquoise"
"1516","Map3k6",33,7,"black"
"1517","Map4k3",5,10,"purple"
"1518","Map6",11,1,"turquoise"
"1519","Map6d1",13,11,"greenyellow"
"1520","Mapk14",233,1,"turquoise"
"1521","Mapk1ip1l",95,1,"turquoise"
"1522","Mapk3",292,2,"blue"
"1523","Mapk8",9,1,"turquoise"
"1524","Mapk8ip1",9,2,"blue"
"1525","Mapk8ip2",4,8,"pink"
"1526","Mapk8ip3",7,8,"pink"
"1527","Mapkapk5",23,2,"blue"
"1528","Mapre1",28,2,"blue"
"1529","March2",31,2,"blue"
"1530","Marf1",36,4,"yellow"
"1531","Mark2",4,1,"turquoise"
"1532","Mars2",169,1,"turquoise"
"1533","Mast1",1,3,"brown"
"1534","Mat2a",233,1,"turquoise"
"1535","Matk",26,7,"black"
"1536","Mavs",8,1,"turquoise"
"1537","Max",340,1,"turquoise"
"1538","Mbd1",5,5,"green"
"1539","Mblac2",8,1,"turquoise"
"1540","Mbnl1",50,1,"turquoise"
"1541","Mbnl2",11,5,"green"
"1542","Mboat2",8,12,"tan"
"1543","Mbp",20,11,"greenyellow"
"1544","Mbtps1",6,5,"green"
"1545","Mcee",9,2,"blue"
"1546","Mcf2",8,6,"red"
"1547","Mcf2l2",22,6,"red"
"1548","Mcfd2",4,5,"green"
"1549","Mcoln1",6,2,"blue"
"1550","Mcub",3,2,"blue"
"1551","Mdc1",4,3,"brown"
"1552","Mdh2",104,2,"blue"
"1553","Mdm1",35,1,"turquoise"
"1554","Mdm2",47,1,"turquoise"
"1555","Mdm4",19,10,"purple"
"1556","Mdn1",181,1,"turquoise"
"1557","Me1",9,2,"blue"
"1558","Meaf6",13,9,"magenta"
"1559","Med12",42,2,"blue"
"1560","Med13l",67,1,"turquoise"
"1561","Med22",77,1,"turquoise"
"1562","Med23",31,1,"turquoise"
"1563","Med27",24,2,"blue"
"1564","Med28",421,1,"turquoise"
"1565","Med29",6,2,"blue"
"1566","MEG3_containing",28,6,"red"
"1567","Megf10",5,14,"cyan"
"1568","Megf8",11,3,"brown"
"1569","Men1",4,1,"turquoise"
"1570","Mest",11,1,"turquoise"
"1571","Metap2",4,2,"blue"
"1572","Mettl14",184,1,"turquoise"
"1573","Mettl16",22,1,"turquoise"
"1574","Mettl22",7,2,"blue"
"1575","Mettl26",19,2,"blue"
"1576","Mex3c",512,1,"turquoise"
"1577","Mex3d",275,1,"turquoise"
"1578","Mfap1",210,1,"turquoise"
"1579","Mfap3",353,1,"turquoise"
"1580","Mfap3l",36,1,"turquoise"
"1581","Mff",14,9,"magenta"
"1582","Mfn2",20,2,"blue"
"1583","Mfsd14a",100,1,"turquoise"
"1584","Mfsd14b",206,1,"turquoise"
"1585","MFSD4B_like_gene19882",442,1,"turquoise"
"1586","Mga",73,1,"turquoise"
"1587","Mgat4b",3,1,"turquoise"
"1588","Mgea5",38,3,"brown"
"1589","Mgst3",94,2,"blue"
"1590","Mical1",4,2,"blue"
"1591","Mid1ip1",47,14,"cyan"
"1592","Mid2",3,2,"blue"
"1593","Mier3",93,1,"turquoise"
"1594","Mif",52,2,"blue"
"1595","Mindy2",192,1,"turquoise"
"1596","Minpp1",8,1,"turquoise"
"1597","MIR100HG_like",31,1,"turquoise"
"1598","MIR124-2HG_containing",5,4,"yellow"
"1599","MIR138-1",331,1,"turquoise"
"1600","MIR138-2_containing",4,4,"yellow"
"1601","MIR656_containing",156,1,"turquoise"
"1602","Mis12",95,1,"turquoise"
"1603","Mitd1",372,1,"turquoise"
"1604","Mkl2",42,1,"turquoise"
"1605","Mknk1",14,1,"turquoise"
"1606","Mknk2",2,1,"turquoise"
"1607","Mlc1",70,4,"yellow"
"1608","Mlec",165,1,"turquoise"
"1609","Mlf2",134,2,"blue"
"1610","Mlh1",9,10,"purple"
"1611","Mlh3",189,1,"turquoise"
"1612","Mllt1",88,1,"turquoise"
"1613","Mllt6",12,7,"black"
"1614","Mmadhc",5,2,"blue"
"1615","Mmp15",4,6,"red"
"1616","Mob1a",137,1,"turquoise"
"1617","Mobp",39,11,"greenyellow"
"1618","Mocs1",17,1,"turquoise"
"1619","Mog",33,11,"greenyellow"
"1620","Mogs",356,1,"turquoise"
"1621","Morc2",50,1,"turquoise"
"1622","Morc4",64,1,"turquoise"
"1623","MOSMO_G239",278,1,"turquoise"
"1624","MOSMO_like",148,1,"turquoise"
"1625","Mpc1",5,2,"blue"
"1626","Mpdu1",5,7,"black"
"1627","Mpnd",25,6,"red"
"1628","Mpp1",3,6,"red"
"1629","Mpp2",22,4,"yellow"
"1630","Mpp5",405,1,"turquoise"
"1631","Mpped1",3,6,"red"
"1632","Mras",26,4,"yellow"
"1633","MRFAP1",3,2,"blue"
"1634","Mroh1",7,2,"blue"
"1635","Mroh5",9,3,"brown"
"1636","Mrpl1",12,2,"blue"
"1637","Mrpl2",9,2,"blue"
"1638","Mrpl23",46,2,"blue"
"1639","Mrpl27",2,2,"blue"
"1640","Mrpl4",3,2,"blue"
"1641","Mrpl40",14,2,"blue"
"1642","Mrpl54",78,2,"blue"
"1643","Mrpl58",3,2,"blue"
"1644","Mrps15",9,15,"midnightblue"
"1645","Mrps18b",10,2,"blue"
"1646","Mrps21",6,2,"blue"
"1647","Mrps22",5,13,"salmon"
"1648","Mrps25",72,2,"blue"
"1649","Mrps7",73,2,"blue"
"1650","MSANTD3-TMEFF1",3,11,"greenyellow"
"1651","Msantd4",268,1,"turquoise"
"1652","Msh2",3,1,"turquoise"
"1653","Msl1",26,4,"yellow"
"1654","Msl2",7,1,"turquoise"
"1655","Msn",13,5,"green"
"1656","Mta3",17,3,"brown"
"1657","Mterf4",26,2,"blue"
"1658","Mtf2",302,1,"turquoise"
"1659","Mtmr10",11,14,"cyan"
"1660","Mtmr12",169,1,"turquoise"
"1661","Mtmr4",35,1,"turquoise"
"1662","Mtmr7",19,10,"purple"
"1663","Mtpn",47,5,"green"
"1664","Mtrr",85,1,"turquoise"
"1665","Mtss1l",116,3,"brown"
"1666","Mtus1",47,14,"cyan"
"1667","Mtx1",20,2,"blue"
"1668","Mvb12b",8,17,"grey60"
"1669","Mvd",2,5,"green"
"1670","Mxd1",5,1,"turquoise"
"1671","Mxd4",78,1,"turquoise"
"1672","Mxi1",19,1,"turquoise"
"1673","Myadm",8,1,"turquoise"
"1674","Mycbp",27,5,"green"
"1675","Mycbp2",3,6,"red"
"1676","Myh10",21,6,"red"
"1677","MYL12B",8,2,"blue"
"1678","Mylip",82,1,"turquoise"
"1679","Mynn",28,1,"turquoise"
"1680","Myo10",10,1,"turquoise"
"1681","Myo18a",20,2,"blue"
"1682","Myo1d",4,15,"midnightblue"
"1683","Myo1e",8,20,"royalblue"
"1684","Mypop",4,1,"turquoise"
"1685","Myrf",9,15,"midnightblue"
"1686","Myt1l",15,6,"red"
"1687","N4bp2",5,1,"turquoise"
"1688","Naa15",240,1,"turquoise"
"1689","NAA50_G35781",42,1,"turquoise"
"1690","Nab2",21,1,"turquoise"
"1691","Nacad",55,2,"blue"
"1692","Nadk",14,1,"turquoise"
"1693","Nagk",3,2,"blue"
"1694","Nalcn",69,6,"red"
"1695","Nans",3,2,"blue"
"1696","Nap1l2",3,6,"red"
"1697","Nap1l5",15,6,"red"
"1698","Napa",59,2,"blue"
"1699","Napb",3,6,"red"
"1700","Narf",89,1,"turquoise"
"1701","Nav1",4,1,"turquoise"
"1702","Naxd",2,2,"blue"
"1703","Nbea",20,3,"brown"
"1704","Ncam1",7,3,"brown"
"1705","NCAM2_containing_gene23294",11,3,"brown"
"1706","Ncapd2",112,2,"blue"
"1707","Ncaph2",6,2,"blue"
"1708","Ncbp1",14,13,"salmon"
"1709","Ncdn",23,6,"red"
"1710","Nck1",20,1,"turquoise"
"1711","Ncoa1",47,1,"turquoise"
"1712","Ncoa2",4,1,"turquoise"
"1713","Ncoa4",213,1,"turquoise"
"1714","Ncstn",3,2,"blue"
"1715","Ndel1",84,4,"yellow"
"1716","Ndrg4",4,6,"red"
"1717","Ndufa10",85,2,"blue"
"1718","Ndufa11",102,2,"blue"
"1719","Ndufa13",5,2,"blue"
"1720","Ndufa4",26,2,"blue"
"1721","Ndufa6",31,2,"blue"
"1722","Ndufa7",92,2,"blue"
"1723","Ndufa8",41,2,"blue"
"1724","Ndufab1",2,2,"blue"
"1725","Ndufb11",11,2,"blue"
"1726","Ndufb6",10,2,"blue"
"1727","Ndufb7",14,2,"blue"
"1728","Ndufb8",34,2,"blue"
"1729","Ndufc2",12,2,"blue"
"1730","Ndufs1",27,9,"magenta"
"1731","Ndufs3",56,2,"blue"
"1732","Ndufs4",38,2,"blue"
"1733","Ndufs7",7,2,"blue"
"1734","Ndufv1",54,2,"blue"
"1735","Ndufv3",3,2,"blue"
"1736","NECTIN3_like",97,1,"turquoise"
"1737","Nedd9",2,4,"yellow"
"1738","Nefl",3,6,"red"
"1739","Negr1",16,7,"black"
"1740","Nek1",6,9,"magenta"
"1741","Nek4",31,1,"turquoise"
"1742","Nek6",16,5,"green"
"1743","Nek9",13,1,"turquoise"
"1744","Nell1",3,6,"red"
"1745","Neo1",3,15,"midnightblue"
"1746","Neu1",3,1,"turquoise"
"1747","Neu3",106,4,"yellow"
"1748","Neurl1b",3,1,"turquoise"
"1749","Nf1",43,3,"brown"
"1750","Nfat5",16,1,"turquoise"
"1751","Nfatc3",172,1,"turquoise"
"1752","Nfe2l1",86,2,"blue"
"1753","Nfe2l2",424,1,"turquoise"
"1754","Nfkb1",8,1,"turquoise"
"1755","Nfkbil1",167,2,"blue"
"1756","Nfkbiz",67,1,"turquoise"
"1757","Nfrkb",25,1,"turquoise"
"1758","Nfs1",6,2,"blue"
"1759","Nfxl1",14,1,"turquoise"
"1760","Nfyb",9,4,"yellow"
"1761","Nhlrc2",210,1,"turquoise"
"1762","Nifk",9,12,"tan"
"1763","Nin",101,1,"turquoise"
"1764","Nipal3",19,2,"blue"
"1765","Nipbl",60,1,"turquoise"
"1766","Nipsnap1",4,2,"blue"
"1767","Nisch",2,3,"brown"
"1768","Nkap",8,1,"turquoise"
"1769","NKAPD1_like",78,1,"turquoise"
"1770","Nkiras2",231,1,"turquoise"
"1771","Nkrf",6,6,"red"
"1772","Nlgn1",5,3,"brown"
"1773","Nlk",50,1,"turquoise"
"1774","NME1",3,2,"blue"
"1775","Nme2",152,2,"blue"
"1776","Nmt2",60,4,"yellow"
"1777","Nnt",8,2,"blue"
"1778","Nob1",13,1,"turquoise"
"1779","Noc3l",69,1,"turquoise"
"1780","Nono",8,2,"blue"
"1781","Nop10",49,2,"blue"
"1782","Nop9",7,1,"turquoise"
"1783","Notch3",47,2,"blue"
"1784","Npas3",5,3,"brown"
"1785","Npepl1",7,2,"blue"
"1786","Npff",4,4,"yellow"
"1787","Nphp4",2,3,"brown"
"1788","Npm1",25,2,"blue"
"1789","NPM1_G37307",41,2,"blue"
"1790","Npm3",14,1,"turquoise"
"1791","Npr2",2,7,"black"
"1792","Nprl2",38,2,"blue"
"1793","Nptn",10,2,"blue"
"1794","Npy1r",228,1,"turquoise"
"1795","Npy5r",20,1,"turquoise"
"1796","Nr1d2",195,1,"turquoise"
"1797","Nr1h2",6,3,"brown"
"1798","Nr2f1",2,3,"brown"
"1799","Nrbf2",253,1,"turquoise"
"1800","Nrdc",114,2,"blue"
"1801","Nrde2",304,2,"blue"
"1802","Nrf1",7,4,"yellow"
"1803","Nrg1",24,2,"blue"
"1804","Nrip1",8,1,"turquoise"
"1805","Nrip3",4,12,"tan"
"1806","Nrp1",26,1,"turquoise"
"1807","Nrxn1",61,3,"brown"
"1808","Nrxn3",5,6,"red"
"1809","Nsg2",18,6,"red"
"1810","Nsun5",17,1,"turquoise"
"1811","Ntm",21,6,"red"
"1812","Ntmt1",4,2,"blue"
"1813","Ntrk2",4,4,"yellow"
"1814","Nucb1",7,2,"blue"
"1815","Nudcd3",2,12,"tan"
"1816","Nudt14",31,2,"blue"
"1817","Nudt9",86,1,"turquoise"
"1818","Nufip2",359,1,"turquoise"
"1819","Numb",146,1,"turquoise"
"1820","Nup153",13,5,"green"
"1821","Nup188",3,1,"turquoise"
"1822","Nup50",93,1,"turquoise"
"1823","Nup54",28,1,"turquoise"
"1824","Nup58",454,1,"turquoise"
"1825","Nup62",2,5,"green"
"1826","Nup98",76,1,"turquoise"
"1827","Nxf1",24,4,"yellow"
"1828","NXF2B_like",57,3,"brown"
"1829","Oaz2",16,2,"blue"
"1830","Odc1",3,2,"blue"
"1831","OGA",6,3,"brown"
"1832","Ogn",5,16,"lightcyan"
"1833","Ogt",6,4,"yellow"
"1834","Olfm1",3,2,"blue"
"1835","Olig1",30,2,"blue"
"1836","Olig2",27,2,"blue"
"1837","Onecut3",5,4,"yellow"
"1838","Opalin",8,11,"greenyellow"
"1839","Oprk1",13,4,"yellow"
"1840","Oprl1",6,1,"turquoise"
"1841","OPTN_like_gene25473",3,12,"tan"
"1842","Orai3",87,1,"turquoise"
"1843","Orc2",3,1,"turquoise"
"1844","Orc5",27,1,"turquoise"
"1845","Os9",29,9,"magenta"
"1846","Osbpl1a",9,3,"brown"
"1847","Osbpl9",14,2,"blue"
"1848","Ost4",74,2,"blue"
"1849","Otub1",9,2,"blue"
"1850","Otud3",100,1,"turquoise"
"1851","Otud4",360,1,"turquoise"
"1852","Otud5",17,2,"blue"
"1853","Otud6b",39,1,"turquoise"
"1854","Otulin",6,14,"cyan"
"1855","Oxld1",26,2,"blue"
"1856","Oxsr1",41,1,"turquoise"
"1857","P2ry1",11,4,"yellow"
"1858","P4ha1",57,1,"turquoise"
"1859","P4hb",15,2,"blue"
"1860","PABPC1L2B_like_gene25887",116,4,"yellow"
"1861","PABPC1L2B_like_gene25888",47,4,"yellow"
"1862","Pabpc4",3,5,"green"
"1863","Pacrg",8,2,"blue"
"1864","Pacsin1",7,6,"red"
"1865","Pacsin3",9,14,"cyan"
"1866","Padi2",4,15,"midnightblue"
"1867","Pafah1b1",5,12,"tan"
"1868","Pag1",63,1,"turquoise"
"1869","Pak1",7,6,"red"
"1870","Pak2",23,1,"turquoise"
"1871","Pan3",7,3,"brown"
"1872","PANTR1_containing_ENSSTOG00000030227",3,4,"yellow"
"1873","Panx1",158,1,"turquoise"
"1874","Papd7",23,1,"turquoise"
"1875","Papola",13,13,"salmon"
"1876","Papolg",288,1,"turquoise"
"1877","Paqr6",43,4,"yellow"
"1878","Pard3b",8,3,"brown"
"1879","Park7",32,2,"blue"
"1880","Parp2",3,4,"yellow"
"1881","Parp3",4,2,"blue"
"1882","Patl1",135,1,"turquoise"
"1883","Pax8",11,6,"red"
"1884","Paxx",73,2,"blue"
"1885","Pc",6,3,"brown"
"1886","Pcbp1",23,5,"green"
"1887","Pcbp4",4,7,"black"
"1888","Pccb",8,2,"blue"
"1889","Pcdh10",5,7,"black"
"1890","Pcdh11x",6,3,"brown"
"1891","PCDH15_gene24547",9,3,"brown"
"1892","PCDH15_gene24548",6,3,"brown"
"1893","Pcdh7",4,3,"brown"
"1894","Pcdh9",23,7,"black"
"1895","PCDHGC4_like",6,2,"blue"
"1896","Pcgf3",29,1,"turquoise"
"1897","Pcid2",3,2,"blue"
"1898","Pcif1",233,2,"blue"
"1899","Pcna",6,1,"turquoise"
"1900","Pcnp",60,2,"blue"
"1901","Pcnt",3,3,"brown"
"1902","Pcnx3",19,2,"blue"
"1903","Pcsk5",96,2,"blue"
"1904","Pcsk6",12,11,"greenyellow"
"1905","Pcyt1a",32,5,"green"
"1906","Pdap1",82,2,"blue"
"1907","Pdcd4",96,1,"turquoise"
"1908","Pdcd6",30,5,"green"
"1909","Pdcd7",33,1,"turquoise"
"1910","Pde12",14,1,"turquoise"
"1911","PDE4D_like",55,4,"yellow"
"1912","Pde8a",7,11,"greenyellow"
"1913","Pdgfb",20,1,"turquoise"
"1914","Pdgfra",7,7,"black"
"1915","Pdgfrb",24,3,"brown"
"1916","Pdia2",71,4,"yellow"
"1917","Pdik1l",326,1,"turquoise"
"1918","Pdk4",422,1,"turquoise"
"1919","Pdp2",157,1,"turquoise"
"1920","Pds5a",13,1,"turquoise"
"1921","Peg10",12,6,"red"
"1922","Peg3",20,6,"red"
"1923","Peli1",58,1,"turquoise"
"1924","Pex14",17,2,"blue"
"1925","Pex16",3,2,"blue"
"1926","Pex3",8,1,"turquoise"
"1927","Pex6",4,4,"yellow"
"1928","Pfas",10,7,"black"
"1929","Pfdn6",28,2,"blue"
"1930","Pfkfb2",18,7,"black"
"1931","Pgam1",35,2,"blue"
"1932","Pgap3",22,7,"black"
"1933","Pgbd1",16,1,"turquoise"
"1934","Pgd",23,5,"green"
"1935","Pggt1b",16,1,"turquoise"
"1936","Pgk1",9,12,"tan"
"1937","Pgls",4,2,"blue"
"1938","Pgm2l1",17,1,"turquoise"
"1939","PGRMC2_like_G11440",4,1,"turquoise"
"1940","Phactr3",74,2,"blue"
"1941","Phactr4",132,1,"turquoise"
"1942","Phb",4,2,"blue"
"1943","Phb2",45,2,"blue"
"1944","Phc1",24,3,"brown"
"1945","Phf13",215,1,"turquoise"
"1946","Phf20l1",433,1,"turquoise"
"1947","Phf23",405,1,"turquoise"
"1948","Phf24",3,9,"magenta"
"1949","Phf3",275,1,"turquoise"
"1950","Phf6",44,1,"turquoise"
"1951","Phf8",53,1,"turquoise"
"1952","PHKA2_like",3,6,"red"
"1953","Phkg2",74,2,"blue"
"1954","Phldb1",10,11,"greenyellow"
"1955","Phlpp1",4,1,"turquoise"
"1956","Phlpp2",65,1,"turquoise"
"1957","PHYH_like",8,2,"blue"
"1958","Pi4k2a",14,5,"green"
"1959","Pi4ka",3,9,"magenta"
"1960","Picalm",8,1,"turquoise"
"1961","Pick1",8,2,"blue"
"1962","Pigm",121,1,"turquoise"
"1963","Pigt",247,2,"blue"
"1964","Pik3cb",34,4,"yellow"
"1965","Pik3ip1",6,1,"turquoise"
"1966","Pik3r1",14,14,"cyan"
"1967","Pik3r3",39,1,"turquoise"
"1968","Pin1",19,2,"blue"
"1969","Pink1",6,7,"black"
"1970","Pip4k2a",6,14,"cyan"
"1971","Pip5k1a",3,1,"turquoise"
"1972","PIR_like",22,2,"blue"
"1973","Pitpnm3",2,6,"red"
"1974","Pitrm1",3,5,"green"
"1975","Pja2",5,6,"red"
"1976","Pkd1l1",3,2,"blue"
"1977","Pkdcc",71,1,"turquoise"
"1978","Pkm",5,2,"blue"
"1979","Pkn1",20,2,"blue"
"1980","Pkn2",196,1,"turquoise"
"1981","Pkp4",6,7,"black"
"1982","Pla2g16",6,15,"midnightblue"
"1983","Pla2g4b",8,7,"black"
"1984","Pla2g6",18,3,"brown"
"1985","Plag1",7,7,"black"
"1986","Plagl2",302,1,"turquoise"
"1987","Plbd2",164,2,"blue"
"1988","Plcd1",12,2,"blue"
"1989","Plch2",30,7,"black"
"1990","Pld3",3,8,"pink"
"1991","Plekha3",123,1,"turquoise"
"1992","Plekha5",38,2,"blue"
"1993","Plekhb1",13,11,"greenyellow"
"1994","Plekhg2",18,2,"blue"
"1995","Plekhg3",15,11,"greenyellow"
"1996","Plekhh1",18,14,"cyan"
"1997","Plekhm1",10,1,"turquoise"
"1998","Plekhm2",4,3,"brown"
"1999","Plekhm3",39,4,"yellow"
"2000","Pllp",5,11,"greenyellow"
"2001","Plp1",23,11,"greenyellow"
"2002","Plppr4",98,1,"turquoise"
"2003","Plxna1",32,4,"yellow"
"2004","Plxna3",5,3,"brown"
"2005","Plxnd1",6,2,"blue"
"2006","Pmepa1",62,1,"turquoise"
"2007","Pml",76,1,"turquoise"
"2008","Pmp22",12,14,"cyan"
"2009","Pmpca",36,2,"blue"
"2010","Pmpcb",31,12,"tan"
"2011","Pnck",23,4,"yellow"
"2012","Pnkd",25,2,"blue"
"2013","Pnma3",13,3,"brown"
"2014","Pnpla6",209,2,"blue"
"2015","Pnpla7",31,2,"blue"
"2016","Pnpla8",5,13,"salmon"
"2017","Pnrc1",317,1,"turquoise"
"2018","Pnrc2",429,1,"turquoise"
"2019","Podxl",9,17,"grey60"
"2020","Podxl2",2,8,"pink"
"2021","Pogk",82,1,"turquoise"
"2022","Polg",84,2,"blue"
"2023","Polh",6,5,"green"
"2024","Polr1a",141,1,"turquoise"
"2025","Polr1c",13,1,"turquoise"
"2026","Polr2b",4,5,"green"
"2027","Polr2d",18,1,"turquoise"
"2028","Polr2e",16,2,"blue"
"2029","Polr2f",5,2,"blue"
"2030","Polr3c",3,2,"blue"
"2031","Pomt1",17,2,"blue"
"2032","Pop1",263,1,"turquoise"
"2033","Pop4",154,2,"blue"
"2034","POU3F3",4,4,"yellow"
"2035","POU3F3_like",4,14,"cyan"
"2036","Ppcdc",9,2,"blue"
"2037","Ppdpf",36,2,"blue"
"2038","Ppfia2",12,4,"yellow"
"2039","Ppfia3",33,6,"red"
"2040","Ppfia4",20,3,"brown"
"2041","Ppib",121,2,"blue"
"2042","Ppid",9,4,"yellow"
"2043","Ppif",21,1,"turquoise"
"2044","Ppip5k1",6,6,"red"
"2045","Ppm1e",1,4,"yellow"
"2046","Ppm1m",21,1,"turquoise"
"2047","Ppme1",20,2,"blue"
"2048","Ppp1r12a",379,1,"turquoise"
"2049","Ppp1r14a",4,11,"greenyellow"
"2050","Ppp1r15a",14,10,"purple"
"2051","Ppp1r15b",221,1,"turquoise"
"2052","Ppp1r16a",39,2,"blue"
"2053","Ppp1r7",5,2,"blue"
"2054","Ppp1r8",22,1,"turquoise"
"2055","Ppp1r9a",5,3,"brown"
"2056","Ppp2r1a",21,8,"pink"
"2057","Ppp2r1b",392,1,"turquoise"
"2058","Ppp2r2b",86,2,"blue"
"2059","Ppp2r2c",4,6,"red"
"2060","Ppp2r5b",4,8,"pink"
"2061","Ppp4c",4,1,"turquoise"
"2062","Ppp4r3a",15,1,"turquoise"
"2063","PPP5C",85,2,"blue"
"2064","Pprc1",13,1,"turquoise"
"2065","Ppt2",5,4,"yellow"
"2066","Ppwd1",54,1,"turquoise"
"2067","Pqbp1",19,2,"blue"
"2068","Pqlc2",3,1,"turquoise"
"2069","Prcc",3,2,"blue"
"2070","Prdm2",284,1,"turquoise"
"2071","PRDM2_like_gene1607",151,1,"turquoise"
"2072","Prdx1",31,2,"blue"
"2073","Prdx2",64,2,"blue"
"2074","Prdx5",2,8,"pink"
"2075","Preb",159,1,"turquoise"
"2076","Prelid1",30,2,"blue"
"2077","Prelid3b",4,2,"blue"
"2078","Prepl",9,6,"red"
"2079","Prickle1",123,14,"cyan"
"2080","Prkaa2",42,1,"turquoise"
"2081","Prkaca",28,2,"blue"
"2082","Prkar1b",3,3,"brown"
"2083","Prkar2a",33,1,"turquoise"
"2084","Prkar2b",3,10,"purple"
"2085","Prkcb",5,6,"red"
"2086","Prkce",8,6,"red"
"2087","Prkcz",3,6,"red"
"2088","Prkrip1",141,1,"turquoise"
"2089","Prmt2",59,2,"blue"
"2090","Proca1",8,7,"black"
"2091","Proser1",414,1,"turquoise"
"2092","Prpf18",69,1,"turquoise"
"2093","Prpf3",15,1,"turquoise"
"2094","Prpf31",12,2,"blue"
"2095","Prpf40a",3,10,"purple"
"2096","Prpf40b",32,3,"brown"
"2097","Prpf8",117,2,"blue"
"2098","Prr14l",7,2,"blue"
"2099","PRR18_containing",22,11,"greenyellow"
"2100","Prr3",18,1,"turquoise"
"2101","Prr5l",13,14,"cyan"
"2102","Prrc1",51,1,"turquoise"
"2103","Prrt2",5,6,"red"
"2104","Prune1",11,12,"tan"
"2105","Prune2",8,9,"magenta"
"2106","Psap",25,2,"blue"
"2107","Psat1",3,15,"midnightblue"
"2108","Psd2",124,2,"blue"
"2109","Psen1",31,1,"turquoise"
"2110","Psenen",3,2,"blue"
"2111","Psma1",5,5,"green"
"2112","Psma3",63,2,"blue"
"2113","Psma4",40,2,"blue"
"2114","Psma5",10,2,"blue"
"2115","Psma6",8,2,"blue"
"2116","Psma7",68,2,"blue"
"2117","Psmb1",19,2,"blue"
"2118","Psmb2",57,2,"blue"
"2119","Psmb3",17,2,"blue"
"2120","Psmb4",48,2,"blue"
"2121","Psmb5",31,2,"blue"
"2122","Psmb6",145,2,"blue"
"2123","Psmb7",114,2,"blue"
"2124","Psmc1",11,2,"blue"
"2125","Psmc2",29,5,"green"
"2126","Psmc4",3,2,"blue"
"2127","Psmc6",13,5,"green"
"2128","Psmd12",10,5,"green"
"2129","Psmd13",62,2,"blue"
"2130","Psmd14",10,2,"blue"
"2131","Psmd2",99,2,"blue"
"2132","Psmd3",4,2,"blue"
"2133","Psmd4",9,2,"blue"
"2134","Psmd5",4,5,"green"
"2135","Psmd6",27,5,"green"
"2136","Psmd7",15,2,"blue"
"2137","Psmd8",42,2,"blue"
"2138","Psmd9",19,5,"green"
"2139","Psme1",22,2,"blue"
"2140","Ptcd1",269,1,"turquoise"
"2141","Ptch1",203,1,"turquoise"
"2142","Ptgds",7,16,"lightcyan"
"2143","Ptges2",4,2,"blue"
"2144","Ptgr2",32,3,"brown"
"2145","Pth1r",3,7,"black"
"2146","Ptov1",4,2,"blue"
"2147","Ptp4a2",31,2,"blue"
"2148","Ptpa",49,2,"blue"
"2149","Ptpn1",55,1,"turquoise"
"2150","Ptpn12",233,1,"turquoise"
"2151","Ptpn5",8,6,"red"
"2152","Ptpn9",10,4,"yellow"
