"","gene","r","module_color","module_n"
"6508","Robo4",0.317955916537014,"turquoise",1
"6509","Hepacam",0.776277225540943,"green",5
"6510","Ccdc15",0.72838775294729,"lightgreen",18
"6511","Slc37a2",0.52643862290979,"grey60",17
"6512","Pknox2",0.804416287163436,"darkred",21
"6513","Fez1",0.815923910044782,"yellow",4
"6514","Ei24",0.660803616450824,"yellow",4
"6515","Stt3a",0.629438317161363,"lightyellow",19
"6516","Znf2",0.844677110308554,"turquoise",1
"6517","FAHD2A_like",0.660762318269274,"yellow",4
"6518","Stard7",0.59133528923782,"blue",2
"6519","Tmem127",0.857721062682755,"white",27
"6520","Ciao1",-0.410791905648489,"grey",0
"6521","SNRNP200",0.899608408028581,"grey60",17
"6522","Arid5a",0.58168029101647,"yellow",4
"6523","Kansl3",0.771907927548776,"purple",10
"6524","Lman2l",0.810766948866137,"black",7
"6525","Cnnm4",0.803629034494158,"turquoise",1
"6526","Cnnm3",0.711953468093495,"turquoise",1
"6527","Sema4c",0.769924089537962,"purple",10
"6528","COX5B_like_gene22048",0.89356538080652,"blue",2
"6529","Actr1b",0.756573290293793,"blue",2
"6530","Tmem131",0.739933429670634,"midnightblue",15
"6531","Inpp4a",0.915007460143997,"brown",3
"6532","COA5_containing",0.724636692731181,"darkgrey",24
"6533","Unc50",0.596415891386551,"greenyellow",11
"6534","Mgat4a",0.842581723381984,"turquoise",1
"6535","Rtp5",0.745182512150997,"midnightblue",15
"6536","Pdcd1",0.65384374427954,"pink",8
"6537","D2hgdh",0.876216755692266,"salmon",13
"6538","Chd9",0.688005631280046,"turquoise",1
"6539","Dtymk",-0.300354347584554,"grey",0
"6540","Atg4b",0.68689626051943,"black",7
"6541","Thap4",0.781168600678035,"blue",2
"6542","THAP4_like",0.884852556092795,"blue",2
"6543","Bok",0.695814809061728,"green",5
"6544","LOC106145343",0.821081538619983,"blue",2
"6545","Stk25",0.631252597050334,"blue",2
"6546","Rbl2",0.936311989597101,"turquoise",1
"6547","Farp2",0.48238597301193,"lightgreen",18
"6548","Sept2",0.61625060904862,"darkturquoise",23
"6549","Hdlbp",0.52181026516155,"blue",2
"6550","Ppp1r7",0.821574744133133,"blue",2
"6551","Pask",0.582105745725667,"pink",8
"6552","Mterf4",0.66330928591156,"blue",2
"6553","Sned1",0.628764338073401,"purple",10
"6554","Aktip",0.631719619120084,"darkgreen",22
"6555","Kif1a",0.468551632247237,"pink",8
"6556","Capn10",0.734354296187431,"purple",10
"6557","Rnpepl1",0.782463541198158,"green",5
"6558","Dusp28",0.602516404089661,"darkred",21
"6559","Gpc1",0.753337074290687,"purple",10
