"","gene","n","module_n","module_color"
"2601","P4hb",32,20,"royalblue"
"2602","PABPC1L2B_like_gene25887",94,4,"yellow"
"2603","PABPC1L2B_like_gene25888",171,2,"blue"
"2604","Pabpc5",3,6,"red"
"2605","Pabpn1",14,12,"tan"
"2606","Pacrgl",26,4,"yellow"
"2607","Pacs1",44,2,"blue"
"2608","Pacs2",2,22,"darkgreen"
"2609","Pacsin1",124,9,"magenta"
"2610","Pacsin2",34,5,"green"
"2611","Padi2",4,1,"turquoise"
"2612","Pafah1b1",29,6,"red"
"2613","Pafah1b3",22,1,"turquoise"
"2614","Paics",25,1,"turquoise"
"2615","Paip1",7,1,"turquoise"
"2616","Paip2",152,1,"turquoise"
"2617","Pak1",24,3,"brown"
"2618","Pak2",4,4,"yellow"
"2619","Pak5",55,3,"brown"
"2620","Palm",9,9,"magenta"
"2621","Panx1",43,4,"yellow"
"2622","Panx2",7,22,"darkgreen"
"2623","Papd7",167,2,"blue"
"2624","Papolg",76,4,"yellow"
"2625","Papss1",44,1,"turquoise"
"2626","Paqr3",8,10,"purple"
"2627","Paqr6",6,21,"darkred"
"2628","Paqr7",6,1,"turquoise"
"2629","Pard3b",3,1,"turquoise"
"2630","Park7",24,1,"turquoise"
"2631","Parl",33,1,"turquoise"
"2632","Parn",39,1,"turquoise"
"2633","Pask",6,12,"tan"
"2634","Patj",52,5,"green"
"2635","Patl1",18,0,"grey"
"2636","Pax8",10,9,"magenta"
"2637","Paxx",9,18,"lightgreen"
"2638","Pbld",6,1,"turquoise"
"2639","Pbx1",38,3,"brown"
"2640","Pbx3",3,23,"darkturquoise"
"2641","Pc",9,1,"turquoise"
"2642","Pcbp2",20,1,"turquoise"
"2643","Pccb",14,1,"turquoise"
"2644","Pcdh1",257,2,"blue"
"2645","Pcdh19",3,2,"blue"
"2646","Pcdh8",13,2,"blue"
"2647","Pcdh9",4,13,"salmon"
"2648","PCDHGC4_like",3,18,"lightgreen"
"2649","Pcgf3",83,2,"blue"
"2650","Pcif1",7,8,"pink"
"2651","Pcmt1",19,6,"red"
"2652","Pcnp",12,1,"turquoise"
"2653","PCNP_G22272",13,1,"turquoise"
"2654","PCNP_gene12600",4,1,"turquoise"
"2655","PCNP_like_G35246",13,1,"turquoise"
"2656","Pcnx1",3,33,"darkolivegreen"
"2657","Pcnx2",7,15,"midnightblue"
"2658","Pcnx3",25,12,"tan"
"2659","Pcp4l1",2,5,"green"
"2660","Pcsk1n",1,14,"cyan"
"2661","Pcsk2",17,11,"greenyellow"
"2662","Pcsk5",68,1,"turquoise"
"2663","Pdap1",4,1,"turquoise"
"2664","Pdcd10",27,1,"turquoise"
"2665","Pdcd11",3,2,"blue"
"2666","Pdcd5",5,1,"turquoise"
"2667","Pdcd7",2,4,"yellow"
"2668","Pde10a",11,3,"brown"
"2669","Pde1a",70,3,"brown"
"2670","Pde1b",6,9,"magenta"
"2671","Pde2a",211,3,"brown"
"2672","Pde4dip",58,2,"blue"
"2673","Pde6d",82,1,"turquoise"
"2674","Pde7b",6,3,"brown"
"2675","Pdgfb",5,2,"blue"
"2676","Pdgfrb",3,12,"tan"
"2677","Pdhb",38,1,"turquoise"
"2678","Pdia3",8,1,"turquoise"
"2679","Pdia4",2,4,"yellow"
"2680","Pdk1",3,6,"red"
"2681","Pdk3",11,29,"saddlebrown"
"2682","Pdk4",131,4,"yellow"
"2683","Pdlim7",80,11,"greenyellow"
"2684","Pdp2",5,4,"yellow"
"2685","Pdpk1",18,2,"blue"
"2686","Pds5a",34,4,"yellow"
"2687","Pdxk",19,2,"blue"
"2688","Pdxp",8,3,"brown"
"2689","Pdzd11",5,5,"green"
"2690","Pdzd2",9,2,"blue"
"2691","Pdzd4",87,9,"magenta"
"2692","Pdzd8",2,23,"darkturquoise"
"2693","Peak1",8,2,"blue"
"2694","Peg3",1,21,"darkred"
"2695","Peli1",73,3,"brown"
"2696","Peli3",4,19,"lightyellow"
"2697","Penk",4,0,"grey"
"2698","Per2",52,4,"yellow"
"2699","Per3",18,4,"yellow"
"2700","Pet100",4,1,"turquoise"
"2701","Pex14",12,8,"pink"
"2702","Pex6",20,2,"blue"
"2703","Pex7",3,1,"turquoise"
"2704","Pfas",19,9,"magenta"
"2705","Pfdn1",85,1,"turquoise"
"2706","Pfdn4",4,1,"turquoise"
"2707","Pfdn6",20,1,"turquoise"
"2708","Pfkfb3",5,7,"black"
"2709","Pgam1",127,1,"turquoise"
"2710","Pgap1",11,29,"saddlebrown"
"2711","Pgbd5",250,2,"blue"
"2712","Pgd",56,20,"royalblue"
"2713","Pggt1b",64,4,"yellow"
"2714","Pgk1",24,1,"turquoise"
"2715","PGK1_G26565",19,6,"red"
"2716","Pgrmc1",125,1,"turquoise"
"2717","Phactr1",38,3,"brown"
"2718","PHACTR1_like",51,3,"brown"
"2719","Phactr2",4,1,"turquoise"
"2720","Phactr3",5,24,"darkgrey"
"2721","Phactr4",2,0,"grey"
"2722","Phb",5,5,"green"
"2723","Phb2",11,18,"lightgreen"
"2724","Phc1",7,12,"tan"
"2725","Phc2",29,2,"blue"
"2726","Phf12",4,12,"tan"
"2727","Phf13",28,2,"blue"
"2728","Phf20",12,3,"brown"
"2729","Phf20l1",34,4,"yellow"
"2730","Phf21a",39,2,"blue"
"2731","Phf24",50,11,"greenyellow"
"2732","Phf3",20,4,"yellow"
"2733","Phf6",27,4,"yellow"
"2734","Phf8",105,2,"blue"
"2735","Phip",4,33,"darkolivegreen"
"2736","Phkg2",17,20,"royalblue"
"2737","Phlpp1",4,0,"grey"
"2738","Phlpp2",40,4,"yellow"
"2739","Phrf1",43,2,"blue"
"2740","PHYH_containing_ENSSTOG00000031003",4,1,"turquoise"
"2741","PHYH_like",3,5,"green"
"2742","Phyhip",175,3,"brown"
"2743","Pi4ka",5,15,"midnightblue"
"2744","Pianp",46,2,"blue"
"2745","Pias1",11,2,"blue"
"2746","Pias4",8,2,"blue"
"2747","Pick1",1,18,"lightgreen"
"2748","Piezo1",3,7,"black"
"2749","Pigh",10,5,"green"
"2750","Pigk",2,1,"turquoise"
"2751","Pigm",44,4,"yellow"
"2752","Pigo",8,12,"tan"
"2753","Pigt",48,19,"lightyellow"
"2754","Pik3ca",12,29,"saddlebrown"
"2755","Pik3r1",9,3,"brown"
"2756","Pik3r2",41,11,"greenyellow"
"2757","Pik3r3",14,27,"white"
"2758","Pip4k2c",106,3,"brown"
"2759","Pip5k1a",49,3,"brown"
"2760","Pip5k1c",23,2,"blue"
"2761","PIR_like",3,1,"turquoise"
"2762","Pisd",63,2,"blue"
"2763","Pithd1",20,1,"turquoise"
"2764","Pitpnm2",242,2,"blue"
"2765","Pitpnm3",88,3,"brown"
"2766","Pja2",14,6,"red"
"2767","Pkd1",82,12,"tan"
"2768","Pkdcc",45,2,"blue"
"2769","Pkia",13,3,"brown"
"2770","Pkib",4,6,"red"
"2771","Pkig",23,3,"brown"
"2772","Pkm",20,1,"turquoise"
"2773","Pkn2",22,4,"yellow"
"2774","Pknox2",139,9,"magenta"
"2775","Pla2g16",28,5,"green"
"2776","Pla2g7",12,1,"turquoise"
"2777","Plbd2",31,8,"pink"
"2778","Plcb1",77,3,"brown"
"2779","Plcb4",17,5,"green"
"2780","Plcg1",65,15,"midnightblue"
"2781","Plch1",29,5,"green"
"2782","Plch2",151,9,"magenta"
"2783","Plcl1",7,10,"purple"
"2784","Pld3",2,14,"cyan"
"2785","Plekha1",10,6,"red"
"2786","Plekha3",46,4,"yellow"
"2787","Plekha6",8,17,"grey60"
"2788","Plekhb1",7,21,"darkred"
"2789","Plekhb2",29,6,"red"
"2790","Plekhd1",26,26,"darkorange"
"2791","Plekhg2",2,19,"lightyellow"
"2792","Plekhg3",3,8,"pink"
"2793","Plekhg5",3,11,"greenyellow"
"2794","Plekhh1",4,17,"grey60"
"2795","Plekhm1",63,2,"blue"
"2796","Plekhm2",3,9,"magenta"
"2797","Plekhm3",8,4,"yellow"
"2798","Plk2",143,3,"brown"
"2799","Pllp",13,5,"green"
"2800","Plpp1",26,1,"turquoise"
"2801","Plpp2",4,26,"darkorange"
"2802","Plpp3",10,5,"green"
"2803","Plppr2",4,11,"greenyellow"
"2804","Plppr4",126,3,"brown"
"2805","Plppr5",10,16,"lightcyan"
"2806","Plscr3",9,12,"tan"
"2807","Plxdc2",3,5,"green"
"2808","Plxna1",155,2,"blue"
"2809","Plxna2",148,2,"blue"
"2810","PLXNA2",19,2,"blue"
"2811","Plxna3",14,12,"tan"
"2812","Plxna4",91,2,"blue"
"2813","Plxnc1",10,3,"brown"
"2814","Plxnd1",94,2,"blue"
"2815","Pmp22",5,5,"green"
"2816","Pmpca",4,20,"royalblue"
"2817","Pmpcb",13,1,"turquoise"
"2818","Pnck",37,3,"brown"
"2819","Pnkd",25,26,"darkorange"
"2820","Pnma6a",11,5,"green"
"2821","PNMA6E_containing",16,5,"green"
"2822","Pnn",5,12,"tan"
"2823","Pnpla2",48,2,"blue"
"2824","Pnpla6",5,31,"paleturquoise"
"2825","Pnpla7",13,8,"pink"
"2826","PNPLA8_containing",23,6,"red"
"2827","Pnpt1",3,10,"purple"
"2828","Pnrc1",86,4,"yellow"
"2829","Poc1b",2,4,"yellow"
"2830","Pogk",32,2,"blue"
"2831","Pold4",46,1,"turquoise"
"2832","Polg",3,11,"greenyellow"
"2833","Polh",2,20,"royalblue"
"2834","Polk",7,4,"yellow"
"2835","Polr1a",138,2,"blue"
"2836","Polr2a",10,17,"grey60"
"2837","Polr2b",36,1,"turquoise"
"2838","Polr2e",9,1,"turquoise"
"2839","Polr2f",7,1,"turquoise"
"2840","Polr2k",95,1,"turquoise"
"2841","Polr3c",2,19,"lightyellow"
"2842","Polr3e",14,2,"blue"
"2843","Polr3f",2,1,"turquoise"
"2844","Pom121c",21,7,"black"
"2845","Pomgnt1",6,9,"magenta"
"2846","Pomp",6,1,"turquoise"
"2847","Pomt1",1,8,"pink"
"2848","Pomt2",11,7,"black"
"2849","Pon2",33,1,"turquoise"
"2850","Pop1",145,4,"yellow"
"2851","Pop4",132,1,"turquoise"
"2852","Pop7",18,18,"lightgreen"
"2853","Pou2f1",57,2,"blue"
"2854","Ppa1",4,1,"turquoise"
"2855","Ppard",19,2,"blue"
"2856","Ppcdc",20,1,"turquoise"
"2857","Ppfia1",51,2,"blue"
"2858","Ppfia2",43,3,"brown"
"2859","Ppfia3",53,9,"magenta"
"2860","Ppfia4",2,31,"paleturquoise"
"2861","Ppib",113,1,"turquoise"
"2862","Ppid",1,0,"grey"
"2863","Ppif",15,4,"yellow"
"2864","Ppil1",61,1,"turquoise"
"2865","Ppil2",12,8,"pink"
"2866","Ppip5k1",4,8,"pink"
"2867","Ppm1f",5,2,"blue"
"2868","Ppm1h",22,3,"brown"
"2869","Ppm1k",10,3,"brown"
"2870","Ppm1m",10,4,"yellow"
"2871","Ppme1",7,8,"pink"
"2872","Ppp1cb",58,6,"red"
"2873","Ppp1r11",6,8,"pink"
"2874","Ppp1r12a",160,4,"yellow"
"2875","Ppp1r14a",10,1,"turquoise"
"2876","Ppp1r15a",5,18,"lightgreen"
"2877","Ppp1r15b",229,4,"yellow"
"2878","Ppp1r1a",5,3,"brown"
"2879","Ppp1r1b",15,3,"brown"
"2880","PPP1R2_like",11,6,"red"
"2881","Ppp1r21",3,3,"brown"
"2882","Ppp1r37",26,2,"blue"
"2883","Ppp1r9a",5,13,"salmon"
"2884","Ppp1r9b",77,9,"magenta"
"2885","Ppp2ca",2,6,"red"
"2886","Ppp2cb",28,1,"turquoise"
"2887","Ppp2r1b",4,4,"yellow"
"2888","Ppp2r2b",2,18,"lightgreen"
"2889","Ppp2r2c",96,9,"magenta"
"2890","Ppp2r3c",35,1,"turquoise"
"2891","Ppp3ca",102,3,"brown"
"2892","Ppp3cb",34,3,"brown"
"2893","Ppp3r1",23,3,"brown"
"2894","Ppp4r3a",5,4,"yellow"
"2895","PPP5C",11,8,"pink"
"2896","Ppp6r1",11,2,"blue"
"2897","Ppp6r2",3,11,"greenyellow"
"2898","Pprc1",54,2,"blue"
"2899","Ppt1",34,1,"turquoise"
"2900","Ppt2",8,2,"blue"
"2901","Ppwd1",3,4,"yellow"
"2902","Pqbp1",54,1,"turquoise"
"2903","Pqlc2",9,7,"black"
"2904","Prdm15",125,2,"blue"
"2905","Prdm2",67,2,"blue"
"2906","PRDM2_like_gene1607",118,2,"blue"
"2907","Prdm5",20,5,"green"
"2908","Prdm8",119,3,"brown"
"2909","Prdx1",171,1,"turquoise"
"2910","Prdx2",152,1,"turquoise"
"2911","Prdx5",2,1,"turquoise"
"2912","Preb",141,4,"yellow"
"2913","Prelid1",8,1,"turquoise"
"2914","Prelid3b",5,1,"turquoise"
"2915","Prelp",3,3,"brown"
"2916","Prepl",11,1,"turquoise"
"2917","Prickle1",131,3,"brown"
"2918","Prickle2",27,3,"brown"
"2919","PRICKLE2_containing",49,3,"brown"
"2920","Prima1",3,5,"green"
"2921","Prkaa2",34,4,"yellow"
"2922","Prkaca",3,19,"lightyellow"
"2923","Prkacb",33,6,"red"
"2924","Prkag1",56,5,"green"
"2925","Prkar1a",18,6,"red"
"2926","Prkar1b",39,3,"brown"
"2927","Prkar2a",7,4,"yellow"
"2928","Prkar2b",2,3,"brown"
"2929","Prkca",5,3,"brown"
"2930","Prkcb",11,3,"brown"
"2931","Prkce",172,3,"brown"
"2932","Prkcg",121,3,"brown"
"2933","Prkcz",28,9,"magenta"
"2934","Prkd3",30,10,"purple"
"2935","Prkra",18,10,"purple"
"2936","Prkrip1",102,4,"yellow"
"2937","Prlr",3,0,"grey"
"2938","Prmt2",3,1,"turquoise"
"2939","Prmt8",45,3,"brown"
"2940","Prnp",50,1,"turquoise"
"2941","Proser1",253,2,"blue"
"2942","Proser3",50,2,"blue"
"2943","Prpf19",23,5,"green"
"2944","Prpf31",13,1,"turquoise"
"2945","Prpf38b",9,4,"yellow"
"2946","Prpf40a",12,1,"turquoise"
"2947","Prpf8",14,19,"lightyellow"
"2948","Prr12",61,15,"midnightblue"
"2949","Prr13",68,5,"green"
"2950","Prr14",23,12,"tan"
"2951","PRR18_containing",2,21,"darkred"
"2952","Prr3",11,2,"blue"
"2953","Prr36",4,11,"greenyellow"
"2954","Prr7",4,11,"greenyellow"
"2955","Prrc2a",25,15,"midnightblue"
"2956","Prrc2b",24,15,"midnightblue"
"2957","Prrc2c",7,12,"tan"
"2958","Prrg3",9,2,"blue"
"2959","Prrt1",37,11,"greenyellow"
"2960","Prrt2",20,11,"greenyellow"
"2961","Prrt3",13,11,"greenyellow"
"2962","Prtfdc1",6,1,"turquoise"
"2963","Prune2",81,5,"green"
"2964","Psap",13,1,"turquoise"
"2965","Psat1",16,1,"turquoise"
"2966","Psd",165,3,"brown"
"2967","Psd2",17,5,"green"
"2968","Psd3",70,3,"brown"
"2969","Psenen",19,1,"turquoise"
"2970","Psma1",72,1,"turquoise"
"2971","Psma2",62,1,"turquoise"
"2972","Psma3",225,1,"turquoise"
"2973","Psma4",46,1,"turquoise"
"2974","Psma5",4,1,"turquoise"
"2975","Psma6",80,1,"turquoise"
"2976","Psma7",4,1,"turquoise"
"2977","Psmb1",11,1,"turquoise"
"2978","Psmb10",98,1,"turquoise"
"2979","Psmb2",48,1,"turquoise"
"2980","Psmb3",31,1,"turquoise"
"2981","Psmb4",217,1,"turquoise"
"2982","Psmb5",34,1,"turquoise"
"2983","Psmb6",135,1,"turquoise"
"2984","Psmb7",52,1,"turquoise"
"2985","Psmc1",18,20,"royalblue"
"2986","Psmc2",151,1,"turquoise"
"2987","Psmc4",15,20,"royalblue"
"2988","Psmc6",92,1,"turquoise"
"2989","Psmd12",103,1,"turquoise"
"2990","Psmd13",167,1,"turquoise"
"2991","Psmd14",32,1,"turquoise"
"2992","Psmd2",11,20,"royalblue"
"2993","Psmd3",27,8,"pink"
"2994","Psmd4",116,1,"turquoise"
"2995","Psmd7",79,1,"turquoise"
"2996","Psmd8",63,1,"turquoise"
"2997","Psmd9",5,20,"royalblue"
"2998","Psme1",3,1,"turquoise"
"2999","Psme2",10,1,"turquoise"
"3000","Psmg4",5,1,"turquoise"
"3001","Pspc1",6,1,"turquoise"
"3002","Ptbp1",3,7,"black"
"3003","Ptcd1",84,2,"blue"
"3004","Ptch1",216,4,"yellow"
"3005","Ptch2",29,2,"blue"
"3006","PTCHD4_containing",6,4,"yellow"
"3007","Pten",5,3,"brown"
"3008","Ptges3",2,1,"turquoise"
"3009","Ptgr2",27,1,"turquoise"
"3010","Ptk2",3,2,"blue"
"3011","Ptk2b",202,3,"brown"
"3012","Ptma",15,1,"turquoise"
"3013","Ptp4a1",11,6,"red"
"3014","Ptp4a2",10,1,"turquoise"
"3015","Ptpn1",214,2,"blue"
"3016","Ptpn14",66,3,"brown"
"3017","Ptpn23",35,12,"tan"
"3018","Ptpn3",8,3,"brown"
"3019","Ptpn4",2,29,"saddlebrown"
"3020","Ptpn5",45,9,"magenta"
"3021","Ptpn9",21,2,"blue"
"3022","Ptpra",8,24,"darkgrey"
"3023","Ptprf",17,2,"blue"
"3024","Ptprj",29,3,"brown"
"3025","Ptprs",29,15,"midnightblue"
"3026","Ptprt",31,9,"magenta"
"3027","Ptpru",8,15,"midnightblue"
"3028","Puf60",122,1,"turquoise"
"3029","Pum1",4,2,"blue"
"3030","Pura",28,29,"saddlebrown"
"3031","Pvalb",11,5,"green"
"3032","Pwp1",3,1,"turquoise"
"3033","Pwp2",5,7,"black"
"3034","Pwwp2a",96,4,"yellow"
"3035","Pxdn",30,11,"greenyellow"
"3036","Pxk",19,27,"white"
"3037","Pxmp2",4,1,"turquoise"
"3038","Pxmp4",5,2,"blue"
"3039","Pxn",3,12,"tan"
"3040","Pxylp1",3,2,"blue"
"3041","Pycr2",97,1,"turquoise"
"3042","Pygb",26,1,"turquoise"
"3043","Pygo1",61,4,"yellow"
"3044","Pygo2",168,2,"blue"
"3045","Pyroxd1",30,1,"turquoise"
"3046","Qki",61,1,"turquoise"
"3047","Qpct",64,1,"turquoise"
"3048","Qrich1",9,19,"lightyellow"
"3049","Qsox2",4,2,"blue"
"3050","Qtrt2",6,3,"brown"
"3051","R3hcc1",37,18,"lightgreen"
"3052","R3hcc1l",48,4,"yellow"
"3053","R3hdm1",192,3,"brown"
"3054","R3hdm2",39,11,"greenyellow"
"3055","Rab10",135,1,"turquoise"
"3056","Rab11a",28,1,"turquoise"
"3057","Rab11b",12,22,"darkgreen"
"3058","Rab11fip2",113,3,"brown"
"3059","Rab11fip3",65,2,"blue"
"3060","Rab11fip4",5,11,"greenyellow"
"3061","Rab12",37,6,"red"
"3062","Rab14",6,6,"red"
"3063","Rab15",76,3,"brown"
"3064","Rab18",62,6,"red"
"3065","Rab1a",17,1,"turquoise"
"3066","Rab21",7,6,"red"
"3067","Rab22a",4,5,"green"
"3068","Rab26",7,9,"magenta"
"3069","Rab2a",81,6,"red"
"3070","Rab33b",3,1,"turquoise"
"3071","Rab36",46,2,"blue"
"3072","Rab37",30,5,"green"
"3073","Rab3gap1",27,1,"turquoise"
"3074","Rab40c",296,2,"blue"
"3075","Rab4a",7,1,"turquoise"
"3076","Rab4b",4,1,"turquoise"
"3077","Rab5a",84,1,"turquoise"
"3078","Rab5b",13,5,"green"
"3079","Rab5c",91,1,"turquoise"
"3080","Rab6a",34,1,"turquoise"
"3081","Rab6b",11,3,"brown"
"3082","Rab7a",4,8,"pink"
"3083","Rabggta",3,22,"darkgreen"
"3084","Rabl2b",8,8,"pink"
"3085","Rabl3",10,5,"green"
"3086","Rabl6",3,14,"cyan"
"3087","Rac1",87,1,"turquoise"
"3088","Rack1",56,1,"turquoise"
"3089","Rad54l2",8,2,"blue"
"3090","Radil",53,4,"yellow"
"3091","Rai1",64,2,"blue"
"3092","Ralb",5,1,"turquoise"
"3093","Ralgapa1",2,5,"green"
"3094","Ralgds",22,2,"blue"
"3095","Ralgps1",115,2,"blue"
"3096","RALYL_like_gene18440",18,5,"green"
"3097","Ramp1",24,1,"turquoise"
"3098","Ran",13,1,"turquoise"
"3099","Ranbp1",31,1,"turquoise"
"3100","Ranbp10",162,2,"blue"
"3101","Rap1a",109,1,"turquoise"
"3102","Rap1b",5,6,"red"
"3103","Rap1gap",19,2,"blue"
"3104","Rap1gap2",17,3,"brown"
"3105","Rap1gds1",5,5,"green"
"3106","Rap2b",37,3,"brown"
"3107","Rap2c",3,6,"red"
"3108","Rapgef2",56,3,"brown"
"3109","Rapgef4",5,3,"brown"
"3110","Rapgef5",73,3,"brown"
"3111","Rapgefl1",253,3,"brown"
"3112","Rars2",3,5,"green"
"3113","Rasa1",13,3,"brown"
"3114","Rasa2",5,3,"brown"
"3115","Rasal1",137,3,"brown"
"3116","Rasd1",41,2,"blue"
"3117","Rasd2",8,9,"magenta"
"3118","Rasgef1a",85,3,"brown"
"3119","Rasgrf1",15,9,"magenta"
"3120","Rasgrf2",124,3,"brown"
"3121","Rasgrp1",188,3,"brown"
"3122","Rasl10a",18,3,"brown"
"3123","Rasl11a",31,2,"blue"
"3124","Rasl11b",85,3,"brown"
"3125","Rassf1",38,2,"blue"
"3126","Rassf2",43,5,"green"
"3127","Rassf5",92,2,"blue"
"3128","Rassf8",19,10,"purple"
"3129","Raver1",6,12,"tan"
"3130","Raver2",47,4,"yellow"
"3131","Rbbp5",7,2,"blue"
"3132","RBBP7",7,1,"turquoise"
"3133","Rbfox1",46,3,"brown"
"3134","Rbfox3",120,11,"greenyellow"
"3135","Rbl2",79,4,"yellow"
"3136","Rbm10",12,2,"blue"
"3137","Rbm12b",7,4,"yellow"
"3138","Rbm14",30,2,"blue"
"3139","Rbm24",79,3,"brown"
"3140","Rbm26",7,3,"brown"
"3141","Rbm3",1,1,"turquoise"
"3142","Rbm33",3,19,"lightyellow"
"3143","Rbm34",11,6,"red"
"3144","RBM4_like",97,2,"blue"
"3145","RBM4B",33,4,"yellow"
"3146","Rbm5",7,2,"blue"
"3147","Rbm8a",10,20,"royalblue"
"3148","Rbms1",3,27,"white"
"3149","Rbms3",14,5,"green"
"3150","Rbmx",9,4,"yellow"
"3151","Rbpj",9,4,"yellow"
"3152","Rbsn",21,2,"blue"
"3153","Rcan1",4,23,"darkturquoise"
"3154","Rcan2",17,5,"green"
"3155","Rcan3",34,27,"white"
"3156","Rcbtb1",16,10,"purple"
"3157","Rcc1l",192,4,"yellow"
"3158","Rcn1",8,1,"turquoise"
"3159","Rcn2",46,6,"red"
"3160","Rcor2",45,2,"blue"
"3161","Reep5",30,1,"turquoise"
"3162","Rell2",4,1,"turquoise"
"3163","Relt",29,26,"darkorange"
"3164","REPS2_like",17,3,"brown"
"3165","Rer1",18,1,"turquoise"
"3166","Rere",62,2,"blue"
"3167","Resp18",46,1,"turquoise"
"3168","Ret",29,5,"green"
"3169","Rev3l",9,25,"orange"
"3170","Rexo1",15,2,"blue"
"3171","Rexo4",48,2,"blue"
"3172","Rffl",10,0,"grey"
"3173","Rfk",5,1,"turquoise"
"3174","Rfwd3",263,4,"yellow"
"3175","Rfx1",166,2,"blue"
"3176","Rfx4",4,20,"royalblue"
"3177","Rfx5",2,10,"purple"
"3178","Rfx7",8,4,"yellow"
"3179","Rfxap",99,4,"yellow"
"3180","Rgl1",5,3,"brown"
"3181","Rgma",82,1,"turquoise"
"3182","Rgmb",17,2,"blue"
"3183","Rgs12",3,3,"brown"
"3184","Rgs14",211,3,"brown"
"3185","Rgs4",58,3,"brown"
"3186","Rgs7",22,3,"brown"
"3187","Rgs7bp",3,3,"brown"
"3188","Rgs8",4,21,"darkred"
"3189","RGS9_like",11,2,"blue"
"3190","Rheb",18,1,"turquoise"
"3191","Rhno1",8,1,"turquoise"
"3192","Rhoa",132,1,"turquoise"
"3193","Rhobtb1",21,3,"brown"
"3194","Rhobtb2",71,3,"brown"
"3195","Rhof",22,2,"blue"
"3196","Rhog",31,5,"green"
"3197","Rhoq",206,10,"purple"
"3198","Rhot1",13,1,"turquoise"
"3199","Rhot2",7,12,"tan"
"3200","Rhou",21,3,"brown"
"3201","Rida",20,1,"turquoise"
"3202","Rif1",20,25,"orange"
"3203","Rimbp2",118,2,"blue"
"3204","Rims2",6,3,"brown"
"3205","Rin1",24,3,"brown"
"3206","Rin2",14,4,"yellow"
"3207","Riok3",30,10,"purple"
"3208","Ripor1",76,2,"blue"
"3209","Rlbp1",4,1,"turquoise"
"3210","Rlim",3,6,"red"
"3211","Rmnd5a",5,2,"blue"
"3212","Rnasek",6,1,"turquoise"
"3213","Rnaset2",12,1,"turquoise"
"3214","Rnd2",3,21,"darkred"
"3215","Rnf11",61,6,"red"
"3216","Rnf111",269,4,"yellow"
"3217","Rnf112",122,2,"blue"
"3218","Rnf114",5,10,"purple"
"3219","Rnf115",57,1,"turquoise"
"3220","Rnf121",9,4,"yellow"
"3221","Rnf123",5,8,"pink"
"3222","Rnf128",6,1,"turquoise"
"3223","Rnf130",4,4,"yellow"
"3224","Rnf138",9,6,"red"
"3225","Rnf139",6,1,"turquoise"
"3226","Rnf149",14,4,"yellow"
"3227","Rnf150",43,3,"brown"
"3228","Rnf165",109,2,"blue"
"3229","Rnf166",84,2,"blue"
"3230","Rnf185",13,18,"lightgreen"
"3231","Rnf19a",7,4,"yellow"
"3232","Rnf208",2,14,"cyan"
"3233","Rnf215",3,4,"yellow"
"3234","Rnf216",49,2,"blue"
"3235","Rnf219",77,4,"yellow"
"3236","Rnf24",211,4,"yellow"
"3237","Rnf26",20,8,"pink"
"3238","Rnf31",8,12,"tan"
"3239","Rnf38",2,16,"lightcyan"
"3240","Rnf4",16,7,"black"
"3241","Rnf44",114,2,"blue"
"3242","Rnh1",34,1,"turquoise"
"3243","Rnpepl1",3,15,"midnightblue"
"3244","Rock2",46,3,"brown"
"3245","Rogdi",4,8,"pink"
"3246","Romo1",20,1,"turquoise"
"3247","Rora",5,29,"saddlebrown"
"3248","Rpa3",23,1,"turquoise"
"3249","Rpain",3,3,"brown"
"3250","Rpe65",30,1,"turquoise"
"3251","Rpgrip1l",8,4,"yellow"
"3252","Rpia",125,4,"yellow"
"3253","Rpl10",37,1,"turquoise"
"3254","Rpl10a",60,1,"turquoise"
"3255","RPL10A",54,1,"turquoise"
"3256","Rpl11",15,1,"turquoise"
"3257","Rpl12",112,1,"turquoise"
"3258","Rpl13",4,1,"turquoise"
"3259","Rpl13a",42,1,"turquoise"
"3260","Rpl14",45,1,"turquoise"
"3261","Rpl15",121,1,"turquoise"
"3262","RPL17_gene6625",50,1,"turquoise"
"3263","Rpl18",21,1,"turquoise"
"3264","Rpl18a",33,1,"turquoise"
"3265","Rpl19",211,1,"turquoise"
"3266","Rpl21",22,1,"turquoise"
"3267","RPL21_gene15619",44,1,"turquoise"
"3268","Rpl22",37,6,"red"
"3269","Rpl23",29,1,"turquoise"
"3270","Rpl23a",11,1,"turquoise"
"3271","Rpl26",64,1,"turquoise"
"3272","Rpl27",99,1,"turquoise"
"3273","Rpl27a",83,1,"turquoise"
"3274","RPL27A_containing_G5064",2,1,"turquoise"
"3275","Rpl28",10,1,"turquoise"
"3276","Rpl29",6,1,"turquoise"
"3277","Rpl3",90,1,"turquoise"
"3278","RPL30_like_gene6161",43,1,"turquoise"
"3279","Rpl31",30,1,"turquoise"
"3280","Rpl32",6,1,"turquoise"
"3281","Rpl34",31,1,"turquoise"
"3282","Rpl35",54,1,"turquoise"
"3283","Rpl35a",33,1,"turquoise"
"3284","Rpl36",16,1,"turquoise"
"3285","Rpl36a",45,1,"turquoise"
"3286","Rpl36al",2,1,"turquoise"
"3287","Rpl38",32,1,"turquoise"
"3288","Rpl39",25,1,"turquoise"
"3289","RPL39_like_gene618",6,1,"turquoise"
"3290","Rpl4",49,1,"turquoise"
"3291","RPL41_G28914",52,1,"turquoise"
