"","gene","n","module_n","module_color"
"2133","Mast1",2,8,"pink"
"2134","Mast4",16,1,"turquoise"
"2135","Mat2a",63,1,"turquoise"
"2136","Matr3",2,3,"brown"
"2137","Mau2",7,1,"turquoise"
"2138","Mavs",29,1,"turquoise"
"2139","Max",63,1,"turquoise"
"2140","Maz",21,7,"black"
"2141","Mbd3",4,4,"yellow"
"2142","Mbd6",5,10,"purple"
"2143","Mblac2",3,1,"turquoise"
"2144","Mbnl1",11,1,"turquoise"
"2145","Mbnl2",6,6,"red"
"2146","Mboat2",18,1,"turquoise"
"2147","Mbp",13,5,"green"
"2148","Mcc",83,1,"turquoise"
"2149","Mcee",6,4,"yellow"
"2150","Mcf2l",10,5,"green"
"2151","Mcf2l2",70,1,"turquoise"
"2152","Mcm7",3,10,"purple"
"2153","Mcrip1",52,2,"blue"
"2154","Mcrs1",44,2,"blue"
"2155","Mcub",3,2,"blue"
"2156","Mdc1",9,18,"lightgreen"
"2157","Mdga1",8,3,"brown"
"2158","Mdh1",18,4,"yellow"
"2159","Mdh2",302,2,"blue"
"2160","Mdm1",18,1,"turquoise"
"2161","Mdm2",22,1,"turquoise"
"2162","Mdm4",17,6,"red"
"2163","Mdn1",222,1,"turquoise"
"2164","Me3",16,3,"brown"
"2165","Mea1",19,2,"blue"
"2166","Meaf6",55,3,"brown"
"2167","Mecp2",70,3,"brown"
"2168","Med1",9,1,"turquoise"
"2169","Med12",9,8,"pink"
"2170","Med12l",26,3,"brown"
"2171","Med13",245,1,"turquoise"
"2172","Med13l",164,1,"turquoise"
"2173","Med14",4,3,"brown"
"2174","Med22",6,7,"black"
"2175","Med23",5,19,"lightyellow"
"2176","Med27",35,2,"blue"
"2177","Med28",7,1,"turquoise"
"2178","Med29",11,2,"blue"
"2179","Mef2a",33,3,"brown"
"2180","Mef2d",7,19,"lightyellow"
"2181","MEG3_containing",10,5,"green"
"2182","Megf10",40,1,"turquoise"
"2183","Megf8",4,8,"pink"
"2184","Megf9",2,6,"red"
"2185","Mepce",36,7,"black"
"2186","Metap2",15,2,"blue"
"2187","Metazoa_SRP_ENSSTOG00000032958",4,5,"green"
"2188","Mettl14",40,1,"turquoise"
"2189","Mettl16",26,1,"turquoise"
"2190","Mettl22",83,2,"blue"
"2191","Mettl26",31,2,"blue"
"2192","Mex3c",283,1,"turquoise"
"2193","Mex3d",27,1,"turquoise"
"2194","Mfap3",118,1,"turquoise"
"2195","Mfap3l",86,1,"turquoise"
"2196","Mff",18,2,"blue"
"2197","Mfge8",2,5,"green"
"2198","Mfn1",58,6,"red"
"2199","Mfsd12",5,9,"magenta"
"2200","Mfsd14a",65,1,"turquoise"
"2201","Mfsd14b",3,1,"turquoise"
"2202","MFSD4B_like_gene19882",167,1,"turquoise"
"2203","Mfsd6",19,3,"brown"
"2204","Mga",159,1,"turquoise"
"2205","Mgat3",7,1,"turquoise"
"2206","Mgat4a",64,1,"turquoise"
"2207","Mgat5",83,3,"brown"
"2208","Mgea5",3,4,"yellow"
"2209","Mgrn1",3,2,"blue"
"2210","Mgst1",5,2,"blue"
"2211","Mgst3",106,2,"blue"
"2212","MIAT_containing",37,5,"green"
"2213","Mib1",44,6,"red"
"2214","Mib2",3,26,"darkorange"
"2215","Mical3",8,6,"red"
"2216","Mid1ip1",36,5,"green"
"2217","Mid2",93,3,"brown"
"2218","Mien1",7,4,"yellow"
"2219","Mier1",73,1,"turquoise"
"2220","Mier2",1,27,"white"
"2221","Mier3",218,1,"turquoise"
"2222","Mif",206,2,"blue"
"2223","Miga1",37,3,"brown"
"2224","Mindy2",179,1,"turquoise"
"2225","Mindy3",9,4,"yellow"
"2226","Mink1",5,8,"pink"
"2227","Minos1",14,4,"yellow"
"2228","Minpp1",14,1,"turquoise"
"2229","MIR100HG_like",75,1,"turquoise"
"2230","MIR124-2HG_containing",35,1,"turquoise"
"2231","MIR138-1",70,1,"turquoise"
"2232","MIR138-2_containing",32,1,"turquoise"
"2233","MIR219A2_containing_G23342",104,1,"turquoise"
"2234","MIR4453HG_containing_G11250",49,1,"turquoise"
"2235","MIR656_containing",101,1,"turquoise"
"2236","Mitd1",34,1,"turquoise"
"2237","Mkl2",99,1,"turquoise"
"2238","Mkln1",58,1,"turquoise"
"2239","Mknk1",62,7,"black"
"2240","Mknk2",6,7,"black"
"2241","Mlc1",27,5,"green"
"2242","Mlec",23,1,"turquoise"
"2243","Mlf1",3,2,"blue"
"2244","Mlf2",276,2,"blue"
"2245","Mllt1",5,7,"black"
"2246","Mllt11",8,2,"blue"
"2247","Mllt6",31,10,"purple"
"2248","Mlxip",8,18,"lightgreen"
"2249","Mmab",4,4,"yellow"
"2250","Mmadhc",9,2,"blue"
"2251","Mmd2",24,1,"turquoise"
"2252","Mmgt1",10,2,"blue"
"2253","Moap1",5,2,"blue"
"2254","Mob1a",165,1,"turquoise"
"2255","Mobp",55,5,"green"
"2256","Mog",10,5,"green"
"2257","Mogs",175,1,"turquoise"
"2258","Mon1b",19,1,"turquoise"
"2259","Mon2",22,6,"red"
"2260","Morc2",53,1,"turquoise"
"2261","Morc3",3,1,"turquoise"
"2262","Morc4",194,1,"turquoise"
"2263","MORF4L2",11,2,"blue"
"2264","Mospd3",25,4,"yellow"
"2265","Mpc1",30,4,"yellow"
"2266","Mpc2",5,4,"yellow"
"2267","Mpdz",32,6,"red"
"2268","Mphosph9",351,1,"turquoise"
"2269","Mpnd",45,2,"blue"
"2270","Mpp1",4,2,"blue"
"2271","Mpp5",54,1,"turquoise"
"2272","Mras",3,5,"green"
"2273","Mrc2",3,10,"purple"
"2274","MRFAP1",32,4,"yellow"
"2275","Mrpl1",21,2,"blue"
"2276","Mrpl10",126,2,"blue"
"2277","Mrpl11",3,2,"blue"
"2278","Mrpl12",11,2,"blue"
"2279","Mrpl14",10,4,"yellow"
"2280","Mrpl15",46,2,"blue"
"2281","Mrpl16",68,2,"blue"
"2282","Mrpl2",48,2,"blue"
"2283","Mrpl20",2,4,"yellow"
"2284","Mrpl22",27,2,"blue"
"2285","Mrpl23",78,4,"yellow"
"2286","Mrpl24",7,2,"blue"
"2287","Mrpl27",21,4,"yellow"
"2288","Mrpl38",53,2,"blue"
"2289","Mrpl4",21,2,"blue"
"2290","Mrpl40",70,2,"blue"
"2291","Mrpl48",5,4,"yellow"
"2292","Mrpl49",22,11,"greenyellow"
"2293","Mrpl51",45,4,"yellow"
"2294","Mrpl52",7,4,"yellow"
"2295","Mrpl54",88,2,"blue"
"2296","Mrpl55",20,2,"blue"
"2297","Mrpl58",13,4,"yellow"
"2298","Mrps15",54,2,"blue"
"2299","Mrps18b",91,2,"blue"
"2300","Mrps2",2,14,"cyan"
"2301","Mrps21",34,2,"blue"
"2302","Mrps25",25,4,"yellow"
"2303","Mrps27",3,4,"yellow"
"2304","Mrps36",9,2,"blue"
"2305","Mrps7",179,2,"blue"
"2306","Msantd2",11,5,"green"
"2307","Msantd4",35,1,"turquoise"
"2308","Msl1",36,1,"turquoise"
"2309","Msl2",152,1,"turquoise"
"2310","Msmo1",2,1,"turquoise"
"2311","Mt3",38,11,"greenyellow"
"2312","Mtch1",52,9,"magenta"
"2313","Mtcl1",4,1,"turquoise"
"2314","Mtdh",36,3,"brown"
"2315","Mtf1",158,1,"turquoise"
"2316","Mtf2",191,1,"turquoise"
"2317","Mtg1",4,4,"yellow"
"2318","Mtmr10",8,1,"turquoise"
"2319","Mtmr12",4,1,"turquoise"
"2320","MTMR3",5,3,"brown"
"2321","Mtmr4",31,3,"brown"
"2322","Mtmr6",9,0,"grey"
"2323","Mtmr7",44,2,"blue"
"2324","Mtmr9",119,3,"brown"
"2325","Mtor",65,3,"brown"
"2326","Mtpn",10,3,"brown"
"2327","Mtr",4,6,"red"
"2328","Mtrr",161,1,"turquoise"
"2329","Mtss1l",4,8,"pink"
"2330","Mtus1",42,1,"turquoise"
"2331","Mtx1",152,2,"blue"
"2332","Mvb12a",3,2,"blue"
"2333","Mxd4",39,1,"turquoise"
"2334","Mxi1",57,1,"turquoise"
"2335","Mycbp",3,2,"blue"
"2336","Mycbp2",25,3,"brown"
"2337","Mydgf",80,2,"blue"
"2338","Myef2",46,3,"brown"
"2339","Myh10",7,3,"brown"
"2340","Myh14",2,8,"pink"
"2341","Myh9",10,10,"purple"
"2342","Myl6",45,4,"yellow"
"2343","Myl6b",56,2,"blue"
"2344","Mynn",7,1,"turquoise"
"2345","Myo19",6,1,"turquoise"
"2346","Myo1e",3,1,"turquoise"
"2347","Myo5a",153,3,"brown"
"2348","Myo5b",32,12,"tan"
"2349","Myo5c",5,1,"turquoise"
"2350","Myo6",3,1,"turquoise"
"2351","Mysm1",6,6,"red"
"2352","Myt1l",13,3,"brown"
"2353","MZT2A_containing",3,2,"blue"
"2354","N4bp1",187,1,"turquoise"
"2355","N4bp2",8,1,"turquoise"
"2356","Naa10",18,4,"yellow"
"2357","Naa15",16,1,"turquoise"
"2358","Naa25",49,2,"blue"
"2359","Naa38",3,4,"yellow"
"2360","Naa60",13,9,"magenta"
"2361","Nabp2",4,4,"yellow"
"2362","Naca",90,4,"yellow"
"2363","Nadk",6,7,"black"
"2364","Nadk2",18,1,"turquoise"
"2365","Nagk",19,4,"yellow"
"2366","Nalcn",4,3,"brown"
"2367","Nap1l2",5,3,"brown"
"2368","Nap1l5",14,2,"blue"
"2369","Napa",190,2,"blue"
"2370","Napb",15,20,"royalblue"
"2371","Napepld",21,1,"turquoise"
"2372","Napg",37,2,"blue"
"2373","Narf",20,1,"turquoise"
"2374","Nars",8,3,"brown"
"2375","Nat8l",8,2,"blue"
"2376","Nav1",131,1,"turquoise"
"2377","Nav2",4,10,"purple"
"2378","Naxd",17,2,"blue"
"2379","Nbeal1",43,1,"turquoise"
"2380","NBEAL1",7,4,"yellow"
"2381","Nbeal2",5,10,"purple"
"2382","Ncald",3,20,"royalblue"
"2383","Ncam2",78,3,"brown"
"2384","NCAM2_containing_gene23294",38,3,"brown"
"2385","Ncaph2",20,2,"blue"
"2386","Ncdn",25,15,"midnightblue"
"2387","Nceh1",9,3,"brown"
"2388","Nckap1",30,3,"brown"
"2389","NCL_containing",2,24,"darkgrey"
"2390","Ncoa1",35,3,"brown"
"2391","Ncoa2",34,1,"turquoise"
"2392","Ncoa3",13,1,"turquoise"
"2393","Ncoa4",10,19,"lightyellow"
"2394","Ncoa6",10,1,"turquoise"
"2395","Ncoa7",20,3,"brown"
"2396","Ncor1",94,1,"turquoise"
"2397","Ndfip1",12,2,"blue"
"2398","Ndfip2",53,2,"blue"
"2399","Ndrg2",9,5,"green"
"2400","Ndrg3",26,2,"blue"
"2401","Ndrg4",5,15,"midnightblue"
"2402","Ndst2",7,4,"yellow"
"2403","Ndufa1",65,4,"yellow"
"2404","Ndufa10",237,2,"blue"
"2405","Ndufa11",194,2,"blue"
"2406","Ndufa13",59,4,"yellow"
"2407","Ndufa2",15,4,"yellow"
"2408","Ndufa3",41,4,"yellow"
"2409","Ndufa4",29,2,"blue"
"2410","Ndufa5",39,2,"blue"
"2411","Ndufa6",119,2,"blue"
"2412","Ndufa7",159,2,"blue"
"2413","Ndufa8",39,2,"blue"
"2414","Ndufab1",16,2,"blue"
"2415","Ndufaf3",3,2,"blue"
"2416","Ndufb10",10,4,"yellow"
"2417","Ndufb11",11,4,"yellow"
"2418","Ndufb2",8,2,"blue"
"2419","Ndufb4",37,4,"yellow"
"2420","Ndufb5",16,2,"blue"
"2421","Ndufb6",21,2,"blue"
"2422","Ndufb7",180,2,"blue"
"2423","Ndufb8",90,2,"blue"
"2424","Ndufb9",94,4,"yellow"
"2425","Ndufc2",77,4,"yellow"
"2426","Ndufs1",95,2,"blue"
"2427","Ndufs2",13,2,"blue"
"2428","Ndufs3",5,4,"yellow"
"2429","Ndufs4",20,4,"yellow"
"2430","Ndufs5",7,4,"yellow"
"2431","Ndufs7",57,2,"blue"
"2432","Ndufs8",29,2,"blue"
"2433","Ndufv1",15,2,"blue"
"2434","Ndufv2",18,4,"yellow"
"2435","Ndufv3",13,9,"magenta"
"2436","Necab1",6,3,"brown"
"2437","Necab2",21,9,"magenta"
"2438","Necap1",5,3,"brown"
"2439","Nedd4l",43,3,"brown"
"2440","Nedd8",49,4,"yellow"
"2441","Nek9",2,1,"turquoise"
"2442","Nelfe",61,2,"blue"
"2443","Nell2",3,2,"blue"
"2444","Nemf",62,6,"red"
"2445","Nenf",42,2,"blue"
"2446","Neo1",6,6,"red"
"2447","NET1_G3111",3,11,"greenyellow"
"2448","Neu3",159,1,"turquoise"
"2449","Nf1",15,6,"red"
"2450","Nfat5",222,1,"turquoise"
"2451","Nfatc3",150,1,"turquoise"
"2452","Nfe2l1",7,3,"brown"
"2453","Nfe2l2",160,1,"turquoise"
"2454","Nfia",8,1,"turquoise"
"2455","Nfic",4,10,"purple"
"2456","Nfkb1",112,1,"turquoise"
"2457","Nfkbib",26,2,"blue"
"2458","Nfkbil1",16,17,"grey60"
"2459","Nfkbiz",8,1,"turquoise"
"2460","Nfrkb",11,1,"turquoise"
"2461","Nfx1",2,1,"turquoise"
"2462","Nfxl1",22,1,"turquoise"
"2463","Nfya",29,1,"turquoise"
"2464","Nfyb",24,1,"turquoise"
"2465","Ngly1",4,0,"grey"
"2466","Nhlrc2",201,1,"turquoise"
"2467","Nhsl1",20,12,"tan"
"2468","Nhsl2",2,3,"brown"
"2469","Nicn1",3,4,"yellow"
"2470","Nifk",22,2,"blue"
"2471","Nin",181,1,"turquoise"
"2472","Ninj1",45,2,"blue"
"2473","Ninl",3,6,"red"
"2474","Nipa1",14,3,"brown"
"2475","Nipbl",245,1,"turquoise"
"2476","Nipsnap1",30,4,"yellow"
"2477","Nipsnap2",82,2,"blue"
"2478","Nkap",4,1,"turquoise"
"2479","Nkiras1",15,4,"yellow"
"2480","Nkiras2",128,1,"turquoise"
"2481","Nkrf",18,20,"royalblue"
"2482","Nktr",5,1,"turquoise"
"2483","Nkx2-2",10,1,"turquoise"
"2484","Nlrp1",4,1,"turquoise"
"2485","NME1",105,2,"blue"
"2486","Nme2",196,2,"blue"
"2487","Nme3",18,7,"black"
"2488","Nmnat2",76,3,"brown"
"2489","Nmral1",24,4,"yellow"
"2490","Nob1",3,16,"lightcyan"
"2491","Noc4l",31,2,"blue"
"2492","Nol3",2,2,"blue"
"2493","Nol7",8,2,"blue"
"2494","Nolc1",14,3,"brown"
"2495","Nop10",73,2,"blue"
"2496","Nop53",19,4,"yellow"
"2497","NORAD_G36492",3,3,"brown"
"2498","Nosip",6,4,"yellow"
"2499","Notch1",2,18,"lightgreen"
"2500","Notch2",7,1,"turquoise"
"2501","Nova1",3,3,"brown"
"2502","Npas3",2,18,"lightgreen"
"2503","NPAT",8,1,"turquoise"
"2504","Npdc1",57,9,"magenta"
"2505","Npepl1",14,4,"yellow"
"2506","Npff",8,7,"black"
"2507","Npm1",30,2,"blue"
"2508","NPM1_G37307",23,2,"blue"
"2509","Npr2",12,5,"green"
"2510","Nprl2",38,2,"blue"
"2511","Nptn",77,2,"blue"
"2512","Npy1r",8,1,"turquoise"
"2513","Nr1d2",3,1,"turquoise"
"2514","Nr1h2",57,2,"blue"
"2515","Nr3c1",22,1,"turquoise"
"2516","Nras",24,4,"yellow"
"2517","Nrbf2",10,1,"turquoise"
"2518","Nrbp2",8,5,"green"
"2519","Nrcam",22,3,"brown"
"2520","Nrdc",14,23,"darkturquoise"
"2521","Nrde2",28,15,"midnightblue"
"2522","Nrf1",17,1,"turquoise"
"2523","Nrg1",25,2,"blue"
"2524","Nrip1",44,6,"red"
"2525","Nrip3",118,3,"brown"
"2526","Nrp1",9,1,"turquoise"
"2527","Nrsn2",4,9,"magenta"
"2528","Nrxn1",21,3,"brown"
"2529","Nrxn2",3,15,"midnightblue"
"2530","Nrxn3",9,3,"brown"
"2531","Nsa2",7,2,"blue"
"2532","Nsd1",152,1,"turquoise"
"2533","Nsd2",108,1,"turquoise"
"2534","Nsd3",13,1,"turquoise"
"2535","Nsf",50,3,"brown"
"2536","Nsfl1c",14,2,"blue"
"2537","Nsg1",88,2,"blue"
"2538","Nsg2",15,9,"magenta"
"2539","Nsmce1",39,4,"yellow"
"2540","Nt5c3a",2,2,"blue"
"2541","Nt5c3b",49,2,"blue"
"2542","Nt5dc1",53,1,"turquoise"
"2543","Nt5dc2",19,12,"tan"
"2544","Ntmt1",30,2,"blue"
"2545","Ntrk2",5,1,"turquoise"
"2546","Ntrk3",5,18,"lightgreen"
"2547","Nuak1",22,3,"brown"
"2548","Nubp1",78,2,"blue"
"2549","Nubp2",5,4,"yellow"
"2550","Nucb1",13,2,"blue"
"2551","Nudc",35,11,"greenyellow"
"2552","Nudcd3",13,2,"blue"
"2553","NUDT16",130,13,"salmon"
"2554","Nudt18",31,2,"blue"
"2555","Nudt21",39,3,"brown"
"2556","Nudt7",5,1,"turquoise"
"2557","Nudt8",3,2,"blue"
"2558","Nudt9",52,1,"turquoise"
"2559","Nufip2",245,1,"turquoise"
"2560","Numa1",95,10,"purple"
"2561","Nup153",50,0,"grey"
"2562","Nup50",16,1,"turquoise"
"2563","Nup58",183,1,"turquoise"
"2564","Nup62",1,27,"white"
"2565","Nup98",89,1,"turquoise"
"2566","Nutf2",4,4,"yellow"
"2567","Nwd1",2,1,"turquoise"
"2568","Nxf1",33,5,"green"
"2569","Nxpe3",5,3,"brown"
"2570","Nxph4",5,20,"royalblue"
"2571","Oaz1",18,4,"yellow"
"2572","Ociad1",7,2,"blue"
"2573","Ocln",14,12,"tan"
"2574","Ocrl",41,3,"brown"
"2575","Odc1",3,2,"blue"
"2576","OGA",15,3,"brown"
"2577","Ogfod1",79,3,"brown"
"2578","Ogt",107,1,"turquoise"
"2579","Ola1",9,22,"darkgreen"
"2580","Olfm2",19,9,"magenta"
"2581","Olig1",7,4,"yellow"
"2582","Olig2",11,13,"salmon"
"2583","Opa1",31,3,"brown"
"2584","Opcml",110,3,"brown"
"2585","OPHN1",27,1,"turquoise"
"2586","Oplah",5,10,"purple"
"2587","Orai3",4,1,"turquoise"
"2588","Os9",7,2,"blue"
"2589","Osbpl1a",11,23,"darkturquoise"
"2590","Osbpl2",45,2,"blue"
"2591","Osbpl8",19,6,"red"
"2592","Osbpl9",75,2,"blue"
"2593","Ost4",8,2,"blue"
"2594","Otof",5,10,"purple"
"2595","Otub1",148,2,"blue"
"2596","Otud3",42,3,"brown"
"2597","Otud4",160,1,"turquoise"
"2598","Otud7b",29,1,"turquoise"
"2599","Oxa1l",18,2,"blue"
"2600","Oxld1",8,2,"blue"
"2601","Oxr1",45,3,"brown"
"2602","Oxsr1",207,1,"turquoise"
"2603","P2ry1",4,1,"turquoise"
"2604","P4ha1",71,1,"turquoise"
"2605","P4hb",38,2,"blue"
"2606","P4htm",18,2,"blue"
"2607","Pabpc1",12,4,"yellow"
"2608","PABPC1L2B_like_gene25888",6,1,"turquoise"
"2609","Pabpn1",47,5,"green"
"2610","Pacsin1",8,15,"midnightblue"
"2611","Pacsin3",26,5,"green"
"2612","Pafah1b1",111,3,"brown"
"2613","Pafah1b2",20,3,"brown"
"2614","Pafah1b3",76,2,"blue"
"2615","Pag1",35,1,"turquoise"
"2616","Pagr1",3,7,"black"
"2617","Pak1",9,20,"royalblue"
"2618","Pak2",4,1,"turquoise"
"2619","Pak3",46,3,"brown"
"2620","Palm",11,5,"green"
"2621","Pan2",2,8,"pink"
"2622","Pank3",125,1,"turquoise"
"2623","PANTR1_containing_ENSSTOG00000030227",11,7,"black"
"2624","Papola",79,1,"turquoise"
"2625","Papolg",126,1,"turquoise"
"2626","Pappa",61,3,"brown"
"2627","Paqr3",11,3,"brown"
"2628","Paqr6",28,5,"green"
"2629","Paqr9",5,3,"brown"
"2630","Parg",101,1,"turquoise"
"2631","Park7",108,4,"yellow"
"2632","Parm1",9,3,"brown"
"2633","Patj",7,2,"blue"
"2634","Patl1",81,1,"turquoise"
"2635","Paxbp1",29,1,"turquoise"
"2636","Paxip1",12,10,"purple"
"2637","Paxx",54,2,"blue"
"2638","Pbrm1",76,6,"red"
"2639","Pbx1",4,15,"midnightblue"
"2640","Pcbp1",5,2,"blue"
"2641","Pcbp3",4,0,"grey"
"2642","Pcbp4",21,8,"pink"
"2643","Pcdh1",4,1,"turquoise"
"2644","PCDH15_gene24548",4,6,"red"
"2645","Pcdh17",13,3,"brown"
"2646","Pcdh7",69,3,"brown"
"2647","Pcdh9",30,1,"turquoise"
"2648","PCDHA11_like",80,3,"brown"
"2649","Pced1a",3,26,"darkorange"
"2650","Pcf11",150,1,"turquoise"
"2651","Pcid2",7,2,"blue"
"2652","Pcif1",9,13,"salmon"
"2653","Pclo",86,3,"brown"
"2654","Pcnt",2,8,"pink"
"2655","Pcnx1",44,6,"red"
"2656","Pcsk1n",3,9,"magenta"
"2657","Pcsk2",79,3,"brown"
"2658","Pcsk5",4,23,"darkturquoise"
"2659","Pcsk7",4,5,"green"
"2660","Pcyox1",19,3,"brown"
"2661","Pcyt1a",4,3,"brown"
"2662","Pdap1",117,2,"blue"
"2663","PDAP1",41,2,"blue"
"2664","Pdcd11",83,1,"turquoise"
"2665","Pdcd5",14,4,"yellow"
"2666","Pdcd6",17,2,"blue"
"2667","Pdcl",4,1,"turquoise"
"2668","Pde4d",58,3,"brown"
"2669","Pde4dip",11,1,"turquoise"
"2670","Pde6d",29,4,"yellow"
"2671","Pde9a",8,7,"black"
"2672","Pdgfra",10,1,"turquoise"
"2673","PDHA1_containing",33,3,"brown"
"2674","Pdhb",28,2,"blue"
"2675","Pdia3",4,2,"blue"
"2676","Pdk2",161,2,"blue"
"2677","Pdk4",242,1,"turquoise"
"2678","Pdlim3",3,5,"green"
"2679","Pdlim7",4,0,"grey"
"2680","Pdp2",68,1,"turquoise"
"2681","Pdpk1",94,3,"brown"
"2682","Pdpr",13,3,"brown"
"2683","Pds5a",91,1,"turquoise"
"2684","Pds5b",13,3,"brown"
"2685","Pdxp",3,9,"magenta"
"2686","Pdzd8",64,3,"brown"
"2687","Pea15",17,5,"green"
"2688","Peak1",113,1,"turquoise"
"2689","Pebp1",11,4,"yellow"
"2690","Peg10",5,3,"brown"
"2691","Peg3",7,3,"brown"
"2692","Peli1",130,1,"turquoise"
"2693","Pelp1",3,2,"blue"
"2694","Penk",5,20,"royalblue"
"2695","Pepd",13,2,"blue"
"2696","Pes1",4,2,"blue"
"2697","Pet100",6,4,"yellow"
"2698","Pex14",37,2,"blue"
"2699","Pex16",11,2,"blue"
"2700","Pex19",3,17,"grey60"
"2701","Pex6",6,10,"purple"
"2702","Pfdn1",56,4,"yellow"
"2703","Pfdn2",9,4,"yellow"
"2704","Pfdn6",67,2,"blue"
"2705","Pfkfb3",14,1,"turquoise"
"2706","PFN2_containing",9,3,"brown"
"2707","Pgam1",83,2,"blue"
"2708","Pgap1",34,1,"turquoise"
"2709","Pgbd1",142,1,"turquoise"
"2710","Pgd",38,2,"blue"
"2711","Pgghg",3,4,"yellow"
"2712","Pggt1b",194,1,"turquoise"
"2713","Pgk1",50,2,"blue"
"2714","Pgls",53,2,"blue"
"2715","Pgm2l1",26,3,"brown"
"2716","Phactr2",81,3,"brown"
"2717","Phactr3",125,13,"salmon"
"2718","Phactr4",159,1,"turquoise"
"2719","Phb",36,2,"blue"
"2720","Phb2",241,2,"blue"
"2721","Phc1",9,8,"pink"
"2722","Phc2",4,7,"black"
"2723","Phc3",15,6,"red"
"2724","Phf1",3,9,"magenta"
"2725","Phf10",10,1,"turquoise"
"2726","Phf20l1",48,1,"turquoise"
"2727","Phf24",15,3,"brown"
"2728","Phf3",227,1,"turquoise"
"2729","Phf6",52,1,"turquoise"
"2730","Phf8",9,10,"purple"
"2731","Phip",8,1,"turquoise"
"2732","PHKA2_like",3,5,"green"
"2733","Phkg1",10,5,"green"
"2734","Phkg2",23,2,"blue"
"2735","Phldb1",3,8,"pink"
"2736","Phlpp1",3,1,"turquoise"
"2737","Phlpp2",57,3,"brown"
"2738","Phpt1",5,2,"blue"
"2739","Phtf2",6,6,"red"
"2740","PHYH_containing_ENSSTOG00000031003",2,4,"yellow"
"2741","PHYH_like",8,2,"blue"
"2742","Phyhip",4,2,"blue"
"2743","Pi4k2a",18,2,"blue"
"2744","Pi4ka",34,3,"brown"
"2745","Pias1",14,3,"brown"
"2746","Pias2",24,1,"turquoise"
"2747","Picalm",12,1,"turquoise"
"2748","Pick1",60,2,"blue"
"2749","Pid1",6,2,"blue"
"2750","Pigk",28,3,"brown"
"2751","Pigo",49,1,"turquoise"
"2752","Pigt",137,2,"blue"
"2753","Pigv",4,1,"turquoise"
"2754","Pik3ca",136,1,"turquoise"
"2755","Pik3cb",7,3,"brown"
"2756","Pik3r3",10,3,"brown"
"2757","Pikfyve",5,1,"turquoise"
"2758","Pin1",32,2,"blue"
"2759","Pink1",3,26,"darkorange"
"2760","Pip5k1b",28,12,"tan"
"2761","Pip5k1c",3,10,"purple"
"2762","Pithd1",6,2,"blue"
"2763","Pitpna",24,3,"brown"
"2764","Pitpnc1",49,3,"brown"
"2765","Pitpnm2",11,10,"purple"
"2766","Piwil4",12,4,"yellow"
"2767","Pja2",91,3,"brown"
"2768","Pkd1",5,10,"purple"
"2769","Pkm",17,9,"magenta"
"2770","Pkn1",37,13,"salmon"
"2771","Pkn2",245,1,"turquoise"
"2772","Pkp4",8,5,"green"
"2773","Pla2g6",8,8,"pink"
"2774","Plag1",61,1,"turquoise"
"2775","Plagl2",297,1,"turquoise"
"2776","Plat",91,1,"turquoise"
"2777","Plbd2",159,2,"blue"
"2778","Plcb1",25,3,"brown"
"2779","Plcb3",16,5,"green"
"2780","Plcd4",5,5,"green"
"2781","Plch2",6,5,"green"
"2782","Plcl2",7,3,"brown"
"2783","Plcxd2",11,3,"brown"
"2784","Plcxd3",160,3,"brown"
"2785","Pld3",43,2,"blue"
"2786","Plekha3",9,1,"turquoise"
"2787","Plekha6",4,3,"brown"
"2788","Plekhb1",22,5,"green"
"2789","Plekhb2",3,3,"brown"
"2790","Plekhg5",10,15,"midnightblue"
"2791","Plekhh1",36,1,"turquoise"
"2792","Plekhh2",14,1,"turquoise"
"2793","Plekhm1",10,1,"turquoise"
"2794","Plekhm2",36,5,"green"
"2795","Plekho1",2,4,"yellow"
"2796","Plekho2",35,1,"turquoise"
"2797","Pllp",9,5,"green"
"2798","Plpp3",4,1,"turquoise"
"2799","Plppr2",7,0,"grey"
"2800","Plppr3",3,9,"magenta"
"2801","Plppr4",35,1,"turquoise"
"2802","Pls3",5,17,"grey60"
"2803","Plscr3",5,8,"pink"
"2804","Pltp",12,5,"green"
"2805","Plxna1",8,10,"purple"
"2806","Plxna2",24,3,"brown"
"2807","Plxna3",7,8,"pink"
"2808","Plxna4",18,3,"brown"
"2809","Plxnb1",9,18,"lightgreen"
"2810","Pmm1",11,4,"yellow"
"2811","Pmpca",15,2,"blue"
"2812","Pmpcb",26,2,"blue"
"2813","Pms1",13,1,"turquoise"
"2814","Pmvk",29,11,"greenyellow"
"2815","Pnisr",38,1,"turquoise"
"2816","Pnkd",106,2,"blue"
"2817","Pnma2",31,3,"brown"
"2818","Pnma6a",46,2,"blue"
"2819","PNMA6E_containing",6,15,"midnightblue"
"2820","Pnma8a",16,20,"royalblue"
"2821","Pnn",82,1,"turquoise"
"2822","Pnp",16,1,"turquoise"
"2823","Pnpla6",57,15,"midnightblue"
"2824","Pnpla7",5,8,"pink"
"2825","Pnpla8",17,1,"turquoise"
"2826","Pnrc1",144,1,"turquoise"
"2827","Pnrc2",106,1,"turquoise"
"2828","Podxl2",126,2,"blue"
"2829","Pogk",55,1,"turquoise"
"2830","Pogz",4,1,"turquoise"
"2831","Poldip2",47,2,"blue"
"2832","Pole3",3,2,"blue"
"2833","Polh",6,3,"brown"
