"","gene","n","module_n","module_color"
"2721","Stmn4",11,9,"magenta"
"2722","STMN4_like_G15263",3,22,"darkgreen"
"2723","Ston2",2,6,"red"
"2724","Strap",13,3,"brown"
"2725","Strn3",233,1,"turquoise"
"2726","Stt3a",5,1,"turquoise"
"2727","Stx17",3,1,"turquoise"
"2728","Stx6",298,1,"turquoise"
"2729","Suclg1",3,2,"blue"
"2730","Sugt1",26,6,"red"
"2731","Sult4a1",7,10,"purple"
"2732","Sumf1",67,2,"blue"
"2733","Sun1",358,1,"turquoise"
"2734","Supt16h",19,3,"brown"
"2735","Supt3h",3,4,"yellow"
"2736","Surf4",40,6,"red"
"2737","Susd6",47,1,"turquoise"
"2738","Sv2a",3,10,"purple"
"2739","SV2C_containing",8,5,"green"
"2740","Swi5",99,2,"blue"
"2741","Syde1",9,1,"turquoise"
"2742","Syngr1",10,10,"purple"
"2743","Syngr3",15,7,"black"
"2744","Syp",4,7,"black"
"2745","Syt1",5,7,"black"
"2746","Syt10",38,1,"turquoise"
"2747","Syvn1",2,3,"brown"
"2748","Szt2",37,4,"yellow"
"2749","Tab2",5,1,"turquoise"
"2750","Tab3",7,6,"red"
"2751","Tacc1",58,1,"turquoise"
"2752","TACO1_containing",455,1,"turquoise"
"2753","Tada2b",102,1,"turquoise"
"2754","Taf11",9,4,"yellow"
"2755","Taf13",32,1,"turquoise"
"2756","Taf1d",239,1,"turquoise"
"2757","Taf5",114,1,"turquoise"
"2758","Taf9",32,2,"blue"
"2759","Tagln2",4,12,"tan"
"2760","Tagln3",4,10,"purple"
"2761","Taldo1",34,2,"blue"
"2762","Tapbp",6,2,"blue"
"2763","Tardbp",16,1,"turquoise"
"2764","Tars",10,6,"red"
"2765","Tatdn3",4,2,"blue"
"2766","Tax1bp3",41,1,"turquoise"
"2767","Tbc1d10a",6,10,"purple"
"2768","Tbc1d10b",44,1,"turquoise"
"2769","Tbc1d17",66,2,"blue"
"2770","Tbc1d20",231,2,"blue"
"2771","Tbc1d24",3,10,"purple"
"2772","Tbc1d5",23,4,"yellow"
"2773","Tbca",58,2,"blue"
"2774","Tbcd",31,4,"yellow"
"2775","Tbkbp1",47,5,"green"
"2776","Tbl2",74,6,"red"
"2777","Tbpl1",185,1,"turquoise"
"2778","Tbxas1",7,2,"blue"
"2779","Tcea2",9,4,"yellow"
"2780","Tceal7",1,7,"black"
"2781","Tcf25",3,7,"black"
"2782","Tchp",8,1,"turquoise"
"2783","Tdg",328,1,"turquoise"
"2784","Tecpr1",25,2,"blue"
"2785","Tenm1",29,9,"magenta"
"2786","Tenm2",13,9,"magenta"
"2787","TET1_containing",6,1,"turquoise"
"2788","Tet2",165,1,"turquoise"
"2789","Tex264",11,2,"blue"
"2790","TF",10,14,"cyan"
"2791","Tfe3",13,3,"brown"
"2792","Tfip11",41,1,"turquoise"
"2793","Tfrc",12,3,"brown"
"2794","Tgds",285,1,"turquoise"
"2795","Tgfb3",19,9,"magenta"
"2796","Tgs1",114,1,"turquoise"
"2797","Thap1",368,1,"turquoise"
"2798","Thap2",45,1,"turquoise"
"2799","THAP2_containing",80,1,"turquoise"
"2800","Thap5",190,1,"turquoise"
"2801","Thoc5",10,2,"blue"
"2802","Thop1",5,3,"brown"
"2803","Thrb",10,1,"turquoise"
"2804","Thsd7b",4,9,"magenta"
"2805","Thumpd3",83,1,"turquoise"
"2806","Thy1",7,7,"black"
"2807","Timm13",4,2,"blue"
"2808","Timm17a",13,3,"brown"
"2809","TIMM23",3,3,"brown"
"2810","Timm29",22,6,"red"
"2811","Timp1",10,3,"brown"
"2812","Timp2",16,2,"blue"
"2813","Timp3",16,2,"blue"
"2814","Tiparp",318,1,"turquoise"
"2815","Tjp1",305,1,"turquoise"
"2816","Tk2",8,8,"pink"
"2817","Tkfc",7,2,"blue"
"2818","Tkt",81,2,"blue"
"2819","Tle3",31,1,"turquoise"
"2820","Tln2",6,7,"black"
"2821","Tm9sf4",8,4,"yellow"
"2822","Tmcc3",23,1,"turquoise"
"2823","Tmco1",108,2,"blue"
"2824","Tmem110",4,1,"turquoise"
"2825","Tmem131",5,8,"pink"
"2826","Tmem147",24,2,"blue"
"2827","Tmem14c",9,2,"blue"
"2828","Tmem151b",21,5,"green"
"2829","Tmem169",216,1,"turquoise"
"2830","Tmem170a",260,1,"turquoise"
"2831","Tmem175",112,2,"blue"
"2832","Tmem18",3,2,"blue"
"2833","TMEM198B_containing",4,1,"turquoise"
"2834","Tmem2",350,1,"turquoise"
"2835","Tmem208",4,2,"blue"
"2836","Tmem219",38,2,"blue"
"2837","Tmem229b",163,1,"turquoise"
"2838","Tmem231",11,1,"turquoise"
"2839","Tmem248",51,3,"brown"
"2840","Tmem257",67,5,"green"
"2841","Tmem43",14,3,"brown"
"2842","Tmem53",3,2,"blue"
"2843","Tmem59l",2,7,"black"
"2844","Tmem63b",3,2,"blue"
"2845","Tmem67",3,1,"turquoise"
"2846","Tmem8b",1,4,"yellow"
"2847","Tmem9",18,2,"blue"
"2848","Tmem94",19,4,"yellow"
"2849","Tmem98",5,17,"grey60"
"2850","TMOD2_containing",5,7,"black"
"2851","TMSB4X_G3417",3,14,"cyan"
"2852","Tmtc2",2,8,"pink"
"2853","Tmtc3",214,1,"turquoise"
"2854","TMTC3_like",50,1,"turquoise"
"2855","Tmx2",7,2,"blue"
"2856","Tnfrsf25",8,5,"green"
"2857","Tnfsf12",3,2,"blue"
"2858","Tnks",5,1,"turquoise"
"2859","Tnks2",91,1,"turquoise"
"2860","Tnpo1",106,1,"turquoise"
"2861","Tnpo3",4,6,"red"
"2862","Tnrc6a",132,1,"turquoise"
"2863","Tnrc6b",46,1,"turquoise"
"2864","TNRC6B_containing",169,1,"turquoise"
"2865","Tns2",9,11,"greenyellow"
"2866","Tob2",104,1,"turquoise"
"2867","TOB2_containing_G24086",194,1,"turquoise"
"2868","Togaram1",5,1,"turquoise"
"2869","Tollip",82,2,"blue"
"2870","Tom1l2",6,10,"purple"
"2871","Tomm20",7,2,"blue"
"2872","Top1",272,1,"turquoise"
"2873","TOR1AIP2_containing",61,1,"turquoise"
"2874","Tox4",30,1,"turquoise"
"2875","Tp53inp2",37,5,"green"
"2876","Tpcn1",5,2,"blue"
"2877","Tpd52l2",6,3,"brown"
"2878","Tpi1",13,10,"purple"
"2879","TPM4_containing",54,5,"green"
"2880","Tppp",94,1,"turquoise"
"2881","Tpr",3,6,"red"
"2882","Tprg1l",45,3,"brown"
"2883","Tpt1",13,3,"brown"
"2884","Tra2a",6,1,"turquoise"
"2885","Traf3",48,1,"turquoise"
"2886","Traf7",35,1,"turquoise"
"2887","Trappc10",136,2,"blue"
"2888","Trappc12",66,2,"blue"
"2889","Trappc9",263,2,"blue"
"2890","Trim23",108,1,"turquoise"
"2891","TRIM26_containing",86,1,"turquoise"
"2892","Trim27",111,1,"turquoise"
"2893","Trim28",19,6,"red"
"2894","Trim32",234,1,"turquoise"
"2895","Trim56",7,3,"brown"
"2896","Trim59",7,17,"grey60"
"2897","Trim66",18,4,"yellow"
"2898","Trim8",36,2,"blue"
"2899","Trio",26,1,"turquoise"
"2900","Trip12",5,6,"red"
"2901","Trmt10c",119,1,"turquoise"
"2902","Trmt11",11,8,"pink"
"2903","Trmt112",27,2,"blue"
"2904","Trmt1l",78,1,"turquoise"
"2905","Trmt5",11,1,"turquoise"
"2906","Trove2",118,1,"turquoise"
"2907","Trpc4ap",140,8,"pink"
"2908","Tsc2",281,2,"blue"
"2909","Tsc22d3",101,1,"turquoise"
"2910","Tsen54",4,1,"turquoise"
"2911","Tsfm",3,6,"red"
"2912","Tshz2",124,2,"blue"
"2913","TSHZ2_G30132",16,5,"green"
"2914","Tspan3",58,2,"blue"
"2915","Tsr3",42,2,"blue"
"2916","Tsta3",3,4,"yellow"
"2917","Ttc17",36,1,"turquoise"
"2918","Ttc21b",229,1,"turquoise"
"2919","Ttc37",13,1,"turquoise"
"2920","Ttc7b",7,7,"black"
"2921","Tub",3,1,"turquoise"
"2922","Tuba1a",228,2,"blue"
"2923","TUBA1B",9,2,"blue"
"2924","TUBA1B_like",62,2,"blue"
"2925","Tuba1c",11,2,"blue"
"2926","Tuba4a",7,2,"blue"
"2927","Tuba8",38,2,"blue"
"2928","Tubb",35,2,"blue"
"2929","TUBB2A",84,2,"blue"
"2930","TUBB2B_gene10683",24,2,"blue"
"2931","Tubb3",42,2,"blue"
"2932","Tubb4a",12,2,"blue"
"2933","Tubb4b",40,2,"blue"
"2934","TUBG2",5,2,"blue"
"2935","Tubgcp2",104,2,"blue"
"2936","Tubgcp5",5,1,"turquoise"
"2937","Tufm",3,3,"brown"
"2938","TUG1_containing",104,1,"turquoise"
"2939","Tusc2",7,10,"purple"
"2940","TVP23B",50,1,"turquoise"
"2941","Twistnb",415,1,"turquoise"
"2942","Twsg1",9,6,"red"
"2943","Txlna",45,1,"turquoise"
"2944","Txn",50,3,"brown"
"2945","Txn2",77,2,"blue"
"2946","Txndc17",31,3,"brown"
"2947","Txnip",60,8,"pink"
"2948","Txnl1",8,6,"red"
"2949","Txnl4b",43,1,"turquoise"
"2950","Txnrd1",23,6,"red"
"2951","Tyk2",4,2,"blue"
"2952","Tyro3",4,11,"greenyellow"
"2953","U2surp",5,1,"turquoise"
"2954","Uap1l1",77,1,"turquoise"
"2955","Uba1",35,2,"blue"
"2956","Uba52",3,2,"blue"
"2957","Ubac1",25,2,"blue"
"2958","Ubap1l",56,1,"turquoise"
"2959","Ubap2l",19,6,"red"
"2960","Ubc",254,2,"blue"
"2961","Ube2b",3,6,"red"
"2962","Ube2g2",25,3,"brown"
"2963","Ube2h",5,6,"red"
"2964","Ube2k",16,3,"brown"
"2965","Ube2l3",2,2,"blue"
"2966","UBE2R2_containing",64,1,"turquoise"
"2967","Ube2s",23,2,"blue"
"2968","Ube2v1",135,2,"blue"
"2969","Ube2w",112,1,"turquoise"
"2970","Ube3c",11,1,"turquoise"
"2971","Ube4b",8,6,"red"
"2972","Ubl5",5,2,"blue"
"2973","Ubn1",40,1,"turquoise"
"2974","Ubn2",21,1,"turquoise"
"2975","UBN2_containing",112,1,"turquoise"
"2976","Ubox5",16,1,"turquoise"
"2977","Ubqln1",6,13,"salmon"
"2978","Ubr7",7,1,"turquoise"
"2979","Ubxn1",10,3,"brown"
"2980","Ubxn2a",106,1,"turquoise"
"2981","Ubxn4",20,6,"red"
"2982","Ubxn6",36,2,"blue"
"2983","Uchl3",7,3,"brown"
"2984","Uck2",42,1,"turquoise"
"2985","Ugcg",8,6,"red"
"2986","Ugdh",398,1,"turquoise"
"2987","Ugt8",3,5,"green"
"2988","Uhrf2",62,1,"turquoise"
"2989","Unc119",3,4,"yellow"
"2990","Unc119b",69,1,"turquoise"
"2991","Unc13c",43,7,"black"
"2992","Unc5c",7,1,"turquoise"
"2993","Unc80",4,7,"black"
"2994","Unkl",14,1,"turquoise"
"2995","Upf1",123,1,"turquoise"
"2996","Upf2",57,5,"green"
"2997","UQCR10",96,2,"blue"
"2998","UQCRC1",32,2,"blue"
"2999","UQCRC2",84,2,"blue"
"3000","UQCRC2_containing",10,8,"pink"
"3001","UQCRFS1_like_gene13576",75,2,"blue"
"3002","Uri1",263,2,"blue"
"3003","Urod",24,2,"blue"
"3004","Usf3",27,1,"turquoise"
"3005","Usmg5",17,2,"blue"
"3006","Usp15",20,1,"turquoise"
"3007","Usp30",5,3,"brown"
"3008","Usp37",404,1,"turquoise"
"3009","Usp38",332,1,"turquoise"
"3010","Usp39",11,3,"brown"
"3011","Usp4",4,8,"pink"
"3012","Usp42",16,1,"turquoise"
"3013","Usp5",37,2,"blue"
"3014","Usp51",251,1,"turquoise"
"3015","Usp54",6,1,"turquoise"
"3016","Usp8",18,1,"turquoise"
"3017","Uspl1",164,1,"turquoise"
"3018","Utp15",20,1,"turquoise"
"3019","Utp23",159,1,"turquoise"
"3020","Utrn",3,9,"magenta"
"3021","Uvssa",4,8,"pink"
"3022","Vac14",48,2,"blue"
"3023","Vamp2",4,7,"black"
"3024","Vamp4",4,8,"pink"
"3025","Vapa",39,3,"brown"
"3026","Vapb",59,2,"blue"
"3027","Vars",27,2,"blue"
"3028","Vash1",3,11,"greenyellow"
"3029","Vcp",45,3,"brown"
"3030","Vcpip1",4,1,"turquoise"
"3031","VCPIP1_like_G31286",21,1,"turquoise"
"3032","Vdac2",13,3,"brown"
"3033","Vdac3",26,3,"brown"
"3034","Vgll4",19,1,"turquoise"
"3035","Vim",8,3,"brown"
"3036","Vkorc1l1",10,1,"turquoise"
"3037","Vldlr",21,1,"turquoise"
"3038","VLDLR",150,1,"turquoise"
"3039","Vps11",26,3,"brown"
"3040","Vps13a",2,1,"turquoise"
"3041","Vps25",4,2,"blue"
"3042","Vps28",104,2,"blue"
"3043","Vps29",16,3,"brown"
"3044","VPS35L",176,2,"blue"
"3045","Vps4a",5,2,"blue"
"3046","Vps51",23,2,"blue"
"3047","Vps54",17,1,"turquoise"
"3048","Vps8",4,4,"yellow"
"3049","Vsnl1",3,7,"black"
"3050","VWA8",11,4,"yellow"
"3051","Wapl",5,1,"turquoise"
"3052","Wars",27,2,"blue"
"3053","Wasf2",10,1,"turquoise"
"3054","WASHC2C",7,3,"brown"
"3055","Washc5",5,13,"salmon"
"3056","Wbp11",6,3,"brown"
"3057","Wbp1l",4,1,"turquoise"
"3058","Wbp2",111,2,"blue"
"3059","Wdfy1",15,6,"red"
"3060","Wdr1",119,2,"blue"
"3061","Wdr26",5,3,"brown"
"3062","Wdr27",10,4,"yellow"
"3063","Wdr36",3,1,"turquoise"
"3064","Wdr45",8,2,"blue"
"3065","Wdr48",12,3,"brown"
"3066","Wdr6",8,2,"blue"
"3067","Wdr7",44,2,"blue"
"3068","Wdr77",4,3,"brown"
"3069","Wdr91",180,1,"turquoise"
"3070","Wdr92",19,1,"turquoise"
"3071","Wee1",115,1,"turquoise"
"3072","Wfikkn1",133,1,"turquoise"
"3073","Wnt7a",18,4,"yellow"
"3074","Wnt9a",48,1,"turquoise"
"3075","Wrb",8,3,"brown"
"3076","Wsb1",25,9,"magenta"
"3077","Wtip",119,1,"turquoise"
"3078","Xbp1",3,1,"turquoise"
"3079","XIST_containing_G3944",1,0,"grey"
"3080","XIST_containing_gene19958",1,0,"grey"
"3081","Xkr8",3,1,"turquoise"
"3082","Xpa",8,8,"pink"
"3083","Xpnpep3",7,1,"turquoise"
"3084","Xpo5",3,6,"red"
"3085","Xpo7",6,1,"turquoise"
"3086","Xpot",18,8,"pink"
"3087","Xpr1",17,1,"turquoise"
"3088","Yap1",8,1,"turquoise"
"3089","Ybx1",27,2,"blue"
"3090","Yeats2",227,1,"turquoise"
"3091","Yipf3",8,2,"blue"
"3092","Yipf5",11,6,"red"
"3093","Ykt6",55,3,"brown"
"3094","Yme1l1",21,3,"brown"
"3095","Yod1",400,1,"turquoise"
"3096","Ypel1",106,1,"turquoise"
"3097","Yrdc",52,3,"brown"
"3098","Ythdc1",437,1,"turquoise"
"3099","Ythdf1",22,6,"red"
"3100","Ythdf3",321,1,"turquoise"
"3101","Ywhaq",2,8,"pink"
"3102","YWHAQ_gene11745",3,2,"blue"
"3103","Zbed4",117,1,"turquoise"
"3104","Zbed6",13,1,"turquoise"
"3105","ZBED8",23,1,"turquoise"
"3106","Zbtb1",4,5,"green"
"3107","Zbtb11",141,1,"turquoise"
"3108","Zbtb21",89,1,"turquoise"
"3109","Zbtb22",108,2,"blue"
"3110","Zbtb24",9,1,"turquoise"
"3111","Zbtb33",90,1,"turquoise"
"3112","Zbtb34",577,1,"turquoise"
"3113","Zbtb37",173,1,"turquoise"
"3114","ZBTB37_like",209,1,"turquoise"
"3115","Zbtb39",102,1,"turquoise"
"3116","Zbtb41",347,1,"turquoise"
"3117","ZBTB44",18,1,"turquoise"
"3118","Zbtb46",208,1,"turquoise"
"3119","Zbtb49",51,1,"turquoise"
"3120","Zbtb5",246,1,"turquoise"
"3121","Zbtb6",19,1,"turquoise"
"3122","Zbtb7a",7,1,"turquoise"
"3123","ZBTB7A_containing_G19495",91,1,"turquoise"
"3124","ZBTB7A_containing_G19503",144,1,"turquoise"
"3125","Zc3h10",206,1,"turquoise"
"3126","Zc3h11a",36,1,"turquoise"
"3127","Zc3h12c",112,1,"turquoise"
"3128","Zcchc11",4,1,"turquoise"
"3129","Zcchc2",224,1,"turquoise"
"3130","ZCCHC3",374,1,"turquoise"
"3131","Zdhhc15",20,1,"turquoise"
"3132","Zdhhc18",18,1,"turquoise"
"3133","Zdhhc23",3,1,"turquoise"
"3134","Zdhhc3",3,2,"blue"
"3135","Zdhhc5",3,1,"turquoise"
"3136","Zeb2",6,17,"grey60"
"3137","Zfand3",4,3,"brown"
"3138","Zfand5",215,1,"turquoise"
"3139","Zfhx2",250,1,"turquoise"
"3140","Zfhx4",83,1,"turquoise"
"3141","Zfp1",23,1,"turquoise"
"3142","Zfp28",6,8,"pink"
"3143","Zfp3",409,1,"turquoise"
"3144","Zfp30",231,1,"turquoise"
"3145","Zfp36",6,8,"pink"
"3146","Zfp36l2",84,2,"blue"
"3147","Zfp41",5,2,"blue"
"3148","Zfp62",440,1,"turquoise"
"3149","Zfpm2",99,2,"blue"
"3150","Zfyve1",16,1,"turquoise"
"3151","Zfyve27",12,2,"blue"
"3152","Zhx1",5,1,"turquoise"
"3153","ZIK1_containing",507,1,"turquoise"
"3154","Zkscan1",69,1,"turquoise"
"3155","ZKSCAN4_like_gene22571",255,1,"turquoise"
"3156","Zkscan8",408,1,"turquoise"
"3157","Zmym2",315,1,"turquoise"
"3158","Zmym4",62,1,"turquoise"
"3159","Zmym6",4,5,"green"
"3160","Znf10",6,4,"yellow"
"3161","ZNF112",150,1,"turquoise"
"3162","Znf12",430,1,"turquoise"
"3163","ZNF121_like",9,1,"turquoise"
"3164","ZNF124_containing_gene16630",38,1,"turquoise"
"3165","Znf131",176,1,"turquoise"
"3166","Znf134",14,1,"turquoise"
"3167","Znf140",159,1,"turquoise"
"3168","Znf142",108,1,"turquoise"
"3169","ZNF146_containing",105,1,"turquoise"
"3170","ZNF154_containing",338,1,"turquoise"
"3171","Znf16",8,1,"turquoise"
"3172","Znf174",18,1,"turquoise"
"3173","Znf180",92,1,"turquoise"
"3174","Znf181",23,1,"turquoise"
"3175","Znf189",282,1,"turquoise"
"3176","Znf197",402,1,"turquoise"
"3177","Znf2",85,1,"turquoise"
"3178","Znf200",436,1,"turquoise"
"3179","Znf202",50,1,"turquoise"
"3180","ZNF208_containing_G9075",296,1,"turquoise"
"3181","ZNF208_containing_gene3499",4,1,"turquoise"
"3182","ZNF208_like_gene22670",1,5,"green"
"3183","Znf217",208,1,"turquoise"
"3184","Znf22",214,1,"turquoise"
"3185","ZNF227",335,1,"turquoise"
"3186","Znf232",168,1,"turquoise"
"3187","ZNF235_containing",69,1,"turquoise"
"3188","Znf236",15,9,"magenta"
"3189","Znf24",137,1,"turquoise"
"3190","ZNF25",3,1,"turquoise"
"3191","Znf251",82,1,"turquoise"
"3192","ZNF260_containing_gene24646",102,1,"turquoise"
"3193","Znf263",10,1,"turquoise"
"3194","Znf276",141,1,"turquoise"
"3195","Znf277",8,2,"blue"
"3196","Znf280b",426,1,"turquoise"
"3197","Znf280d",3,19,"lightyellow"
"3198","Znf281",288,1,"turquoise"
"3199","ZNF281_like",191,1,"turquoise"
"3200","Znf282",448,1,"turquoise"
"3201","ZNF284_containing",466,1,"turquoise"
"3202","Znf286a",27,5,"green"
"3203","Znf287",9,1,"turquoise"
"3204","Znf292",5,1,"turquoise"
"3205","Znf3",38,1,"turquoise"
"3206","Znf324",49,1,"turquoise"
"3207","Znf326",72,1,"turquoise"
"3208","ZNF326_containing",5,1,"turquoise"
"3209","Znf334",4,1,"turquoise"
"3210","Znf35",12,1,"turquoise"
"3211","Znf354a",84,1,"turquoise"
"3212","ZNF354B_containing",14,1,"turquoise"
"3213","ZNF354C",523,1,"turquoise"
"3214","ZNF354C_containing",31,1,"turquoise"
"3215","Znf367",4,5,"green"
"3216","Znf397",160,1,"turquoise"
"3217","ZNF416_like",94,1,"turquoise"
"3218","ZNF426_containing",81,1,"turquoise"
"3219","ZNF43_containing",461,1,"turquoise"
"3220","Znf436",50,1,"turquoise"
"3221","Znf445",19,1,"turquoise"
"3222","Znf451",43,1,"turquoise"
"3223","Znf454",19,1,"turquoise"
"3224","Znf469",3,4,"yellow"
"3225","Znf473",204,1,"turquoise"
"3226","Znf48",19,1,"turquoise"
"3227","Znf507",154,1,"turquoise"
"3228","Znf518a",250,1,"turquoise"
"3229","Znf518b",10,1,"turquoise"
"3230","Znf521",7,4,"yellow"
"3231","Znf526",14,1,"turquoise"
"3232","Znf532",13,1,"turquoise"
"3233","ZNF558_like_G19266",25,1,"turquoise"
"3234","ZNF56_containing_gene16890",3,5,"green"
"3235","Znf565",126,1,"turquoise"
"3236","Znf567",118,1,"turquoise"
"3237","Znf568",15,8,"pink"
"3238","Znf574",8,1,"turquoise"
"3239","Znf592",25,1,"turquoise"
"3240","Znf618",12,1,"turquoise"
"3241","Znf623",182,1,"turquoise"
"3242","ZNF625_containing_gene17992",127,1,"turquoise"
"3243","ZNF625_containing_gene17998",34,1,"turquoise"
"3244","Znf628",346,2,"blue"
"3245","Znf629",403,1,"turquoise"
"3246","Znf641",78,1,"turquoise"
"3247","Znf644",439,1,"turquoise"
"3248","Znf646",453,1,"turquoise"
"3249","Znf654",3,1,"turquoise"
"3250","Znf664",3,8,"pink"
"3251","Znf672",42,1,"turquoise"
"3252","Znf689",12,1,"turquoise"
"3253","Znf691",129,1,"turquoise"
"3254","Znf692",6,4,"yellow"
"3255","Znf707",69,1,"turquoise"
"3256","ZNF709_containing_gene15731",334,1,"turquoise"
"3257","ZNF709_containing_gene15736",317,1,"turquoise"
"3258","ZNF709_containing_gene18614",38,1,"turquoise"
"3259","ZNF709_containing_gene23820",294,1,"turquoise"
"3260","ZNF709_like_gene18615",37,1,"turquoise"
"3261","ZNF714_containing",5,1,"turquoise"
"3262","ZNF724_containing_gene20909",201,1,"turquoise"
"3263","ZNF738_containing_G9078",30,1,"turquoise"
"3264","Znf75a",3,1,"turquoise"
"3265","Znf770",440,1,"turquoise"
"3266","ZNF791_like_gene18617",84,1,"turquoise"
"3267","ZNF793_containing_gene22944",3,1,"turquoise"
"3268","ZNF799_containing",109,1,"turquoise"
"3269","Znf8",4,1,"turquoise"
"3270","Znf800",3,1,"turquoise"
"3271","Znf804a",5,2,"blue"
"3272","ZNF805_containing_gene24361",49,1,"turquoise"
"3273","ZNF81_containing",8,1,"turquoise"
"3274","ZNF83_containing_gene24424",17,1,"turquoise"
"3275","Znf830",162,1,"turquoise"
"3276","ZNF844_like_gene24025",16,2,"blue"
"3277","ZNF91_like_gene17851",143,1,"turquoise"
"3278","Znhit1",3,2,"blue"
"3279","Znrf2",3,1,"turquoise"
"3280","Zpr1",3,3,"brown"
"3281","ZRSR2_containing",5,2,"blue"
"3282","Zscan2",37,1,"turquoise"
"3283","Zscan20",294,1,"turquoise"
"3284","Zscan29",12,1,"turquoise"
"3285","Zswim3",182,1,"turquoise"
"3286","ZSWIM9_containing",5,1,"turquoise"
"3287","Zw10",7,6,"red"
