"","gene","n","module_n","module_color"
"3704","Sdccag3",40,2,"blue"
"3705","Sdf4",64,2,"blue"
"3706","Sdha",33,2,"blue"
"3707","Sdhb",3,2,"blue"
"3708","Sdhc",280,3,"brown"
"3709","Sdhd",91,8,"pink"
"3710","Sdk2",28,0,"grey"
"3711","Sec11c",44,3,"brown"
"3712","Sec16a",25,1,"turquoise"
"3713","Sec61a2",176,1,"turquoise"
"3714","Sec61b",3,3,"brown"
"3715","Sec62",53,3,"brown"
"3716","Selenof",107,2,"blue"
"3717","Selenok",37,2,"blue"
"3718","Selenom",20,2,"blue"
"3719","Selenop",18,5,"green"
"3720","Selenos",11,7,"black"
"3721","Selenot",50,8,"pink"
"3722","Selenow",5,3,"brown"
"3723","Sem1",55,3,"brown"
"3724","Sema3e",19,4,"yellow"
"3725","SEMA3E_containing",17,4,"yellow"
"3726","Sema4c",9,0,"grey"
"3727","Sema6b",16,4,"yellow"
"3728","SEMA6B",4,0,"grey"
"3729","Senp6",3,3,"brown"
"3730","Senp7",23,6,"red"
"3731","Sept10",15,3,"brown"
"3732","Sept11",67,4,"yellow"
"3733","Sept2",80,3,"brown"
"3734","Sept4",43,5,"green"
"3735","Sept5",120,4,"yellow"
"3736","Sept7",5,0,"grey"
"3737","Serbp1",6,4,"yellow"
"3738","SERF1A",25,4,"yellow"
"3739","Serinc1",63,3,"brown"
"3740","Serinc5",22,10,"purple"
"3741","SERP1",7,18,"lightgreen"
"3742","SERPINA13P_like",40,2,"blue"
"3743","Serpinb1",4,3,"brown"
"3744","Serpinf1",3,38,"plum1"
"3745","Serpinh1",8,1,"turquoise"
"3746","Serpini1",26,15,"midnightblue"
"3747","Sertad2",30,1,"turquoise"
"3748","Sesn3",19,17,"grey60"
"3749","Setbp1",7,0,"grey"
"3750","SETBP1_like",16,4,"yellow"
"3751","Setd1a",5,9,"magenta"
"3752","Setd1b",28,20,"royalblue"
"3753","Setd3",10,2,"blue"
"3754","Setd5",9,9,"magenta"
"3755","Setd7",6,1,"turquoise"
"3756","Setdb1",23,1,"turquoise"
"3757","SETX_containing",100,1,"turquoise"
"3758","Sez6",4,4,"yellow"
"3759","Sez6l",107,0,"grey"
"3760","Sez6l2",2,12,"tan"
"3761","Sf1",1,20,"royalblue"
"3762","Sf3a2",4,2,"blue"
"3763","Sf3b5",8,2,"blue"
"3764","Sfmbt2",58,1,"turquoise"
"3765","Sgpp1",4,11,"greenyellow"
"3766","Sgsm1",9,20,"royalblue"
"3767","Sgsm2",133,4,"yellow"
"3768","Sgtb",4,4,"yellow"
"3769","Sh2b3",225,1,"turquoise"
"3770","Sh3bgrl",52,3,"brown"
"3771","SH3BP5_like",15,11,"greenyellow"
"3772","Sh3bp5l",16,1,"turquoise"
"3773","Sh3gl1",5,19,"lightyellow"
"3774","Sh3pxd2a",28,1,"turquoise"
"3775","Sh3pxd2b",25,1,"turquoise"
"3776","SH3RF3_containing",11,1,"turquoise"
"3777","Shank1",99,0,"grey"
"3778","SHANK2_like",58,4,"yellow"
"3779","Shank3",165,4,"yellow"
"3780","SHANK3_like",149,4,"yellow"
"3781","Sharpin",8,2,"blue"
"3782","Shisa2",4,10,"purple"
"3783","SHISA6_containing",5,2,"blue"
"3784","Shisa7",151,4,"yellow"
"3785","SHOX2_like",1,0,"grey"
"3786","Shpk",8,5,"green"
"3787","Shroom2",11,4,"yellow"
"3788","Shroom4",4,10,"purple"
"3789","Shtn1",12,3,"brown"
"3790","Sidt1",146,4,"yellow"
"3791","Sidt2",4,16,"lightcyan"
"3792","Sik1",9,1,"turquoise"
"3793","Sik2",12,1,"turquoise"
"3794","Sike1",1,6,"red"
"3795","Sil1",276,2,"blue"
"3796","Simc1",14,1,"turquoise"
"3797","Sin3b",7,1,"turquoise"
"3798","Sipa1",17,1,"turquoise"
"3799","Sipa1l1",148,4,"yellow"
"3800","Sipa1l2",8,16,"lightcyan"
"3801","Sipa1l3",13,20,"royalblue"
"3802","Sirpa",156,4,"yellow"
"3803","Sirt2",35,2,"blue"
"3804","Skap2",3,3,"brown"
"3805","Ski",29,4,"yellow"
"3806","Skil",11,4,"yellow"
"3807","Skp1",80,3,"brown"
"3808","Slc12a5",3,20,"royalblue"
"3809","Slc16a7",12,17,"grey60"
"3810","Slc17a6",2,5,"green"
"3811","Slc17a7",153,4,"yellow"
"3812","Slc1a3",3,15,"midnightblue"
"3813","Slc20a2",11,2,"blue"
"3814","Slc22a17",8,12,"tan"
"3815","Slc24a4",11,1,"turquoise"
"3816","SLC24A4_containing",90,1,"turquoise"
"3817","Slc25a13",16,7,"black"
"3818","Slc25a20",3,7,"black"
"3819","Slc25a23",93,4,"yellow"
"3820","Slc25a3",12,2,"blue"
"3821","Slc25a30",4,1,"turquoise"
"3822","Slc25a4",198,2,"blue"
"3823","Slc25a42",147,1,"turquoise"
"3824","Slc25a5",153,3,"brown"
"3825","Slc25a51",3,8,"pink"
"3826","Slc29a2",2,1,"turquoise"
"3827","Slc2a13",15,4,"yellow"
"3828","SLC2A14_containing",4,10,"purple"
"3829","SLC2A3",14,1,"turquoise"
"3830","Slc30a3",156,4,"yellow"
"3831","Slc30a9",27,3,"brown"
"3832","Slc31a2",3,1,"turquoise"
"3833","Slc35a1",65,1,"turquoise"
"3834","Slc35a5",24,3,"brown"
"3835","Slc35b1",5,7,"black"
"3836","Slc35d1",5,1,"turquoise"
"3837","Slc35d3",4,0,"grey"
"3838","SLC35E2B_containing",150,1,"turquoise"
"3839","Slc35f3",7,1,"turquoise"
"3840","Slc36a1",57,4,"yellow"
"3841","Slc38a1",19,3,"brown"
"3842","Slc38a2",4,10,"purple"
"3843","Slc38a8",8,1,"turquoise"
"3844","Slc39a10",23,4,"yellow"
"3845","Slc39a6",28,7,"black"
"3846","Slc39a7",10,2,"blue"
"3847","Slc40a1",28,1,"turquoise"
"3848","Slc48a1",13,5,"green"
"3849","Slc4a10",16,4,"yellow"
"3850","Slc4a4",160,3,"brown"
"3851","Slc4a5",8,38,"plum1"
"3852","Slc5a11",14,2,"blue"
"3853","Slc6a1",9,5,"green"
"3854","Slc6a11",19,5,"green"
"3855","Slc6a15",3,0,"grey"
"3856","Slc6a7",7,4,"yellow"
"3857","Slc6a9",16,5,"green"
"3858","Slc7a1",4,10,"purple"
"3859","Slc7a10",33,2,"blue"
"3860","Slc8a2",68,4,"yellow"
"3861","Slc9a3r1",2,2,"blue"
"3862","Slc9a6",29,8,"pink"
"3863","Slco1a2",5,0,"grey"
"3864","Slco4a1",3,20,"royalblue"
"3865","Slf2",13,1,"turquoise"
"3866","Slirp",20,3,"brown"
"3867","Slit1",5,4,"yellow"
"3868","Slit3",168,4,"yellow"
"3869","Slitrk1",7,4,"yellow"
"3870","SLITRK4_like",5,6,"red"
"3871","Slitrk6",54,1,"turquoise"
"3872","Smad2",3,6,"red"
"3873","Smad3",29,4,"yellow"
"3874","Smad4",15,1,"turquoise"
"3875","Smad7",4,1,"turquoise"
"3876","Smarca4",3,12,"tan"
"3877","Smarca5",5,0,"grey"
"3878","Smarcc2",9,4,"yellow"
"3879","Smcr8",9,10,"purple"
"3880","Smdt1",19,3,"brown"
"3881","Smg1",11,21,"darkred"
"3882","Smg5",47,1,"turquoise"
"3883","Smg7",6,1,"turquoise"
"3884","Smim10",13,5,"green"
"3885","Smim14",58,3,"brown"
"3886","SMIM14_like",16,3,"brown"
"3887","Smim17",8,5,"green"
"3888","Smim20",15,3,"brown"
"3889","SMIM30_gene15045",7,3,"brown"
"3890","SMKR1_like",26,4,"yellow"
"3891","Smndc1",4,6,"red"
"3892","Smoc1",67,2,"blue"
"3893","Smpd1",29,2,"blue"
"3894","Smpd3",9,1,"turquoise"
"3895","Smpd4",2,9,"magenta"
"3896","Smpdl3a",19,2,"blue"
"3897","Sms",9,3,"brown"
"3898","Smu1",124,8,"pink"
"3899","Smurf1",19,1,"turquoise"
"3900","Smurf2",49,1,"turquoise"
"3901","Snapc4",12,23,"darkturquoise"
"3902","Snapc5",3,3,"brown"
"3903","Snca",67,4,"yellow"
"3904","Sncg",7,5,"green"
"3905","Snd1",25,5,"green"
"3906","SNHG14_containing",21,2,"blue"
"3907","Snip1",255,1,"turquoise"
"3908","Snn",2,31,"paleturquoise"
"3909","Snph",3,20,"royalblue"
"3910","SNRNP200",6,2,"blue"
"3911","Snrnp25",24,2,"blue"
"3912","Snrpb2",3,8,"pink"
"3913","Snrpd2",40,2,"blue"
"3914","Snrpd3",76,3,"brown"
"3915","Snrpf",7,3,"brown"
"3916","Snrpg",42,3,"brown"
"3917","Snrpn",8,5,"green"
"3918","Sntb2",7,6,"red"
"3919","Snurf",7,2,"blue"
"3920","Snx1",4,3,"brown"
"3921","Snx10",19,3,"brown"
"3922","Snx12",18,3,"brown"
"3923","Snx13",2,11,"greenyellow"
"3924","Snx14",3,2,"blue"
"3925","Snx17",158,2,"blue"
"3926","Snx24",16,3,"brown"
"3927","Snx3",10,3,"brown"
"3928","Snx5",6,8,"pink"
"3929","Snx6",90,3,"brown"
"3930","Sobp",111,4,"yellow"
"3931","Socs7",55,1,"turquoise"
"3932","Sod1",125,3,"brown"
"3933","Sod2",122,3,"brown"
"3934","Soga1",19,1,"turquoise"
"3935","Sorbs2",147,1,"turquoise"
"3936","Sorcs3",30,4,"yellow"
"3937","Sord",5,5,"green"
"3938","Sorl1",7,1,"turquoise"
"3939","Sort1",31,4,"yellow"
"3940","Sowaha",72,4,"yellow"
"3941","SOX11_G8196",82,1,"turquoise"
"3942","Sox12",21,1,"turquoise"
"3943","SOX4_like",26,1,"turquoise"
"3944","Sp1",33,1,"turquoise"
"3945","SP1_like",78,1,"turquoise"
"3946","Sp2",59,2,"blue"
"3947","Sp4",9,11,"greenyellow"
"3948","Spaca9",2,13,"salmon"
"3949","Spag7",28,2,"blue"
"3950","Sparc",75,5,"green"
"3951","Spart",43,3,"brown"
"3952","Spast",12,18,"lightgreen"
"3953","Spata2",108,1,"turquoise"
"3954","Spata20",8,22,"darkgreen"
"3955","Spata2l",90,0,"grey"
"3956","Spata7",6,3,"brown"
"3957","Spcs1",144,3,"brown"
"3958","Spcs2",3,3,"brown"
"3959","Spcs3",47,3,"brown"
"3960","Spef1",5,1,"turquoise"
"3961","Speg",20,4,"yellow"
"3962","Spen",163,1,"turquoise"
"3963","Spg7",7,2,"blue"
"3964","Sphkap",10,4,"yellow"
"3965","Spin1",7,3,"brown"
"3966","SPINDOC_containing",30,1,"turquoise"
"3967","Spint2",3,3,"brown"
"3968","Spock1",42,2,"blue"
"3969","Spopl",39,1,"turquoise"
"3970","SPOPL_like",175,6,"red"
"3971","Sppl2b",7,23,"darkturquoise"
"3972","Spred1",32,6,"red"
"3973","Spred3",9,1,"turquoise"
"3974","Sprn",10,4,"yellow"
"3975","Sprtn",159,1,"turquoise"
"3976","Spry2",6,4,"yellow"
"3977","Spry3",97,1,"turquoise"
"3978","Spry4",4,26,"darkorange"
"3979","Spryd3",27,0,"grey"
"3980","Spryd7",24,8,"pink"
"3981","Spsb4",8,5,"green"
"3982","Sptb",3,34,"darkmagenta"
"3983","Sptbn2",149,4,"yellow"
"3984","Sptbn4",2,12,"tan"
"3985","Sptlc1",40,8,"pink"
"3986","Sptssa",6,8,"pink"
"3987","Spty2d1",215,1,"turquoise"
"3988","Sra1",2,2,"blue"
"3989","Srcap",10,23,"darkturquoise"
"3990","Srcin1",24,4,"yellow"
"3991","SRCIN1",4,0,"grey"
"3992","Srebf1",12,2,"blue"
"3993","Srf",194,1,"turquoise"
"3994","Srgap3",90,4,"yellow"
"3995","Sri",106,2,"blue"
"3996","Srp14",39,3,"brown"
"3997","Srp54",16,3,"brown"
"3998","Srp72",3,3,"brown"
"3999","Srp9",19,3,"brown"
"4000","Srpk2",4,11,"greenyellow"
"4001","Srr",20,4,"yellow"
"4002","Srrm2",11,23,"darkturquoise"
"4003","Srrm4",58,20,"royalblue"
"4004","Srsf1",4,1,"turquoise"
"4005","Srsf10",124,6,"red"
"4006","SRSF10_G8567",7,6,"red"
"4007","Srsf11",4,30,"steelblue"
"4008","Srsf3",29,1,"turquoise"
"4009","SRSF3_G17416",4,6,"red"
"4010","Srsf4",41,1,"turquoise"
"4011","Srsf5",113,2,"blue"
"4012","Srsf7",31,1,"turquoise"
"4013","Ss18l2",6,3,"brown"
"4014","Ssb",47,3,"brown"
"4015","Ssbp2",4,13,"salmon"
"4016","Ssbp4",60,4,"yellow"
"4017","Ssh1",126,1,"turquoise"
"4018","Ssh2",53,1,"turquoise"
"4019","Ssr4",42,2,"blue"
"4020","Sstr1",9,4,"yellow"
"4021","Sstr4",19,4,"yellow"
"4022","Ssu72",95,2,"blue"
"4023","Ssx2ip",37,1,"turquoise"
"4024","St13",3,3,"brown"
"4025","St3gal2",8,1,"turquoise"
"4026","St6gal2",4,1,"turquoise"
"4027","ST6GAL2_containing",18,1,"turquoise"
"4028","St6galnac5",27,4,"yellow"
"4029","St8sia3",6,4,"yellow"
"4030","ST8SIA3_like",40,4,"yellow"
"4031","Stard10",74,2,"blue"
"4032","Stard13",9,1,"turquoise"
"4033","Stat3",5,9,"magenta"
"4034","Stat6",47,4,"yellow"
"4035","Stau2",2,5,"green"
"4036","Stk16",7,3,"brown"
"4037","Stk24",4,4,"yellow"
"4038","Stk32a",10,3,"brown"
"4039","Stk32c",94,0,"grey"
"4040","Stk35",12,1,"turquoise"
"4041","Stk38",9,1,"turquoise"
"4042","Stk39",10,3,"brown"
"4043","Stk4",138,1,"turquoise"
"4044","Stk40",92,1,"turquoise"
"4045","STMN1_G2571",25,11,"greenyellow"
"4046","Stmn2",8,5,"green"
"4047","STMN4_like_G15263",3,39,"orangered4"
"4048","Strap",22,3,"brown"
"4049","Strip2",8,4,"yellow"
"4050","Strn3",50,1,"turquoise"
"4051","Strn4",111,4,"yellow"
"4052","Stt3b",7,8,"pink"
"4053","Stub1",20,3,"brown"
"4054","Stum",24,4,"yellow"
"4055","Stx12",46,3,"brown"
"4056","Stx1a",187,4,"yellow"
"4057","Stx2",4,2,"blue"
"4058","Stx6",205,1,"turquoise"
"4059","Stx7",27,15,"midnightblue"
"4060","Stx8",67,3,"brown"
"4061","Stxbp3",20,3,"brown"
"4062","Stxbp5l",12,17,"grey60"
"4063","Sub1",39,11,"greenyellow"
"4064","Sucla2",27,3,"brown"
"4065","Suclg1",131,3,"brown"
"4066","Sufu",9,1,"turquoise"
"4067","Sugt1",4,8,"pink"
"4068","Sult4a1",4,24,"darkgrey"
"4069","Sumo2",41,11,"greenyellow"
"4070","Sun1",177,1,"turquoise"
"4071","Supt16h",12,8,"pink"
"4072","SUPT20H",6,1,"turquoise"
"4073","Supt3h",5,5,"green"
"4074","Supt5h",12,2,"blue"
"4075","Supt6h",6,20,"royalblue"
"4076","Susd6",20,1,"turquoise"
"4077","Suv39h2",5,1,"turquoise"
"4078","Sv2a",20,12,"tan"
"4079","SV2C_containing",2,5,"green"
"4080","Svop",4,4,"yellow"
"4081","Swi5",57,3,"brown"
"4082","Syde1",9,10,"purple"
"4083","Syn1",5,4,"yellow"
"4084","Syndig1l",7,12,"tan"
"4085","Syne1",3,20,"royalblue"
"4086","SYNE1",4,17,"grey60"
"4087","Syne2",5,1,"turquoise"
"4088","Syngap1",197,4,"yellow"
"4089","Syngr1",71,4,"yellow"
"4090","Synj2",6,4,"yellow"
"4091","Synpo",202,4,"yellow"
"4092","Synpr",3,4,"yellow"
"4093","Sypl1",79,2,"blue"
"4094","SYPL1_G16407",6,3,"brown"
"4095","Syt1",56,4,"yellow"
"4096","Syt14",12,17,"grey60"
"4097","Syt16",12,17,"grey60"
"4098","Syt17",20,4,"yellow"
"4099","Syt2",5,5,"green"
"4100","SYT2_containing",18,5,"green"
"4101","SYT2_like",9,5,"green"
"4102","Syt5",125,4,"yellow"
"4103","Syt7",177,4,"yellow"
"4104","Syvn1",3,9,"magenta"
"4105","Szt2",4,36,"yellowgreen"
"4106","Tacc1",34,1,"turquoise"
"4107","TACO1_containing",86,1,"turquoise"
"4108","Tada2b",108,1,"turquoise"
"4109","Taf10",27,2,"blue"
"4110","TAF1A_containing_gene18276",10,6,"red"
"4111","Taf1d",2,1,"turquoise"
"4112","Taf4",31,1,"turquoise"
"4113","Taf9",49,0,"grey"
"4114","Taf9b",16,0,"grey"
"4115","Taldo1",118,2,"blue"
"4116","TAMM41_containing",2,39,"orangered4"
"4117","Taok2",100,1,"turquoise"
"4118","Tapbpl",5,2,"blue"
"4119","Tarbp1",18,1,"turquoise"
"4120","Tars",1,0,"grey"
"4121","Tarsl2",19,3,"brown"
"4122","Tasp1",12,15,"midnightblue"
"4123","Tatdn3",82,2,"blue"
"4124","Tax1bp1",35,3,"brown"
"4125","Tax1bp3",4,1,"turquoise"
"4126","Tbc1d10b",3,20,"royalblue"
"4127","Tbc1d15",10,6,"red"
"4128","Tbc1d17",3,2,"blue"
"4129","Tbc1d20",15,2,"blue"
"4130","Tbc1d24",13,0,"grey"
"4131","Tbc1d2b",67,1,"turquoise"
"4132","Tbc1d5",5,13,"salmon"
"4133","Tbca",103,2,"blue"
"4134","Tbcb",4,24,"darkgrey"
"4135","Tbccd1",5,4,"yellow"
"4136","Tbkbp1",25,1,"turquoise"
"4137","TBL1XR1",25,11,"greenyellow"
"4138","Tbl2",11,10,"purple"
"4139","Tbpl1",16,1,"turquoise"
"4140","Tbr1",203,4,"yellow"
"4141","Tbrg4",8,2,"blue"
"4142","Tbxas1",8,2,"blue"
"4143","TCAF1_like",3,4,"yellow"
"4144","Tcap",3,0,"grey"
"4145","Tcea1",3,8,"pink"
"4146","Tceal1",9,13,"salmon"
"4147","Tceal4",6,15,"midnightblue"
"4148","TCEAL4_containing",1,3,"brown"
"4149","Tceal7",24,0,"grey"
"4150","Tcf20",3,4,"yellow"
"4151","Tcf25",13,5,"green"
"4152","Tcf4",107,1,"turquoise"
"4153","Tchp",38,1,"turquoise"
"4154","Tcn2",7,2,"blue"
"4155","Tcp1",24,3,"brown"
"4156","Tdg",10,1,"turquoise"
"4157","TDRD6",75,1,"turquoise"
"4158","Tdrd7",7,5,"green"
"4159","Tecr",16,5,"green"
"4160","Tenm1",2,13,"salmon"
"4161","Tenm3",5,22,"darkgreen"
"4162","Tenm4",46,1,"turquoise"
"4163","Tepsin",7,1,"turquoise"
"4164","Terf2ip",50,2,"blue"
"4165","Tert",4,23,"darkturquoise"
"4166","Tes",3,32,"violet"
"4167","Tesc",125,4,"yellow"
"4168","Tesk2",10,2,"blue"
"4169","Tet1",11,17,"grey60"
"4170","TET1_containing",9,6,"red"
"4171","Tet2",176,1,"turquoise"
"4172","Tet3",16,1,"turquoise"
"4173","Tex45",33,2,"blue"
"4174","TF",131,2,"blue"
"4175","Tfip11",5,19,"lightyellow"
"4176","Tfrc",17,7,"black"
"4177","Tgds",80,1,"turquoise"
"4178","Tgoln2",3,2,"blue"
"4179","Tgs1",82,1,"turquoise"
"4180","Thap1",100,1,"turquoise"
"4181","Thap2",62,1,"turquoise"
"4182","THAP2_containing",140,1,"turquoise"
"4183","Thap5",12,6,"red"
"4184","Thap7",7,2,"blue"
"4185","Thbs2",4,4,"yellow"
"4186","Thoc5",85,2,"blue"
"4187","Thoc7",8,3,"brown"
"4188","Thpo",3,4,"yellow"
"4189","Thra",28,1,"turquoise"
"4190","Thrb",161,4,"yellow"
"4191","Thumpd1",6,18,"lightgreen"
"4192","Thumpd3",2,10,"purple"
"4193","Thy1",2,12,"tan"
"4194","Tial1",3,3,"brown"
"4195","Tiam1",10,1,"turquoise"
"4196","Tiam2",128,4,"yellow"
"4197","Timm13",10,24,"darkgrey"
"4198","Timm17a",33,8,"pink"
"4199","TIMM23",10,3,"brown"
"4200","Timm50",7,2,"blue"
"4201","Timm9",5,8,"pink"
"4202","Timp3",9,5,"green"
"4203","Tipin",13,0,"grey"
"4204","Tjp1",142,1,"turquoise"
"4205","Tk2",3,2,"blue"
"4206","Tkt",74,2,"blue"
"4207","Tle3",7,1,"turquoise"
"4208","Tlk1",17,15,"midnightblue"
"4209","Tm2d1",4,3,"brown"
"4210","Tm9sf3",13,8,"pink"
"4211","Tma16",3,13,"salmon"
"4212","Tmbim1",2,2,"blue"
"4213","Tmbim4",86,3,"brown"
"4214","Tmbim6",137,3,"brown"
"4215","Tmc6",40,2,"blue"
"4216","Tmco1",128,2,"blue"
"4217","Tmco6",43,1,"turquoise"
"4218","Tmed10",120,2,"blue"
"4219","Tmed2",48,2,"blue"
"4220","TMED2_gene20912",7,8,"pink"
"4221","Tmed3",5,3,"brown"
"4222","Tmed4",9,7,"black"
"4223","TMED5_containing",6,6,"red"
"4224","Tmed7",12,8,"pink"
"4225","Tmem106b",42,11,"greenyellow"
"4226","Tmem108",3,2,"blue"
"4227","Tmem109",26,1,"turquoise"
"4228","Tmem110",21,1,"turquoise"
"4229","Tmem121b",20,4,"yellow"
"4230","TMEM121B_containing",10,4,"yellow"
"4231","Tmem126a",41,3,"brown"
"4232","Tmem130",3,5,"green"
"4233","Tmem131",4,9,"magenta"
"4234","Tmem131l",41,1,"turquoise"
"4235","Tmem132a",59,4,"yellow"
"4236","Tmem132b",3,4,"yellow"
"4237","TMEM132B_gene25466",48,4,"yellow"
"4238","Tmem132d",5,4,"yellow"
"4239","Tmem147",52,2,"blue"
"4240","Tmem14c",53,3,"brown"
"4241","Tmem151b",47,0,"grey"
"4242","TMEM155_containing",163,4,"yellow"
"4243","TMEM158",7,4,"yellow"
"4244","Tmem161b",6,8,"pink"
"4245","TMEM164_like",15,4,"yellow"
"4246","Tmem167b",19,3,"brown"
"4247","Tmem169",55,1,"turquoise"
"4248","Tmem170a",89,1,"turquoise"
"4249","TMEM170B_containing",29,1,"turquoise"
"4250","Tmem178a",83,4,"yellow"
"4251","Tmem179",3,2,"blue"
"4252","Tmem179b",3,2,"blue"
"4253","Tmem198",8,4,"yellow"
"4254","Tmem2",215,1,"turquoise"
"4255","Tmem203",9,3,"brown"
"4256","Tmem208",27,2,"blue"
"4257","Tmem219",29,3,"brown"
"4258","Tmem229b",10,26,"darkorange"
"4259","Tmem231",124,1,"turquoise"
"4260","Tmem248",19,8,"pink"
"4261","Tmem255a",65,5,"green"
"4262","Tmem256",4,3,"brown"
"4263","Tmem258",11,2,"blue"
"4264","TMEM271_containing",201,4,"yellow"
"4265","Tmem30a",58,3,"brown"
"4266","Tmem35a",4,3,"brown"
"4267","Tmem43",3,7,"black"
"4268","TMEM47_like",54,3,"brown"
"4269","Tmem5",28,3,"brown"
"4270","Tmem50a",20,2,"blue"
"4271","Tmem50b",5,3,"brown"
"4272","Tmem55a",2,11,"greenyellow"
"4273","TMEM56_like",17,11,"greenyellow"
"4274","Tmem59",101,3,"brown"
"4275","Tmem59l",2,0,"grey"
"4276","Tmem63b",4,19,"lightyellow"
"4277","Tmem63c",5,0,"grey"
"4278","Tmem64",2,6,"red"
"4279","Tmem67",2,14,"cyan"
"4280","Tmem68",12,11,"greenyellow"
"4281","Tmem69",14,3,"brown"
"4282","Tmem74b",3,26,"darkorange"
"4283","Tmem87b",1,28,"skyblue"
"4284","Tmem9",3,2,"blue"
"4285","Tmem9b",58,3,"brown"
"4286","Tmlhe",17,3,"brown"
"4287","TMLHE_containing",5,3,"brown"
"4288","Tmod1",25,15,"midnightblue"
"4289","TMOD2_containing",3,4,"yellow"
"4290","Tmod3",2,7,"black"
"4291","Tmpo",5,3,"brown"
"4292","Tmsb15b",23,3,"brown"
"4293","TMSB4X_G3417",26,15,"midnightblue"
"4294","TMTC1_containing",2,25,"orange"
"4295","Tmtc2",8,2,"blue"
"4296","Tmtc3",13,1,"turquoise"
"4297","TMTC3_like",5,6,"red"
"4298","Tmx1",10,11,"greenyellow"
"4299","Tmx2",121,3,"brown"
"4300","Tmx3",49,3,"brown"
"4301","Tmx4",26,3,"brown"
"4302","Tnfaip8l3",5,4,"yellow"
"4303","Tnfrsf21",16,2,"blue"
"4304","Tnfrsf25",103,1,"turquoise"
"4305","Tnks1bp1",51,4,"yellow"
"4306","Tnks2",28,1,"turquoise"
"4307","Tnpo2",3,4,"yellow"
"4308","Tnrc18",42,20,"royalblue"
"4309","Tnrc6a",31,1,"turquoise"
"4310","Tnrc6b",5,21,"darkred"
"4311","TNRC6B_containing",279,1,"turquoise"
"4312","Tnrc6c",23,1,"turquoise"
"4313","Tob1",25,1,"turquoise"
"4314","Tob2",159,1,"turquoise"
"4315","TOB2_containing_G24086",163,1,"turquoise"
"4316","TOMM20_like_G38522",18,3,"brown"
"4317","Tomm5",5,3,"brown"
"4318","Top1",147,1,"turquoise"
"4319","Top2b",7,8,"pink"
"4320","Top3a",35,1,"turquoise"
"4321","Tpcn1",3,36,"yellowgreen"
"4322","Tpd52",12,4,"yellow"
"4323","Tpgs1",1,2,"blue"
"4324","Tpi1",13,3,"brown"
"4325","TPM4_containing",23,1,"turquoise"
"4326","Tppp",92,1,"turquoise"
"4327","Tppp3",5,5,"green"
"4328","Tprg1l",30,2,"blue"
"4329","Tpst1",3,10,"purple"
"4330","Tpt1",19,3,"brown"
"4331","Traf3",60,1,"turquoise"
"4332","Traf7",31,1,"turquoise"
"4333","Traip",44,4,"yellow"
"4334","Tram1",4,18,"lightgreen"
"4335","Trank1",13,1,"turquoise"
"4336","Trappc1",3,5,"green"
"4337","Trappc13",4,3,"brown"
"4338","Trappc3",29,2,"blue"
"4339","Trappc9",21,22,"darkgreen"
"4340","Trerf1",120,1,"turquoise"
"4341","Trib1",3,1,"turquoise"
"4342","Tril",17,2,"blue"
"4343","Trim23",15,6,"red"
"4344","TRIM26_containing",3,10,"purple"
"4345","Trim27",59,1,"turquoise"
"4346","Trim32",20,1,"turquoise"
"4347","Trim37",3,4,"yellow"
"4348","Trim46",16,4,"yellow"
"4349","Trim56",7,7,"black"
"4350","Trim67",1,16,"lightcyan"
"4351","Trim9",117,4,"yellow"
"4352","Trio",212,1,"turquoise"
"4353","Trip11",11,17,"grey60"
"4354","Triqk",4,4,"yellow"
"4355","Trmt11",44,0,"grey"
"4356","Trmt112",46,2,"blue"
"4357","Trmt5",3,6,"red"
"4358","Trnau1ap",6,2,"blue"
"4359","Trove2",1,6,"red"
"4360","TRPC1",15,11,"greenyellow"
"4361","Trpc4ap",121,2,"blue"
"4362","Trpc5",6,17,"grey60"
"4363","TRPS1",4,6,"red"
"4364","Trrap",55,1,"turquoise"
"4365","Trub2",3,2,"blue"
"4366","Tsc1",12,9,"magenta"
"4367","Tsc2",2,12,"tan"
"4368","Tsc22d1",19,4,"yellow"
"4369","Tsen54",20,1,"turquoise"
"4370","Tsg101",20,2,"blue"
"4371","TSHZ2_G30132",6,14,"cyan"
"4372","Tshz3",7,4,"yellow"
"4373","Tsn",15,3,"brown"
"4374","Tsnare1",15,1,"turquoise"
"4375","Tspan3",140,2,"blue"
"4376","Tspan31",100,3,"brown"
"4377","Tspan5",4,1,"turquoise"
"4378","Tspan6",4,3,"brown"
"4379","Tspan7",8,4,"yellow"
"4380","Tspoap1",80,4,"yellow"
"4381","Tspyl4",6,5,"green"
"4382","Tsr3",14,2,"blue"
"4383","Tst",3,2,"blue"
"4384","Ttbk1",10,20,"royalblue"
"4385","Ttc1",79,3,"brown"
"4386","Ttc13",7,1,"turquoise"
"4387","Ttc17",3,10,"purple"
"4388","Ttc21b",10,1,"turquoise"
"4389","Ttc33",3,3,"brown"
"4390","Ttc39b",7,17,"grey60"
"4391","Ttc39c",5,2,"blue"
"4392","Ttc7b",17,4,"yellow"
"4393","Ttc9b",9,0,"grey"
"4394","Ttl",2,1,"turquoise"
"4395","Ttll1",8,4,"yellow"
"4396","Ttll11",10,4,"yellow"
"4397","Ttll4",62,1,"turquoise"
"4398","Ttr",3,38,"plum1"
"4399","Ttyh3",44,20,"royalblue"
