"","gene","module_n","module_color"
"4019","Ccar2",1,"turquoise"
"4020","Bin3",3,"brown"
"4021","Pebp4",0,"grey"
"4022","Rhobtb2",14,"cyan"
"4023","Chmp7",0,"grey"
"4024","Ipo5",2,"blue"
"4025","CHMP7",16,"lightcyan"
"4026","R3hcc1",1,"turquoise"
"4027","Entpd4",2,"blue"
"4028","Slc25a37",5,"green"
"4029","Stc1",18,"lightgreen"
"4030","Stambp",0,"grey"
"4031","Dguok",1,"turquoise"
"4032","Tet3",5,"green"
"4033","Rap2a",5,"green"
"4034","Bola3",9,"magenta"
"4035","Mob1a",3,"brown"
"4036","Mthfd2",3,"brown"
"4037","Slc4a5",14,"cyan"
"4038","Dctn1",6,"red"
"4039","DCTN1-AS1_like",2,"blue"
"4040","Wdr54",1,"turquoise"
"4041","Rtkn",9,"magenta"
"4042","Ino80b",1,"turquoise"
"4043","Fmnl2",11,"greenyellow"
"4044","Mbnl2",2,"blue"
"4045","Wbp1",1,"turquoise"
"4046","Mogs",3,"brown"
"4047","Mrpl53",1,"turquoise"
"4048","Ccdc142",21,"darkred"
"4049","Ttc31",7,"black"
"4050","Pcgf1",3,"brown"
"4051","Aup1",15,"midnightblue"
"4052","Htra2",0,"grey"
"4053","Loxl3",10,"purple"
"4054","Dok1",7,"black"
"4055","Sema4f",2,"blue"
"4056","Hk2",3,"brown"
"4057","Pole4",0,"grey"
"4058","Tacr1",2,"blue"
"4059","Eva1a",1,"turquoise"
"4060","Mrpl19",1,"turquoise"
"4061","Gcfc2",5,"green"
"4062","Lrrtm4",6,"red"
"4063","Ctnna2",0,"grey"
"4064","Lrrtm1",0,"grey"
"4065","Hs6st3",2,"blue"
"4066","Rps6kc1",8,"pink"
"4067","Angel2",4,"yellow"
"4068","Vash2",4,"yellow"
"4069","Flvcr1",5,"green"
"4070","Tatdn3",1,"turquoise"
"4071","Uggt2",0,"grey"
"4072","Nenf",1,"turquoise"
"4073","Tmem206",1,"turquoise"
"4074","Ppp2r5a",7,"black"
"4075","Ints7",10,"purple"
"4076","Lpgat1",8,"pink"
"4077","Dnajc3",4,"yellow"
"4078","Nek2",12,"tan"
"4079","Slc30a1",5,"green"
"4080","Rcor3",5,"green"
"4081","Kcnh1",2,"blue"
"4082","Sertad4",8,"pink"
"4083","Syt14",5,"green"
"4084","Diexf",12,"tan"
"4085","Lamb3",10,"purple"
"4086","Camk1g",0,"grey"
"4087","Plxna2",18,"lightgreen"
"4088","Cd34",1,"turquoise"
"4089","Cd46",11,"greenyellow"
"4090","Dzip1",0,"grey"
"4091","Cd55",5,"green"
"4092","Pfkfb2",21,"darkred"
"4093","Yod1",4,"yellow"
"4094","Stam2",4,"yellow"
"4095","Cldn10",7,"black"
"4096","Mapkapk2",12,"tan"
"4097","Eif2d",1,"turquoise"
"4098","Rassf5",4,"yellow"
"4099","Ikbke",0,"grey"
"4100","Srgap2",11,"greenyellow"
"4101","Pm20d1",22,"darkgreen"
"4102","Slc41a1",2,"blue"
"4103","Abcc4",11,"greenyellow"
"4104","Rab29",0,"grey"
"4105","Nucks1",2,"blue"
"4106","Slc45a3",0,"grey"
"4107","Elk4",4,"yellow"
"4108","Mfsd4a",0,"grey"
"4109","Cdk18",10,"purple"
"4110","Klhdc8a",6,"red"
"4111","Nuak2",12,"tan"
"4112","Tmcc2",15,"midnightblue"
"4113","Dstyk",2,"blue"
"4114","Rbbp5",4,"yellow"
"4115","Tmem81",1,"turquoise"
"4116","Cntn2",26,"darkorange"
"4117","Nfasc",25,"orange"
"4118","Tmem132b",2,"blue"
"4119","Bri3bp",6,"red"
"4120","Dhx37",25,"orange"
"4121","Gpr180",4,"yellow"
"4122","Ubc",1,"turquoise"
"4123","Scarb1",1,"turquoise"
"4124","Ncor2",25,"orange"
"4125","Znf664",13,"salmon"
"4126","Ccdc92",1,"turquoise"
"4127","Atp6v0a2",17,"grey60"
"4128","Tctn2",3,"brown"
"4129","Gtf2h3",8,"pink"
"4130","Eif2b1",0,"grey"
"4131","Tgds",3,"brown"
"4132","Ddx55",12,"tan"
"4133","Tmed2",0,"grey"
"4134","Rilpl1",9,"magenta"
"4135","Snrnp35",1,"turquoise"
"4136","Rilpl2",7,"black"
"4137","Kmt5a",3,"brown"
"4138","Sbno1",5,"green"
"4139","Cdk2ap1",1,"turquoise"
"4140","CUNH12orf65",12,"tan"
"4141","Mphosph9",4,"yellow"
"4142","Pitpnm2",11,"greenyellow"
"4143","Arl6ip4",1,"turquoise"
"4144","Ogfod2",9,"magenta"
"4145","Abcb9",1,"turquoise"
"4146","Vps37b",1,"turquoise"
"4147","Hip1r",10,"purple"
"4148","Ccdc62",1,"turquoise"
"4149","Denr",1,"turquoise"
"4150","Rsrc2",3,"brown"
"4151","Zcchc8",4,"yellow"
"4152","Clip1",5,"green"
"4153","Vps33a",0,"grey"
"4154","Diablo",0,"grey"
"4155","Mlxip",21,"darkred"
"4156","Bcl7a",3,"brown"
"4157","Wdr66",14,"cyan"
"4158","Psmd9",0,"grey"
"4159","LOC106145023",0,"grey"
"4160","Setd1b",21,"darkred"
"4161","Rhof",7,"black"
"4162","Tmem120b",1,"turquoise"
"4163","Gpc6",5,"green"
"4164","PCNP_gene12600",8,"pink"
"4165","Orai1",15,"midnightblue"
"4166","LOC110598592",1,"turquoise"
"4167","Kdm2b",16,"lightcyan"
"4168","Rnf34",12,"tan"
"4169","Anapc5",9,"magenta"
"4170","Camkk2",0,"grey"
"4171","Gpc5",7,"black"
"4172","P2rx4",1,"turquoise"
"4173","P2rx7",21,"darkred"
"4174","Ift81",13,"salmon"
"4175","Atp2a2",2,"blue"
"4176","Anapc7",0,"grey"
"4177","ARPC3_gene12616",1,"turquoise"
"4178","Gpn3",17,"grey60"
"4179","Fam216a",1,"turquoise"
"4180","Vps29",1,"turquoise"
"4181","GPC5",20,"royalblue"
"4182","Pptc7",2,"blue"
"4183","Tctn1",14,"cyan"
"4184","Hvcn1",14,"cyan"
"4185","Ppp1cc",1,"turquoise"
"4186","Cux2",14,"cyan"
"4187","Fam109a",3,"brown"
"4188","Sh2b3",3,"brown"
"4189","Atxn2",16,"lightcyan"
"4190","Brap",8,"pink"
"4191","Acad10",0,"grey"
"4192","Aldh2",1,"turquoise"
"4193","Mapkapk5",1,"turquoise"
"4194","Tmem116",0,"grey"
"4195","Erp29",1,"turquoise"
"4196","Naa25",8,"pink"
"4197","Wsb2",6,"red"
"4198","Rfc5",1,"turquoise"
"4199","Ksr2",2,"blue"
"4200","Nos1",2,"blue"
"4201","Fbxo21",2,"blue"
"4202","Slitrk5",11,"greenyellow"
"4203","Tesc",1,"turquoise"
"4204","Fbxw8",1,"turquoise"
"4205","Rnft2",6,"red"
"4206","CUNH12orf49",8,"pink"
"4207","Med13l",4,"yellow"
"4208","Tbx3",0,"grey"
"4209","Rgs3",11,"greenyellow"
"4210","Pole3",8,"pink"
"4211","Alad",10,"purple"
"4212","Hdhd3",1,"turquoise"
"4213","Bspry",1,"turquoise"
"4214","Wdr31",2,"blue"
"4215","Prpf4",2,"blue"
"4216","Cdc26",0,"grey"
"4217","Slc31a1",4,"yellow"
"4218","Fkbp15",8,"pink"
"4219","Slc31a2",3,"brown"
"4220","Zfp37",4,"yellow"
"4221","Snx30",2,"blue"
"4222","Inip",12,"tan"
"4223","Kiaa1958",5,"green"
"4224","Hsdl2",1,"turquoise"
"4225","Ptbp3",5,"green"
"4226","Ugcg",2,"blue"
"4227","GNG10_gene12688",19,"lightyellow"
"4228","DNAJC25",3,"brown"
"4229","Znf483",5,"green"
"4230","ECPAS",23,"darkturquoise"
"4231","Lpar1",20,"royalblue"
"4232","Svep1",16,"lightcyan"
"4233","Cacnb4",2,"blue"
"4234","Gpr12",6,"red"
"4235","Txn",1,"turquoise"
"4236","Akap2",2,"blue"
"4237","Ptpn3",0,"grey"
"4238","Epb41l4b",2,"blue"
"4239","Frrs1l",2,"blue"
"4240","Tmem245",5,"green"
"4241","Ctnnal1",0,"grey"
"4242","Fam206a",8,"pink"
"4243","Elp1",8,"pink"
"4244","Klf4",10,"purple"
"4245","Rad23b",2,"blue"
"4246","Znf462",21,"darkred"
"4247","Tmem38b",2,"blue"
"4248","Fktn",18,"lightgreen"
"4249","Usp12",2,"blue"
"4250","Fsd1l",5,"green"
"4251","Slc44a1",22,"darkgreen"
"4252","Abca1",13,"salmon"
"4253","NIPSNAP3A_like",0,"grey"
"4254","Ctgf",9,"magenta"
"4255","Rpl21",1,"turquoise"
"4256","Stx7",8,"pink"
"4257","Slc18b1",4,"yellow"
"4258","Rps12",1,"turquoise"
"4259","Eya4",0,"grey"
"4260","Gtf3a",1,"turquoise"
"4261","Tbpl1",3,"brown"
"4262","Slc2a12",14,"cyan"
"4263","Sgk1",0,"grey"
"4264","Hbs1l",8,"pink"
"4265","Mtif3",1,"turquoise"
"4266","Ahi1",2,"blue"
"4267","Pde7b",0,"grey"
"4268","Bclaf1",8,"pink"
"4269","Map7",8,"pink"
"4270","Map3k5",4,"yellow"
"4271","Pex7",1,"turquoise"
"4272","Slc35d3",0,"grey"
"4273","Lnx2",4,"yellow"
"4274","Ifngr1",4,"yellow"
"4275","Tnfaip3",5,"green"
"4276","Perp",27,"white"
"4277","Arfgef3",5,"green"
"4278","Hebp2",1,"turquoise"
"4279","Polr1d",1,"turquoise"
"4280","Nhsl1",14,"cyan"
"4281","Ccdc28a",19,"lightyellow"
"4282","Reps1",9,"magenta"
"4283","Heca",4,"yellow"
"4284","Cited2",3,"brown"
"4285","Chd6",2,"blue"
"4286","Zhx3",5,"green"
"4287","Plcg1",21,"darkred"
"4288","Top1",4,"yellow"
"4289","Mafb",7,"black"
"4290","Dhx35",0,"grey"
"4291","Ppp1r16b",13,"salmon"
"4292","Arl5a",2,"blue"
"4293","Actr5",11,"greenyellow"
"4294","Slc32a1",6,"red"
"4295","Ralgapb",2,"blue"
"4296","LOC106145038",19,"lightyellow"
"4297","LOC106145032",1,"turquoise"
"4298","Kiaa1755",1,"turquoise"
"4299","Tgm2",9,"magenta"
"4300","Rprd1b",4,"yellow"
"4301","Tti1",22,"darkgreen"
"4302","Vstm2l",0,"grey"
"4303","Ctnnbl1",1,"turquoise"
"4304","Blcap",6,"red"
"4305","Nnat",27,"white"
"4306","Src",0,"grey"
"4307","Manbal",1,"turquoise"
"4308","Rpn2",1,"turquoise"
"4309","Mroh8",5,"green"
"4310","Rbl1",5,"green"
"4311","Samhd1",2,"blue"
"4312","Soga1",5,"green"
"4313","Flt3",22,"darkgreen"
"4314","Ndrg3",6,"red"
"4315","RAB5IF",1,"turquoise"
"4316","Myl9",9,"magenta"
"4317","Dlgap4",6,"red"
"4318","Aar2",6,"red"
"4319","Epb41l1",18,"lightgreen"
"4320","Pan3",13,"salmon"
"4321","Cnbd2",1,"turquoise"
"4322","Scand1",0,"grey"
"4323","Phf20",2,"blue"
"4324","Rbm39",4,"yellow"
"4325","Romo1",1,"turquoise"
"4326","Nfs1",8,"pink"
"4327","Rbm12",9,"magenta"
"4328","Spag4",0,"grey"
"4329","Flt1",5,"green"
"4330","FER1L4_like",10,"purple"
"4331","Ergic3",1,"turquoise"
"4332","Cep250",20,"royalblue"
"4333","UQCC1_like",1,"turquoise"
"4334","Eif6",1,"turquoise"
"4335","Mmp24",0,"grey"
"4336","Edem2",0,"grey"
"4337","Trpc4ap",6,"red"
"4338","Gss",1,"turquoise"
"4339","Acss2",12,"tan"
"4340","Ggt7",10,"purple"
"4341","Ncoa6",4,"yellow"
"4342","Tp53inp2",7,"black"
"4343","Pomp",1,"turquoise"
"4344","Pigu",1,"turquoise"
"4345","Map1lc3a",0,"grey"
"4346","Dynlrb1",1,"turquoise"
"4347","Itch",5,"green"
"4348","Ahcy",1,"turquoise"
"4349","Eif2s2",1,"turquoise"
"4350","Raly",1,"turquoise"
"4351","Slc46a3",4,"yellow"
"4352","Chmp4b",1,"turquoise"
"4353","Znf341",7,"black"
"4354","Pxmp4",3,"brown"
"4355","Necab3",1,"turquoise"
"4356","Cbfa2t2",2,"blue"
"4357","Snta1",1,"turquoise"
"4358","Cdk5rap1",0,"grey"
"4359","MTUS2_like",2,"blue"
"4360","Mtus2",6,"red"
"4361","Slc7a1",4,"yellow"
"4362","Ubl3",8,"pink"
"4363","Katnal1",2,"blue"
"4364","Hmgb1",1,"turquoise"
"4365","Ptprj",5,"green"
"4366","Nup160",4,"yellow"
"4367","Fnbp4",4,"yellow"
"4368","Uspl1",3,"brown"
"4369","Agbl2",14,"cyan"
"4370","Mtch2",1,"turquoise"
"4371","C1qtnf4",15,"midnightblue"
"4372","Ndufs3",1,"turquoise"
"4373","Kbtbd4",0,"grey"
"4374","Ptpmt1",1,"turquoise"
"4375","Celf1",16,"lightcyan"
"4376","Psmc3",1,"turquoise"
"4377","Alox5ap",9,"magenta"
"4378","Slc39a13",1,"turquoise"
"4379","Spi1",1,"turquoise"
"4380","Madd",6,"red"
"4381","Nr1h3",9,"magenta"
"4382","Acp2",0,"grey"
"4383","Ddb2",1,"turquoise"
"4384","Pacsin3",7,"black"
"4385","Arfgap2",12,"tan"
"4386","CUNH11orf49",7,"black"
"4387","Lrp4",11,"greenyellow"
"4388","Ckap5",2,"blue"
"4389","Znf408",2,"blue"
"4390","Arhgap1",15,"midnightblue"
"4391","Atg13",2,"blue"
"4392","Harbi1",3,"brown"
"4393","Ambra1",2,"blue"
"4394","Chrm4",3,"brown"
"4395","Hapln1",2,"blue"
"4396","Rif1",4,"yellow"
"4397","Mdk",7,"black"
"4398","Dgkz",7,"black"
"4399","Creb3l1",0,"grey"
"4400","Phf21a",5,"green"
"4401","Pex16",1,"turquoise"
"4402","Mapk8ip1",1,"turquoise"
"4403","Cry2",1,"turquoise"
"4404","Slc35c1",0,"grey"
"4405","Chst1",28,"skyblue"
"4406","Syt13",2,"blue"
"4407","Prdm11",16,"lightcyan"
"4408","Tp53i11",15,"midnightblue"
"4409","Tspan18",28,"skyblue"
"4410","Hsph1",11,"greenyellow"
"4411","Ext2",0,"grey"
"4412","ACCS_containing",6,"red"
"4413","CUNH11orf96",1,"turquoise"
"4414","Alkbh3",1,"turquoise"
"4415","Hsd17b12",0,"grey"
"4416","B3glct",1,"turquoise"
"4417","Ttc17",4,"yellow"
"4418","Api5",2,"blue"
"4419","Etnppl",0,"grey"
"4420","Col25a1",2,"blue"
"4421","Sec24b",2,"blue"
"4422","Mcub",1,"turquoise"
"4423","Pla2g12a",3,"brown"
"4424","Gar1",12,"tan"
"4425","Rrh",0,"grey"
"4426","Egf",20,"royalblue"
"4427","Elovl6",18,"lightgreen"
"4428","Fry",2,"blue"
"4429","Enpep",22,"darkgreen"
"4430","FAM241A_containing_gene13059",3,"brown"
"4431","Ap1ar",2,"blue"
"4432","Larp7",1,"turquoise"
"4433","Ank2",5,"green"
"4434","Camk2d",2,"blue"
"4435","Ugt8",7,"black"
"4436","Ndst4",24,"darkgrey"
"4437","N4bp2l1",7,"black"
"4438","Hace1",11,"greenyellow"
"4439","Prep",1,"turquoise"
"4440","N4bp2l2",5,"green"
"4441","Atg5",17,"grey60"
"4442","Rtn4ip1",1,"turquoise"
"4443","Qrsl1",1,"turquoise"
"4444","CUNH6orf203",3,"brown"
"4445","Pdss2",8,"pink"
"4446","Sobp",2,"blue"
"4447","Sec63",14,"cyan"
"4448","Ostm1",2,"blue"
"4449","Snx3",1,"turquoise"
"4450","Afg1l",1,"turquoise"
"4451","Pds5b",2,"blue"
"4452","Foxo3",4,"yellow"
"4453","Armc2",14,"cyan"
"4454","Sesn1",4,"yellow"
"4455","Cep57l1",3,"brown"
"4456","CCDC162P_like",20,"royalblue"
"4457","Cd164",0,"grey"
"4458","Kl",14,"cyan"
"4459","Smpd2",0,"grey"
"4460","Mical1",10,"purple"
"4461","Zbtb24",4,"yellow"
"4462","Fig4",1,"turquoise"
"4463","Wasf1",2,"blue"
"4464","Cdc40",4,"yellow"
"4465","Stard13",3,"brown"
"4466","Ddo",0,"grey"
"4467","Cdk19",5,"green"
"4468","Amd1",4,"yellow"
"4469","Gtf3c6",23,"darkturquoise"
"4470","Rpf2",23,"darkturquoise"
"4471","Rfc3",9,"magenta"
"4472","Lrch1",4,"yellow"
"4473","Esd",19,"lightyellow"
"4474","Htr2a",2,"blue"
"4475","Sucla2",8,"pink"
"4476","Nudt15",0,"grey"
"4477","Med4",12,"tan"
"4478","Itm2b",1,"turquoise"
"4479","Rb1",5,"green"
"4480","Lpar6",3,"brown"
"4481","Rcbtb2",5,"green"
"4482","Nbea",14,"cyan"
"4483","Fndc3a",5,"green"
"4484","Cdadc1",9,"magenta"
"4485","Cab39l",6,"red"
"4486","SETDB2_like",5,"green"
"4487","Rcbtb1",5,"green"
"4488","Kpna3",2,"blue"
"4489","Spryd7",1,"turquoise"
"4490","Trim13",7,"black"
"4491","Kcnrg",7,"black"
"4492","Dleu7",6,"red"
"4493","Rnaseh2b",1,"turquoise"
"4494","Fam124a",4,"yellow"
"4495","Mab21l1",6,"red"
"4496","Ints6",4,"yellow"
"4497","Wdfy2",11,"greenyellow"
"4498","Atp7b",4,"yellow"
"4499","Alg11",4,"yellow"
"4500","Vps36",2,"blue"
"4501","Thsd1",8,"pink"
"4502","Slc25a15",2,"blue"
"4503","Mrps31",23,"darkturquoise"
"4504","Foxo1",5,"green"
"4505","Cog6",8,"pink"
"4506","Lhfpl6",0,"grey"
"4507","Nhlrc3",0,"grey"
"4508","Proser1",11,"greenyellow"
"4509","Mcf2l2",11,"greenyellow"
"4510","Dclk1",2,"blue"
"4511","Mccc1",13,"salmon"
"4512","Dcun1d1",18,"lightgreen"
"4513","Atp11b",2,"blue"
"4514","LOC110598659",0,"grey"
"4515","SOX2-OT_like",7,"black"
"4516","Sox2",7,"black"
"4517","Dnajc19",1,"turquoise"
"4518","Fxr1",4,"yellow"
"4519","Ttc14",7,"black"
"4520","Pex5l",2,"blue"
"4521","Usp13",2,"blue"
"4522","Ndufb5",1,"turquoise"
"4523","Actl6a",7,"black"
"4524","Gnb4",5,"green"
"4525","Mfn1",5,"green"
"4526","Znf639",19,"lightyellow"
"4527","Pik3ca",4,"yellow"
"4528","Zmat3",2,"blue"
"4529","Ccdc169",22,"darkgreen"
"4530","Kcnmb2",2,"blue"
"4531","Tbl1xr1",2,"blue"
"4532","Lrrn2",6,"red"
"4533","Mdm4",5,"green"
"4534","Spart",5,"green"
"4535","Pik3c2b",26,"darkorange"
"4536","Ppp1r15b",3,"brown"
"4537","Plekha6",25,"orange"
"4538","Etnk2",1,"turquoise"
"4539","Sox13",10,"purple"
"4540","Zc3h11a",11,"greenyellow"
"4541","Zbed6",4,"yellow"
"4542","Atp2b4",2,"blue"
"4543","Prelp",11,"greenyellow"
"4544","Fmod",0,"grey"
"4545","Btg2",3,"brown"
"4546","Chi3l1",8,"pink"
"4547","Adora1",0,"grey"
"4548","Ppfia4",2,"blue"
"4549","Tmem183a",0,"grey"
"4550","CYB5R1",1,"turquoise"
"4551","Adipor1",1,"turquoise"
"4552","Klhl12",8,"pink"
"4553","Rabif",4,"yellow"
"4554","Sertm1",6,"red"
"4555","Kdm5b",4,"yellow"
"4556","Syt2",2,"blue"
"4557","Ppp1r12b",5,"green"
"4558","Lgr6",0,"grey"
"4559","PTPRVP_containing",10,"purple"
"4560","Arl8a",1,"turquoise"
"4561","Gpr37l1",9,"magenta"
"4562","Rnpep",1,"turquoise"
"4563","Timm17a",1,"turquoise"
"4564","Lmod1",0,"grey"
"4565","Shisa4",1,"turquoise"
"4566","Ipo9",13,"salmon"
"4567","Nav1",4,"yellow"
"4568","Csrp1",9,"magenta"
"4569","Phlda3",1,"turquoise"
"4570","Igfn1",20,"royalblue"
"4571","Tmem9",1,"turquoise"
"4572","Kif21b",21,"darkred"
"4573","Camsap2",5,"green"
"4574","Ddx59",9,"magenta"
"4575","Rfxap",3,"brown"
"4576","Znf281",4,"yellow"
"4577","Ptprc",0,"grey"
"4578","Nek7",0,"grey"
"4579","Dennd1b",4,"yellow"
"4580","Crb1",14,"cyan"
"4581","Smad9",11,"greenyellow"
"4582","Zbtb41",4,"yellow"
"4583","CFHR1_containing",14,"cyan"
"4584","Alg5",1,"turquoise"
"4585","Zfc3h1",4,"yellow"
"4586","Thap2",4,"yellow"
"4587","Tmem19",22,"darkgreen"
"4588","Rab21",8,"pink"
"4589","Tbc1d15",17,"grey60"
"4590","Trhde",11,"greenyellow"
"4591","Atxn7l3b",18,"lightgreen"
"4592","Kcnc2",2,"blue"
"4593","Krr1",4,"yellow"
"4594","Phlda1",4,"yellow"
"4595","Nap1l1",17,"grey60"
"4596","Bbs10",3,"brown"
"4597","Osbpl8",5,"green"
"4598","Zdhhc17",8,"pink"
"4599","Csrp2",9,"magenta"
"4600","Nav3",11,"greenyellow"
"4601","Tns1",25,"orange"
"4602","Arpc2",1,"turquoise"
"4603","Aamp",1,"turquoise"
"4604","Pnkd",1,"turquoise"
"4605","Tmbim1",9,"magenta"
"4606","Ctdsp1",7,"black"
"4607","Nmi",0,"grey"
"4608","Usp37",4,"yellow"
"4609","Cnot9",12,"tan"
"4610","Plcd4",7,"black"
"4611","Znf142",16,"lightcyan"
"4612","BCS1L",1,"turquoise"
"4613","Rnf25",10,"purple"
"4614","Stk36",10,"purple"
"4615","Ttll4",11,"greenyellow"
"4616","CYP27A1",9,"magenta"
"4617","Cdk5r2",0,"grey"
"4618","Trpc4",8,"pink"
"4619","Nhej1",0,"grey"
"4620","Cnppd1",1,"turquoise"
"4621","Retreg2",6,"red"
"4622","Zfand2b",15,"midnightblue"
"4623","Abcb6",1,"turquoise"
"4624","Atg9a",0,"grey"
"4625","Ankzf1",3,"brown"
"4626","Glb1l",14,"cyan"
"4627","Stk16",1,"turquoise"
"4628","Tuba4a",6,"red"
"4629","TUBA1B",6,"red"
"4630","Dnajb2",15,"midnightblue"
"4631","Ptprn",1,"turquoise"
"4632","Resp18",1,"turquoise"
"4633","Dnpep",1,"turquoise"
"4634","Speg",10,"purple"
"4635","Gmppa",1,"turquoise"
"4636","Asic4",1,"turquoise"
"4637","Chpf",6,"red"
"4638","Tmem198",1,"turquoise"
"4639","Obsl1",28,"skyblue"
"4640","Inha",10,"purple"
"4641","Stk11ip",0,"grey"
"4642","Slc4a3",6,"red"
"4643","Epha4",5,"green"
"4644","Sgpp2",6,"red"
"4645","Farsb",0,"grey"
"4646","Acsl3",23,"darkturquoise"
"4647","Scg2",6,"red"
"4648","Wdfy1",2,"blue"
"4649","Mrpl44",23,"darkturquoise"
"4650","Serpine2",1,"turquoise"
"4651","Cul3",8,"pink"
"4652","Dock10",5,"green"
"4653","Hgsnat",0,"grey"
"4654","Pomk",5,"green"
"4655","Fnta",19,"lightyellow"
"4656","Lrfn3",0,"grey"
"4657","Tyrobp",1,"turquoise"
"4658","Nfkbid",1,"turquoise"
"4659","Aplp1",9,"magenta"
"4660","Arhgap33",10,"purple"
"4661","Proser3",11,"greenyellow"
"4662","Hspb6",1,"turquoise"
"4663","Lin37",3,"brown"
"4664","Psenen",1,"turquoise"
"4665","U2af1l4",1,"turquoise"
"4666","Kmt2b",25,"orange"
"4667","Rbm42",0,"grey"
"4668","Haus5",1,"turquoise"
"4669","Rbm43",6,"red"
"4670","Tmem147",1,"turquoise"
"4671","Mag",1,"turquoise"
"4672","Usf2",15,"midnightblue"
"4673","Lsr",1,"turquoise"
"4674","Fxyd5",15,"midnightblue"
"4675","Fxyd1",9,"magenta"
"4676","Fam107a",13,"salmon"
"4677","Lgi4",10,"purple"
"4678","Hpn",10,"purple"
"4679","Scn1b",1,"turquoise"
"4680","Gramd1a",6,"red"
"4681","Znf792",7,"black"
"4682","Znf30",11,"greenyellow"
"4683","Znf599",1,"turquoise"
"4684","Znf181",4,"yellow"
"4685","Uba2",8,"pink"
"4686","Gpi",6,"red"
"4687","Kiaa0355",5,"green"
"4688","Lsm14a",5,"green"
"4689","Acox2",14,"cyan"
"4690","Kctd15",7,"black"
"4691","Chst8",0,"grey"
"4692","Pepd",1,"turquoise"
"4693","Cebpg",3,"brown"
"4694","Cebpa",3,"brown"
"4695","Slc7a10",9,"magenta"
"4696","Lrp3",6,"red"
"4697","Kctd6",7,"black"
"4698","Gpatch1",13,"salmon"
"4699","Rhpn2",0,"grey"
"4700","Cep89",20,"royalblue"
"4701","Nudt19",1,"turquoise"
"4702","Ankrd27",3,"brown"
"4703","Pdhb",1,"turquoise"
"4704","Pdcd5",1,"turquoise"
"4705","Dpy19l3",2,"blue"
"4706","Znf507",4,"yellow"
"4707","LOC110598687",11,"greenyellow"
"4708","Tshz3",13,"salmon"
"4709","Znf536",5,"green"
"4710","Uri1",8,"pink"
"4711","Pxk",2,"blue"
"4712","Ccne1",12,"tan"
"4713","CUNH19orf12",1,"turquoise"
"4714","Pop4",1,"turquoise"
"4715","Vstm2b",15,"midnightblue"
"4716","UQCRFS1_like_gene13576",1,"turquoise"
"4717","HTD2_containing_gene1358",24,"darkgrey"
"4718","Erich3",2,"blue"
"4719","Cryz",22,"darkgreen"
"4720","Tyw3",1,"turquoise"
"4721","Acadm",1,"turquoise"
"4722","Rabggtb",19,"lightyellow"
"4723","Rpp14",5,"green"
"4724","St6galnac3",9,"magenta"
"4725","St6galnac5",2,"blue"
"4726","Pigk",2,"blue"
"4727","Ak5",6,"red"
"4728","Zzz3",4,"yellow"
"4729","Usp33",8,"pink"
"4730","Abhd6",3,"brown"
"4731","Miga1",2,"blue"
"4732","Nexn",14,"cyan"
"4733","Fubp1",4,"yellow"
"4734","Dnajb4",17,"grey60"
"4735","Ptgfr",20,"royalblue"
"4736","Ifi44l",10,"purple"
"4737","BTD",22,"darkgreen"
"4738","Ifi44",1,"turquoise"
"4739","Adgrl4",0,"grey"
"4740","Opcml",2,"blue"
"4741","Ntm",6,"red"
"4742","Snx19",8,"pink"
"4743","Hacl1",1,"turquoise"
"4744","Adamts15",0,"grey"
"4745","Zbtb44",5,"green"
"4746","St14",13,"salmon"
"4747","Aplp2",6,"red"
"4748","Prdm10",26,"darkorange"
"4749","Nfrkb",4,"yellow"
"4750","Colq",6,"red"
"4751","Arhgap32",5,"green"
"4752","Eaf1",2,"blue"
"4753","Fli1",0,"grey"
"4754","Ets1",4,"yellow"
"4755","KIRREL3_like",2,"blue"
"4756","Kirrel3",6,"red"
"4757","St3gal4",1,"turquoise"
"4758","Dcps",0,"grey"
"4759","Tirap",5,"green"
"4760","Mettl6",3,"brown"
"4761","Foxred1",12,"tan"
"4762","Srpra",2,"blue"
"4763","Fam118b",12,"tan"
"4764","Rpusd4",1,"turquoise"
"4765","Cdon",4,"yellow"
"4766","Ddx25",1,"turquoise"
"4767","Sh3bp5",8,"pink"
"4768","Pus3",3,"brown"
"4769","Hyls1",12,"tan"
"4770","Leprotl1",8,"pink"
"4771","Saraf",6,"red"
"4772","Capn7",8,"pink"
"4773","Dusp4",2,"blue"
"4774","Tnks",5,"green"
"4775","Mfhas1",5,"green"
"4776","Prag1",0,"grey"
"4777","Lonrf1",4,"yellow"
"4778","Kiaa1456",5,"green"
"4779","SFPQ_containing",8,"pink"
"4780","Dlc1",4,"yellow"
"4781","Bap1",1,"turquoise"
"4782","Tusc3",6,"red"
"4783","Micu3",8,"pink"
"4784","Zdhhc2",0,"grey"
"4785","Phf7",22,"darkgreen"
"4786","Cnot7",8,"pink"
"4787","Vps37a",4,"yellow"
"4788","Mtmr7",1,"turquoise"
"4789","LOC106145065",2,"blue"
"4790","Zeb1",5,"green"
"4791","Arhgap12",5,"green"
"4792","Sema3g",0,"grey"
"4793","Kif5b",5,"green"
"4794","Epc1",3,"brown"
"4795","Itgb1",4,"yellow"
"4796","Tnnc1",12,"tan"
"4797","Nrp1",4,"yellow"
"4798","Pard3",5,"green"
"4799","Cul2",6,"red"
