"","topcorgene","module_color","module_n","module_genes","membership"
"417","Rap1gap","royalblue",20,115,0.735272335439323
"418","Shisa9","royalblue",20,115,0.73231501889819
"419","Pip5k1c","royalblue",20,115,0.726702449449058
"420","Ttbk1","royalblue",20,115,0.720859681780429
"421","Ppp2r5e","darkred",21,105,0.876127205073202
"422","Zmat3","darkred",21,105,0.865898245329441
"423","Zc3h15","darkred",21,105,0.860777936569877
"424","Zfyve9","darkred",21,105,0.860695090341565
"425","Rab1a","darkred",21,105,0.853939677161642
"426","Atp6v1c1","darkred",21,105,0.846451186229751
"427","Ube3a","darkred",21,105,0.83450826413858
"428","Vps35","darkred",21,105,0.82708743014607
"429","Ckap5","darkred",21,105,0.82521834572338
"430","Ppa2","darkred",21,105,0.820544380492585
"431","Hsp90b1","darkred",21,105,0.817566942354733
"432","Enpp5","darkred",21,105,0.816207701519883
"433","Soga3","darkred",21,105,0.8156937076264
"434","Spcs3","darkred",21,105,0.808849196545389
"435","Hyou1","darkred",21,105,0.800012019861712
"436","Srp72","darkred",21,105,0.799179135875787
"437","Ywhaz","darkred",21,105,0.798577626556851
"438","Atp2a2","darkred",21,105,0.795379532726823
"439","Sgtb","darkred",21,105,0.793452813776315
"440","Uhmk1","darkred",21,105,0.786380983789347
"441","G16730","darkgreen",22,41,0.955653293654181
"442","SCRN1_G16600","darkgreen",22,41,0.950289863972543
"443","SCRN1_containing","darkgreen",22,41,0.946218026518328
"444","ECE1","darkgreen",22,41,0.942514266480928
"445","G25348","darkgreen",22,41,0.926707687361164
"446","G35570","darkgreen",22,41,0.910112736206066
"447","LOC110597295","darkgreen",22,41,0.90928176354648
"448","G40523","darkgreen",22,41,0.906664703841922
"449","TAMM41_containing","darkgreen",22,41,0.873045520558659
"450","ENSSTOG00000033080","darkgreen",22,41,0.867830146254129
"451","Scrn1","darkgreen",22,41,0.856597439722978
"452","Dhfr","darkgreen",22,41,0.847973014843933
"453","G15243","darkgreen",22,41,0.834497580920404
"454","G41099","darkgreen",22,41,0.834089666857449
"455","F13a1","darkgreen",22,41,0.814870214815737
"456","G15262","darkgreen",22,41,0.807801399294207
"457","Vcpkmt","darkgreen",22,41,0.805981479883114
"458","STMN4_like_G15263","darkgreen",22,41,0.79573684765212
"459","MIA3_containing","darkgreen",22,41,0.782483728552005
"460","Tamm41","darkgreen",22,41,0.753613281474132
