"","gene","r","module_color","module_n"
"7342","Klhl36",-0.630581316638261,"grey",0
"7343","Cotl1",0.513035840921658,"blue",2
"7344","Taf1c",0.711342577361147,"magenta",9
"7345","Hsdl1",0.130880065222817,"grey",0
"7346","Mbtps1",0.862948268108905,"purple",10
"7347","SUMO2_like_gene17930",0.606607676275275,"pink",8
"7348","Slc38a8",0.641485467685117,"turquoise",1
"7349","Necab2",0.48508926148373,"cyan",14
"7350","Mlycd",0.529341115169266,"turquoise",1
"7351","Hsbp1",0.850465701292523,"greenyellow",11
"7352","Cdh13",0.669389596968115,"darkmagenta",34
"7353","Rps6ka1",0.558093711203706,"blue",2
"7354","Sclt1",0.592148234476226,"grey60",17
"7355","Jade1",0.25596477294127,"grey",0
"7356","Larp1b",0.118636996861754,"grey",0
"7357","Mfsd8",0.712010720863262,"purple",10
"7358","Abhd18",-0.16029971952864,"grey",0
"7359","Arid1a",0.881543251096092,"royalblue",20
"7360","Plk4",0.650756754189247,"brown",3
"7361","LOC106145196",0.665032607655717,"skyblue3",37
"7362","Hspa4l",0.797728420589935,"orange",25
"7363","Intu",0.297527957316479,"turquoise",1
"7364","Adcy2",0.660777272695056,"salmon",13
"7365","Fastkd3",0.20148845277086,"grey",0
"7366","Pigv",0.65099641437531,"red",6
"7367","Mtrr",0.88431333034733,"turquoise",1
"7368","Sema5a",0.522029418607597,"green",5
"7369","Fam173b",0.741359902535195,"brown",3
"7370","Cct5",0.780550437092565,"brown",3
"7371","Cmbl",0.643421592540093,"brown",3
"7372","March6",0.711006123020006,"midnightblue",15
"7373","Ropn1l",0.57587974241281,"brown",3
"7374","Zdhhc18",0.787110733230871,"turquoise",1
"7375","Ankrd33b",0.5115695763631,"turquoise",1
"7376","Ctnnd2",0.798257739254583,"darkgreen",22
"7377","Shroom2",0.655443287195578,"yellow",4
"7378","Tbl1x",0.82270850889523,"purple",10
"7379","Anos1",0.87089185067872,"yellow",4
"7380","Pnpla4",0.73816997645093,"blue",2
"7381","Sts",0.670445971820688,"green",5
"7382","Pudp",0.583405186185412,"blue",2
"7383","Nlgn4x",0.611364087236147,"yellow",4
"7384","Prkx",0.582318039658038,"turquoise",1
"7385","Mxra5",0.731741885501122,"yellow",4
"7386","Gpn2",0.848838960538573,"turquoise",1
"7387","ZNF627_containing_gene17991",0.704297361080267,"grey60",17
"7388","ZNF625_containing_gene17992",0.856519598828137,"turquoise",1
"7389","LOC101958425",0.853060292589088,"darkred",21
"7390","ZNF625_containing_gene17998",0.430732892840717,"red",6
"7391","ZNF433_containing_gene17999",0.844540701589555,"turquoise",1
"7392","Hnmt",0.526099969536172,"brown",3
"7393","Gpatch3",0.730441717124937,"purple",10
"7394","ZNF799_containing",0.910480989024144,"darkred",21
"7395","ZNF121_containing_gene18001",0.853462248874998,"darkred",21
"7396","ZNF700_containing",0.395271728964409,"yellow",4
"7397","ZNF844_like_gene18003",-0.338129231131709,"grey",0
"7398","ARSE_containing",-0.05566129342584,"grey",0
"7399","ZNF833P_containing",-0.0976839644805551,"grey",0
"7400","ZNF124_containing_gene18010",-0.158246185079452,"grey",0
"7401","UBE2N_like_gene18012",0.849622550248998,"brown",3
"7402","ZNF625_containing_gene18013",0.602244634494217,"black",7
"7403","ARSD_containing",0.729667799346773,"blue",2
"7404","Gyg2",0.450381291556124,"purple",10
"7405","LOC101977125",-0.0566126198291952,"grey",0
"7406","LOC110599150",0.833448036581754,"darkolivegreen",33
"7407","Nudc",0.815552941189629,"darkolivegreen",33
"7408","Zbed1",-0.515196658113548,"grey",0
"7409","Dhrsx",0.840775901080195,"blue",2
"7410","Akap17a",0.536064442829722,"blue",2
"7411","Asmtl",0.464139312691343,"blue",2
"7412","Slc25a6",0.431010162937435,"blue",2
"7413","Ppp2r3b",0.720301929463568,"steelblue",30
"7414","Gtpbp6",-0.0909109799106638,"grey",0
"7415","LOC110599156",0.645629000090119,"orange",25
"7416","LOC106145208",0.897185206722234,"darkolivegreen",33
"7417","Bbx",0.703108087481709,"white",27
"7418","Cd47",0.780157862258868,"midnightblue",15
"7419","Ift57",0.546634668769867,"brown",3
"7420","Dzip3",0.338745100082349,"grey",0
"7421","Itga7",0.79942866395023,"yellowgreen",36
"7422","Bloc1s1",0.734327701057952,"brown",3
"7423","Cd63",0.9458458691667,"black",7
"7424","Gdf11",0.782517806588672,"darkorange",26
"7425","Sarnp",0.69879893460578,"brown",3
"7426","Ormdl2",0.647225236532208,"blue",2
"7427","Dnajc14",0.530069546661005,"midnightblue",15
"7428","TMEM198B_containing",0.655751710576423,"lightcyan",16
"7429","Pym1",0.709461281662413,"brown",3
"7430","Dgka",-0.252911449128837,"grey",0
"7431","Slc9a1",0.772605986903523,"tan",12
"7432","Cdk2",0.494610114089894,"turquoise",1
"7433","Rab5b",0.791980026707844,"green",5
"7434","Suox",0.602265258178252,"lightcyan",16
"7435","Ikzf4",0.922931643484811,"turquoise",1
"7436","Rps26",0.854960646444372,"blue",2
"7437","Erbb3",0.898197460083559,"purple",10
"7438","Pa2g4",0.39163512187664,"blue",2
"7439","RPL41_gene18088",0.595133198457316,"brown",3
